歌名,歌手,曲风,推荐标签,语种,BPM,乐评
My love,颜人中、,流行-华语流行、,抒情、悲伤、爱情、,国语,63,
fifty-year spun,金車厘子、,节奏布鲁斯-灵魂乐、,抒情、清新、动感、幸福、悲伤、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、咖啡厅、轻快、洒脱、,英语,66,
カサネテク,中村千尋、,流行-日本流行、,甜蜜、抒情、清新、动感、幸福、梦幻、可爱、快乐、爱情、思念、搞笑、浪漫、活力、放松、憧憬、治愈、愤怒、轻快、,日语,130,
消愁,毛不易、,流行-华语流行、,抒情、悲伤、平静、爱情、思念、苦情、放松、孤独、酒吧、遗憾、感人、,国语,110,
我的眼里只有你 (live),汪苏泷、,流行-华语流行、,KTV、抒情、悲伤、,国语,69,
追晚风的人 (live合唱版),徐薇、,流行、,KTV、抒情、悲伤、,国语,74,
天堂与泥土,deca joins、,摇滚、,放松、悲伤、抒情、,国语,77,
我想念（1.2x变速版）,得意、,流行、,悲伤、抒情、思念、,国语,72,
Don't want know Slowed(带3D)（AD_Gai）,AD_概、,,,,,
女儿国（李荣浩/张靓颖版本翻唱）,李易安、陈冬霖、,流行-华语流行、,抒情、悲伤、,国语,80,
Right Now（0.8X）,Jerry1、,,热血、动感、悲伤、活力、夜店、,英语,110,
旅行中忘记,袁娅维TIA RAY、,原声带-电视剧原声、流行、,放松、旅游、,国语,80,
寂寞烟火,SipSu小口酥、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、动感、悲伤、可爱、快乐、思念、憧憬、洒脱、,国语,75,
我的歌声里,曲婉婷、,流行、,抒情、悲伤、放松、治愈、,国语,68,
凤凰花开的路口,林志炫、,流行-华语流行、,抒情、悲伤、爱情、思念、KTV、正能量、友情、遗憾、感人、,国语,68,
罗翔人生哲理.,张万森、,,,,,
Cradles,Sub Urban、,另类/独立-独立流行、电子-电子流行、,抒情、动感、紧张、悲伤、抑郁、快乐、爱情、浪漫、活力、放松、憧憬、孤独、神秘、轻快、黑暗、烦躁、有氧、家务、,英语,156,
Open Arms,SZA、Travis Scott、,节奏布鲁斯、流行-欧美流行、,抒情、悲伤、平静、快乐、放松、治愈、轻快、,英语,77,
BLACK  -JPN-,G-DRAGON、朴春、,流行-韩国流行、,动感、悲伤、活力、夜店、酒吧、遗憾、,日语,89,
舞い落ちる花びら（Fallin' Flower）,SEVENTEEN、,流行、,抒情、动感、思念、,日语,70,
日落计数器,莫非定律乐团、,流行、,正能量、KTV、抒情、悲伤、,国语,100,
"Another Day Of Sun (From ""La La Land"" Soundtrack)",La La Land Cast、,原声带-电影原声、,散步、清新、放松、爱情、婚礼、轻快、快乐、,英语,128,
everything everywhere always,elijah woods、,流行、,抒情、悲伤、慵懒、放松、爱情、轻快、快乐、,英语,54,
Nothing to You,ZUHAIR、Josiah、,流行、,抒情、悲伤、动感、浪漫、爱情、,英语,95,
the opposite,mj apanay、,流行、,放松、悲伤、抒情、,英语,61,
你怎么连话都说不清楚,蔡依林、,流行-华语流行、,抒情、放松、,国语,60,
你要的全拿走,零壹贰叁、,流行、,抒情、悲伤、思念、,国语,66,
Snowed In,Conor Matthews、,流行-欧美流行、,抒情、悲伤、爱情、浪漫、放松、孤独、,英语,64,
On the Low,Justin Park、,节奏布鲁斯-当代节奏布鲁斯、,抒情、动感、爱情、思念、慵懒、浪漫、放松、,英语,86,
能不能再爱我一遍,靓仔烤脑花、,流行-华语流行、,抒情、幸福、悲伤、快乐、爱情、,国语,67,
"Baby, Don't Cry (인어의 눈물)",EXO、,流行-流行舞曲、,抒情、动感、悲伤、爱情、苦情、放松、,韩语,138,
after 17,陈绮贞、,流行-华语流行、,清新、放松、,国语,137,
DAY BY DAY,T-ara、,流行-韩国流行、,抒情、动感、悲伤、爱情、活力、孤独、极限运动、遗憾、,韩语,118,
直到你降临,Dave、,流行-华语流行、,悲伤、可爱、快乐、轻快、,国语,70,
I Was Never There,The Weeknd、Gesaffelstein、,节奏布鲁斯-当代节奏布鲁斯、,抒情、,英语,115,
若梦,羽征、汤七七、云音乐AI、,国风-国风流行、流行、,抒情、悲伤、孤独、,国语,65,
all girls are the same - slowed + reverb,slō、twilight、Tazzy、,流行、轻音乐、,悲伤、,英语,68,
恶魔的爱,李宏毅、李明霖、,原声带-电视剧原声、流行-华语流行、,甜蜜、抒情、可爱、快乐、爱情、思念、浪漫、憧憬、愤怒、,国语,109,
爱的箴言,罗大佑、,流行-华语流行、,抒情、悲伤、思念、孤独、,国语,62,
我想念,BeatWiz、,流行-华语流行、,抒情、悲伤、思念、酒吧、,国语,69,
Alonica,LANY、,流行、,,英语,63,
玫瑰窃贼,刘爽、,摇滚、,热血、抒情、动感、悲伤、放松、憧憬、治愈、正能量、,国语,73,
心之火,卢卢快闭嘴、阿彻、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、思念、,国语,69,
下雪哈尔滨 (Live),高进、,原声带-综艺原声、,KTV、抒情、悲伤、,国语,66,
ONLY LOOK AT ME (TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN),TAEYANG、,流行、,热血、抒情、动感、悲伤、爱情、浪漫、苦情、,韩语,139,
Bye Bye,AHMIR、,节奏布鲁斯-当代节奏布鲁斯、,抒情、动感、悲伤、,英语,68,
我和我的祖国,中央乐团合唱团、,中国音乐-红色歌曲、,正能量、,国语,72,
Come As You Are,Nirvana、,摇滚-垃圾摇滚、,热血、动感、活力、极限运动、举铁、,英语,121,
不值得,梦飞船、,节奏布鲁斯、流行-华语流行、,抒情、悲伤、爱情、慵懒、浪漫、放松、,国语,77,
光辉岁月,Beyond、,摇滚-流行摇滚、,抒情、KTV、正能量、,国语,73,
大人中,卢广仲、,流行-华语流行、,热血、抒情、动感、爱情、学习、,国语,52,
鱼仔,卢广仲、,原声带-电视剧原声、流行-闽南语流行、民谣、,抒情、悲伤、爱情、苦情、正能量、,闽南语,81,
李金明,闫泽欢、,流行、,动感、抑郁、黑暗、悲伤、激烈、热血、,国语,75,
黑白色,OB03、,嘻哈说唱、,抒情、悲伤、,国语,120,
爱，很简单,陶喆、,节奏布鲁斯、,抒情、KTV、,国语,68,
人相食,椿乐队、,摇滚、国风、流行、,热血、动感、抒情、,国语,72,
Heartbreaker,Justin Bieber、,节奏布鲁斯-当代节奏布鲁斯、流行-欧美流行、,抒情、清新、动感、幸福、平静、可爱、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、轻快、洒脱、,英语,51,
Bedrock,Realesymoney、,嘻哈说唱、,悲伤、放松、可爱、快乐、,英语,80,
你的婚礼扎心语录.wav,白青禾、,嘻哈说唱、,抒情、悲伤、,国语,80,
想把我唱给你听（温柔版男女合唱）,橘.子、息筝、,流行、,抒情、悲伤、孤独、KTV、,国语,103,
ENDLESS RAIN,X JAPAN、,摇滚-视觉摇滚、,热血、抒情、动感、KTV、,日语、英语,77,
叮当叮当,PIggy、Aioz、,嘻哈说唱-流行说唱、,抒情、,国语,69,
Goodbye My Baby,Jace June、,流行、,悲伤、抒情、放松、,英语,60,
where we're going,elijah woods、,流行、,悲伤、抒情、动感、,英语,77,
Take Me Hand (PRDN Extended Version),Paradise Sound、,电子、,悲伤、放松、,英语,127,
Violet Crazy,DPR IAN、,另类/独立-独立流行、流行、,幸福、快乐、轻快、爱情、活力、动感、治愈、浪漫、孤独、悲伤、大气、放松、思念、抒情、慵懒、苦情、洒脱、憧憬、正直、,英语,72,
遺憾,陈洁仪、,流行、,放松、悲伤、抒情、,国语,109,
听说你,于冬燃、,流行、,KTV、悲伤、抒情、,国语,77,
护花使者,李克勤、,流行、,热血、动感、活力、,粤语,153,
Deep Ends,Ollie、,流行、,思念、慵懒、放松、憧憬、抒情、酒吧、,英语,89,
밤 (Night),dori、,节奏布鲁斯-灵魂乐、流行-韩国流行、,抒情、悲伤、,韩语,92,
summertime（Arrange ver.）,麦吉_Maggie、盖盖Nyan、,二次元-唱见、节奏布鲁斯-灵魂乐、流行、,甜蜜、抒情、可爱、快乐、爱情、思念、慵懒、放松、轻快、正能量、,日语,123,
二十二,陶喆、,流行-华语流行、,抒情、悲伤、爱情、放松、KTV、,国语,93,
可不可以,把话埋在心底、,,,,,
With A Smile,Maiah Manser、,流行、,,英语,74,
国际歌,中央乐团合唱队、,世界音乐、,热血、抒情、动感、正直、正能量、激烈、大气、,国语,69,
你也不会对我有所怀念,相望再相忘、,流行、,抒情、悲伤、KTV、,国语,65,
月光浴,ヨルシカ、,二次元-动漫主题曲、另类/独立、,抒情、孤独、悲伤、,日语,93,
而已,yoko、,节奏布鲁斯、嘻哈说唱、,抒情、悲伤、思念、,国语,109,
带我走,杨丞琳、,原声带-电视剧原声、流行-华语流行、,抒情、,国语,71,
Brown Eyes,Destiny's Child、,流行-欧美流行、,甜蜜、抒情、清新、动感、幸福、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、KTV、轻快、正能量、,英语,114,
Love Song,方大同、,节奏布鲁斯-新灵魂乐、流行、,抒情、悲伤、KTV、,国语,57,
想你的夜,关喆、,流行-华语流行、,抒情、悲伤、,国语,61,
Careless Whisper,Daddy's Girl、creamy、11:11 Music Group、,节奏布鲁斯、流行、轻音乐、,,英语,72,
无人知晓的我,CashMoon、,流行-华语流行、,动感、悲伤、,国语,80,
lovely,Billie Eilish、Khalid、,另类/独立、流行-欧美流行、,抒情、,英语,57,
心臓を捧げよ!,Linked Horizon、,摇滚、二次元-动漫主题曲、,热血、抒情、动感、思念、,日语,160,
I Love You Baby,Paul Anka、,流行、,抒情、悲伤、放松、浪漫、爱情、正直、苦情、治愈、憧憬、轻快、快乐、清新、孤独、幸福、遗憾、正能量、抑郁、思念、平静、大气、慵懒、梦幻、洒脱、,英语,121,
红尘客栈,曲曲悦、,流行、,抒情、动感、悲伤、孤独、酒吧、,国语,89,
2 SHEHER,AMax、,流行、嘻哈说唱、,动感、悲伤、酒吧、,国语,79,
DIE 4 YOU,DEAN、,节奏布鲁斯、,抒情、悲伤、,英语,77,
I Promise,Alex Kozobolis、,古典、,,纯音乐,133,
Sink Or Swim,Dave Thomas Junior、,民谣、,清新、慵懒、放松、,英语,67,
snowfall (Slowed + Reverb),Øneheart、reidenshi、,电子、,学习、冥想、放松、平静、,纯音乐,77,
The Wisp Sings,Winter Aid、,另类/独立、民谣、,孤独、悲伤、放松、,英语,115,
Ontario (Instrumental),Novo Amor、Ed Tullett、,另类/独立、,平静、放松、,纯音乐,,
Amour,Sarcastic Sounds、,,,英语,75,
August,AVALON、,另类/独立-独立流行、,抒情、悲伤、抑郁、思念、孤独、,英语,70,
I Tried,Zaini、,流行、,悲伤、抑郁、酒吧、,英语,56,
savior,beowulf、,另类/独立-独立流行、,悲伤、抑郁、,英语,105,
Work It Out,RYD、,电子、流行、,梦幻、放松、,英语,85,
I fell in love but it went wrong,kochetkovv、vict molina、,另类/独立-独立流行、,悲伤、,英语,59,
i love you,Billie Eilish、,另类/独立-另类流行、,冥想、,英语,68,
I Don't Care,VFSix、,节奏布鲁斯-当代节奏布鲁斯、电子-神游舞曲、,甜蜜、抒情、悲伤、爱情、思念、慵懒、放松、孤独、,英语,65,
wherever you would call me,Zaini、,流行、嘻哈说唱、,悲伤、抑郁、放松、,英语,54,
f i r s t (flip by dustin ngo 春風 X thdc ),hairan、,嘻哈说唱、,抒情、悲伤、平静、梦幻、抑郁、爱情、思念、浪漫、放松、治愈、孤独、遗憾、,英语,106,
say you love me,T R Λ P C O D E、,电子-氛围音乐、,动感、,英语,89,
Not to Me,Make Major、,流行、,抒情、悲伤、孤独、,英语,80,
It's Alright,Fractures、,另类/独立、,动感、放松、梦幻、,英语,57,
sixteenth summer,Hevi、Artemis Orion、,另类/独立、,爱情、慵懒、浪漫、放松、,英语,77,
Thoughts,Adna、,流行-欧美流行、,抒情、悲伤、KTV、,英语,59,
Tidal Wave,bbbluelee、,轻音乐、,悲伤、梦幻、慵懒、放松、咖啡厅、,英语,76,
How Did I Ever (slowed Reverb),Clairo、,嘻哈说唱-低保真嘻哈、,抒情、动感、爱情、思念、慵懒、浪漫、活力、放松、,英语,67,
come and see me in marvin's room i've been thinking bout a power trip (prod. ULICA),lanie ❀、,流行、,悲伤、抑郁、慵懒、放松、,英语,80,
Heavy (prod. by killedmyself),Scott Xylo、killedmyself、,另类/独立、,悲伤、抑郁、孤独、,英语,88,
fireproof,kuroime、,,悲伤、放松、,英语,59,
a b o u t h e r,YoungPAI、,,抒情、悲伤、放松、,英语,74,
Stars,Azuria Sky、,电子-缓拍、,抒情、爱情、慵懒、浪漫、放松、咖啡厅、,英语,75,
U & I,KokonAngel、Die-OverXYC、,嘻哈说唱-低保真嘻哈、,抒情、悲伤、爱情、慵懒、浪漫、放松、,英语,105,
magnolia,keshi、,电子-缓拍、嘻哈说唱、,抒情、清新、动感、幸福、悲伤、平静、梦幻、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、孤独、轻快、有氧、暴走、感人、家务、通勤、,英语,69,
moonlight.,Makeout Session、,另类/独立、,抒情、慵懒、放松、,英语,62,
Butterfly,UMI、,节奏布鲁斯-当代节奏布鲁斯、,慵懒、放松、,英语,132,
Photo ID,Remi Wolf、,电子-合成器流行、,抒情、清新、动感、幸福、快乐、爱情、慵懒、浪漫、活力、放松、夜店、轻快、洒脱、正能量、大气、,英语,113,
Daydream,Milk & Bone、,电子-缓拍、流行、,动感、放松、酒吧、,英语,91,
Nothing's gonna hurt us,LÜCY、,另类/独立-独立流行、流行、,抒情、悲伤、放松、孤独、,英语,61,
Landslide,Oh Wonder、,另类/独立、,抒情、放松、,英语,81,
urs,NIKI、,流行、,抒情、动感、爱情、慵懒、浪漫、活力、放松、KTV、,英语,95,
universe,Thuy、,节奏布鲁斯-嘻哈灵魂乐、,爱情、慵懒、浪漫、放松、咖啡厅、,英语,79,
novocaine,GenriX、CORBAL、Shiloh Dynasty、,嘻哈说唱-低保真嘻哈、,抒情、清新、动感、幸福、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、活力、放松、憧憬、治愈、孤独、轻快、洒脱、遗憾、家务、通勤、,英语,89,
Little by Little,The Marías、,另类/独立、流行、拉丁音乐-拉丁摇滚、,动感、慵懒、活力、放松、,英语,66,
GLOW,Blaxian、,节奏布鲁斯-灵魂乐、,抒情、动感、爱情、慵懒、放松、咖啡厅、,英语,115,
Dancin',Neon Valley、,电子-合成器流行、,动感、梦幻、慵懒、活力、放松、散步、,英语,113,
Heartbreaker (碎心者),于贞、,流行-华语流行、,抒情、,国语,92,
This Time,Jeff Bernat、,节奏布鲁斯-灵魂乐、,动感、爱情、慵懒、浪漫、活力、放松、咖啡厅、,英语,53,
her shadow,Thomas Ng、,节奏布鲁斯-灵魂乐、,抒情、动感、爱情、慵懒、浪漫、活力、放松、咖啡厅、酒吧、,英语,67,
At My Worst (feat. Kehlani),Pink Sweat$、Kehlani、,流行-欧美流行、,甜蜜、动感、快乐、爱情、浪漫、放松、婚礼、酒吧、,英语,91,
Enchanted,Taylor Swift、,乡村-乡村流行、,热血、抒情、动感、爱情、浪漫、活力、放松、治愈、KTV、,英语,81,
再等冬天(Memories),h3R3、,嘻哈说唱-流行说唱、嘻哈说唱-情绪说唱、,抒情、动感、悲伤、爱情、思念、活力、孤独、酒吧、遗憾、,国语,120,
海街寺庙,吴垚滔、,嘻哈说唱-情绪说唱、,抒情、悲伤、爱情、思念、浪漫、孤独、洒脱、亲情、遗憾、感人、,国语,71,
网易云,姜云升、,嘻哈说唱-情绪说唱、,抒情、悲伤、平静、抑郁、爱情、思念、苦情、放松、憧憬、治愈、孤独、遗憾、,国语,91,
我们再重蹈覆辙好不好,LuluSweety、,嘻哈说唱-情绪说唱、,抒情、悲伤、抑郁、,国语,78,
SAD,姜云升、,嘻哈说唱-情绪说唱、,抒情、动感、悲伤、爱情、思念、浪漫、苦情、活力、孤独、酒吧、,国语,64,
SNOW MAKER,RICHNOMADIC、,嘻哈说唱-流行说唱、嘻哈说唱-情绪说唱、嘻哈说唱-陷阱说唱、,抒情、酒吧、,国语、藏语,120,
桃花劫,SSr、Dobi、饺子、ljz329、,嘻哈说唱-旋律说唱、,抒情、爱情、浪漫、放松、,国语,127,
城市日记,BigYear大年、,嘻哈说唱-情绪说唱、,甜蜜、抒情、悲伤、抑郁、爱情、浪漫、学习、夜店、,国语,78,
因为,Capper、,嘻哈说唱-情绪说唱、,抒情、动感、悲伤、平静、抑郁、爱情、思念、浪漫、放松、,国语,96,
游牧主义,RICHNOMADIC、,嘻哈说唱-流行说唱、嘻哈说唱-情绪说唱、嘻哈说唱-陷阱说唱、,冥想、,国语、藏语,120,他们在《游牧主义》里刻画了一片遥远而和谐的天堂，在富有民族感的制作下，Zha Cai 用相对浑厚的嗓音为你拨云见雾送你到山脚，而 Babybako 则用尖锐的说唱引路你至山巅。
两个世界 (LIVE版),KEY.L刘聪、Vinida (万妮达)、,原声带-综艺原声、嘻哈说唱-旋律说唱、,快乐、动感、酒吧、浪漫、爱情、,国语,105,
无赖,h3R3、,嘻哈说唱-情绪说唱、,动感、悲伤、抑郁、爱情、浪漫、孤独、遗憾、,国语,89,
城市牧歌,RICHNOMADIC、JinJiBeWater_隼、,嘻哈说唱-流行说唱、嘻哈说唱-情绪说唱、嘻哈说唱-陷阱说唱、,动感、,英语,67,
房间里开始下起雨,gs.l、,嘻哈说唱-情绪说唱、,甜蜜、抒情、悲伤、爱情、思念、浪漫、苦情、放松、学习、酒吧、,国语,75,
喜新恋旧,Jony J、,嘻哈说唱-情绪说唱、,抒情、动感、可爱、快乐、思念、活力、学习、,国语,139,
亲密爱人2017（feat. 酷癌）,法老、酷癌KooEye、,嘻哈说唱-情绪说唱、嘻哈说唱-中文嘻哈、,抒情、动感、幸福、紧张、悲伤、快乐、爱情、思念、浪漫、苦情、活力、放松、憧憬、治愈、孤独、神秘、遗憾、感人、,国语,69,
脏艺术家 (Live),MC HotDog 热狗、,嘻哈说唱-情绪说唱、,动感、活力、,国语,89,
痛苦之星,RICHNOMADIC、SASIOVERLXRD、,嘻哈说唱-情绪说唱、嘻哈说唱-陷阱说唱、嘻哈说唱-模糊说唱、,动感、酒吧、,国语、藏语,122,
886,hanji、,嘻哈说唱-旋律说唱、,热血、抒情、动感、悲伤、爱情、思念、浪漫、活力、酒吧、,国语,84,
Lie,NF、,嘻哈说唱-情绪说唱、,抒情、动感、悲伤、活力、孤独、正直、极限运动、举铁、遗憾、,英语,95,
雪域王子,RICHNOMADIC、Yvng Axen、Zekyi、Capella Luv、,嘻哈说唱-流行说唱、嘻哈说唱-情绪说唱、嘻哈说唱-陷阱说唱、,,国语、藏语,69,
假装,姜云升、,嘻哈说唱-情绪说唱、嘻哈说唱-中文嘻哈、,抒情、动感、悲伤、爱情、浪漫、孤独、学习、酒吧、,国语,105,
给奶奶的信,艾志恒Asen、付思遥、,嘻哈说唱-流行说唱、嘻哈说唱-情绪说唱、,抒情、动感、快乐、思念、活力、,国语,84,
Going Go 2022 (LIVE版),TizzyT、,嘻哈说唱-情绪说唱、,热血、抒情、动感、快乐、,国语,89,
I quit,沙一汀EL、,嘻哈说唱-情绪说唱、嘻哈说唱-中文嘻哈、,,国语,70,
患,姜云升、,嘻哈说唱-情绪说唱、嘻哈说唱-中文嘻哈、,抒情、动感、悲伤、抑郁、爱情、思念、浪漫、苦情、活力、遗憾、,国语,111,
风，太阳，鲜花,NINEONE#乃万、,嘻哈说唱-情绪说唱、,抒情、动感、爱情、浪漫、,国语,63,
八十八楼记事簿,某幻君、,嘻哈说唱-情绪说唱、,抒情、动感、爱情、慵懒、浪漫、活力、放松、,国语,83,
模糊日记,高宇Slient、,嘻哈说唱-情绪说唱、,悲伤、放松、酒吧、,国语,81,
我的年轻,BigYear大年、,嘻哈说唱-情绪说唱、,抒情、悲伤、思念、,国语,60,
过把感情瘾,周子璇、,嘻哈说唱-情绪说唱、,抒情、悲伤、爱情、思念、,国语,69,
就这样吧,黄淳宇、程安、YUR、,嘻哈说唱-情绪说唱、,抒情、悲伤、苦情、,国语,85,
你现在还好吗,BigYear大年、,嘻哈说唱-旋律说唱、,悲伤、,国语,89,
艾尼玩尔·热依木 (Live),艾热 AIR、,原声带-综艺原声、嘻哈说唱-情绪说唱、,热血、抒情、动感、爱情、浪漫、活力、,国语,75,
中专,大拖鞋、,嘻哈说唱-情绪说唱、,抒情、思念、酒吧、,国语,73,
MAYBEDEAD,Yee、,嘻哈说唱-情绪说唱、,悲伤、,国语,88,
最后一次,杨继森、,另类/独立、,抒情、悲伤、放松、,国语,74,
太冷(prod.pacific),7copy、,嘻哈说唱-情绪说唱、,抒情、动感、悲伤、爱情、思念、浪漫、酒吧、,国语,100,
88 riping,法老、小精灵、阿达娃、Buzzy、,嘻哈说唱-情绪说唱、,抒情、动感、友情、,国语,109,
EMO,藤竹京、,嘻哈说唱-情绪说唱、嘻哈说唱-中文嘻哈、,抒情、悲伤、爱情、孤独、,国语,85,
抄袭,李佳隆、,嘻哈说唱-情绪说唱、,抒情、动感、快乐、放松、酒吧、,国语,110,
世界的尽头,Ty.、step.jad依加、Mengzi、,嘻哈说唱-情绪说唱、,抒情、动感、放松、酒吧、,国语,97,
事与愿违,IENDS、KkimberR、,嘻哈说唱-情绪说唱、,抒情、悲伤、爱情、思念、浪漫、酒吧、,国语,95,
生而为人,刘凯迪、瑞泽恩、张家俊Paris、尾巴Viola、,嘻哈说唱-情绪说唱、,抒情、悲伤、抑郁、思念、孤独、,国语,133,
snowflake,Powfu、Jaden、Sarcastic Sounds、,另类/独立、流行、嘻哈说唱-情绪说唱、,抒情、悲伤、爱情、浪漫、放松、,英语,70,
Changes (Seizure Remix),Seizure、XXXTENTACION、,嘻哈说唱-情绪说唱、,抒情、悲伤、抑郁、思念、,英语,60,
幻觉（Vision）,YTH FrFrBans、KenRobb、,电子-电子流行、嘻哈说唱-流行说唱、,抒情、动感、爱情、思念、浪漫、苦情、活力、酒吧、,国语、英语,89,
再见,Yee、,嘻哈说唱-情绪说唱、,抒情、悲伤、放松、,国语,133,
救我-氟西汀,埃莱克ilike、Sarcastic Sounds、,嘻哈说唱-情绪说唱、,抒情、悲伤、抑郁、爱情、思念、浪漫、苦情、放松、孤独、,国语,81,
BIRTHDAY,YOUNG、,嘻哈说唱-情绪说唱、嘻哈说唱-陷阱说唱、,动感、活力、酒吧、,国语,109,
结尾,Ove、Hero-R、,嘻哈说唱-情绪说唱、,抒情、动感、悲伤、爱情、思念、浪漫、活力、,国语,90,
YOKIMIYA,派克特（PACT）、,嘻哈说唱-旋律说唱、,抒情、动感、思念、活力、酒吧、,国语,100,
该如何,PY E、,嘻哈说唱-情绪说唱、,放松、,国语,60,
屈势,夕阳武士、,摇滚、,热血、动感、,华语,139,
We Will Fight,Go Go Rise 美好前程、,另类/独立、,热血、动感、,华语,118,
永不停止,陈雪燃、,原声带-电视剧原声、,热血、动感、抒情、,华语,109,
哎呦喂,YangYang、,嘻哈说唱-中文嘻哈、,抒情、动感、悲伤、爱情、思念、放松、治愈、学习、酒吧、遗憾、,国语,142,
One Of The Girls,The Weeknd、JENNIE、Lily-Rose Depp、,原声带-电影原声、节奏布鲁斯-当代节奏布鲁斯、,动感、放松、,英语,86,
mmashup:138z,刘楚、,慢摇DJ-慢摇、,抒情、动感、悲伤、快乐、思念、苦情、放松、憧憬、孤独、遗憾、,国语,136,
Call of Silence,R!N/Gemie、,原声带、二次元-动漫原声带、,抒情、放松、冥想、遗憾、平静、洒脱、抑郁、悲伤、感人、孤独、思念、治愈、憧憬、,英语,125,
每当我,Dave、,流行-华语流行、,热血、动感、梦幻、爱情、浪漫、放松、,国语,96,
想念是凋谢的云,xxxmiracle、MoreLearn 27、灯灯、Zy、,流行-华语流行、,抒情、动感、爱情、思念、活力、放松、酒吧、,国语,125,
等我先说,夏天Alex、,流行-华语流行、,抒情、悲伤、思念、,国语,64,
忘记,郑润泽、,流行-华语流行、,孤独、悲伤、抒情、,国语,68,
西楼儿女,海来啊木、,流行-华语流行、,清新、放松、,国语,117,
幕后生活,海洋Bo、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、悲伤、思念、,国语,68,
不属于地球上的,江楠江楠_、Uiz、,流行-华语流行、嘻哈说唱-流行说唱、民谣-流行民谣、,抒情、思念、,国语,67,
Shut up My Moms Calling,Hotel Ugly、,节奏布鲁斯-当代节奏布鲁斯、,动感、快乐、爱情、浪漫、放松、,英语,69,
麦恩莉,煤气灯、,节奏布鲁斯-当代节奏布鲁斯、,KTV、抒情、悲伤、浪漫、爱情、平静、放松、梦幻、,国语,88,
你不知道的事 (Live),王力宏、,流行-华语流行、,抒情、悲伤、KTV、,国语,86,
been loving,Mayten、,电子、,酒吧、动感、有氧、活力、家务、悲伤、爱情、梦幻、放松、孤独、抑郁、抒情、遗憾、憧憬、感人、治愈、紧张、思念、,英语,83,
毛中特口诀歌,小高天天想peach、,流行、,可爱、快乐、放松、,国语,80,
落空,OneOne、Zy、,流行-华语流行、嘻哈说唱-流行说唱、嘻哈说唱-中文嘻哈、,抒情、动感、放松、酒吧、,国语,77,
月光 (Moonlight),EXO-M、,流行-韩国流行、,抒情、,国语,122,
流星雨又来临,杜宣达、,流行-华语流行、,悲伤、抒情、孤独、,国语,64,
What is on your mind,Nomad、kattie凯欣、,嘻哈说唱-流行说唱、嘻哈说唱-情绪说唱、,热血、抒情、清新、动感、悲伤、快乐、思念、慵懒、苦情、活力、放松、憧憬、治愈、酒吧、正直、轻快、洒脱、,国语,60,
太聪明,陈绮贞、,流行-华语流行、,抒情、清新、悲伤、爱情、放松、治愈、遗憾、,国语,65,
Julie.,Gallant、,节奏布鲁斯-当代节奏布鲁斯、,抒情、动感、爱情、活力、放松、,英语,74,
刺,李OK、秋子、,流行-华语流行、,抒情、KTV、,国语,69,
今年 你失去了什么,韦宝奇、,流行、,平静、放松、,纯音乐,107,
想你的夜,Dave、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、悲伤、梦幻、苦情、放松、孤独、遗憾、,国语,74,
冻结,林俊杰、,流行-华语流行、,抒情、悲伤、,国语,122,
罗曼蒂克的爱情,CashMoon、,流行-华语流行、,可爱、快乐、放松、,国语,72,
悲伤的流行歌,㧴是土豆、,流行-华语流行、,抒情、悲伤、思念、,国语,69,
海阔天空 (Live),Beyond、,摇滚-流行摇滚、,热血、抒情、动感、悲伤、KTV、酒吧、,粤语,75,这段尾奏有一种...很曲折的感觉，慢慢慢慢向上爬，有一段豁然开朗，然后又暗淡了
Love Song,方大同、,节奏布鲁斯-当代节奏布鲁斯、流行-华语流行、,甜蜜、抒情、幸福、悲伤、快乐、爱情、浪漫、放松、KTV、婚礼、,国语,114,
counter attack,老伙计、,流行-华语流行、轻音乐、,抒情、悲伤、平静、梦幻、抑郁、思念、慵懒、放松、憧憬、治愈、孤独、学习、遗憾、感人、,纯音乐,143,
月光,胡彦斌、,流行、,抒情、悲伤、遗憾、,国语,109,
我看过,阿彻、,流行、嘻哈说唱-流行说唱、嘻哈说唱-旋律说唱、,抒情、快乐、轻快、,国语,75,
失控,YoYo、,流行-华语流行、,抒情、悲伤、抑郁、KTV、,国语,80,
鲜花,回春丹、,摇滚、,热血、抒情、动感、放松、憧憬、治愈、,国语,100,
再次爱上你 beat,Zy、,流行-华语流行、,甜蜜、热血、抒情、动感、幸福、悲伤、可爱、快乐、爱情、思念、放松、治愈、,英语,75,
我的心在下雨，我没法处理。,恋愛幸运星、ulena、,流行、嘻哈说唱、,放松、,国语,100,
寂寞先生,曹格、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,67,
Wonderful U,AGA、,流行、,KTV、治愈、放松、,英语,60,
