歌名,歌手,曲风,推荐标签,语种,BPM,乐评
特别的人（李飘飘抖音版）（翻自 方大同）,Kag Chuu、,流行-华语流行、,悲伤、爱情、孤独、,国语,130,
过火,ukakakaxxl、,民谣-华语民谣、,悲伤、孤独、酒吧、,国语,99,
substitute,有只芥子、,嘻哈说唱、,动感、快乐、,英语,159,
부드러운 温柔的,江灿Zzang、,流行、,,韩语,75,
I know you so well（翻自 XXXTENTACION）,SWAGGER、,流行-欧美流行、,抒情、悲伤、孤独、咖啡厅、,英语,62,
爱的魔法,jiajia不熬夜、,流行-华语流行、,悲伤、孤独、,国语,89,
Melody Remix-抖音版（翻自 卢广仲）,齐欣雨、,流行-华语流行、,抒情、悲伤、爱情、慵懒、放松、,国语,95,
遇见,郑豪豪、,流行、,悲伤、,国语,83,
是心动啊（翻自 IU）,哎鸭芝士没了、,流行、,悲伤、孤独、可爱、快乐、,国语,88,
如一,桃茸、,流行、,可爱、快乐、KTV、,国语,65,
时迁,北田共、,流行、,悲伤、,国语,60,
Hard to Start（片段）（翻自 015B）,忆迟、,,可爱、快乐、放松、,韩语,133,
不喜欢下雨天(抖音片段版、我讨厌坏天气)（翻自 无）,Mpyinma、,节奏布鲁斯-灵魂乐、流行-华语流行、,抒情、悲伤、孤独、,国语,152,
爱出发,峰峰、,,,,,
怪家,赖蕊、,,,,,
痛快（翻自 Aioz）,不称职歌手、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,112,
第三人称,菜篮中的菜、,流行、,抒情、悲伤、爱情、思念、苦情、,国语,118,
颓,九块钱、KINGSLAND、,嘻哈说唱-中文嘻哈、,抒情、悲伤、爱情、思念、苦情、放松、,国语,97,
Hey Kong,张宇豪、,嘻哈说唱、,抒情、,国语,94,
不如不见面,梁老师Tsong、彭非凡Gus、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、抑郁、快乐、爱情、思念、苦情、活力、憧憬、孤独、酒吧、洒脱、遗憾、,国语,93,
我的一个道姑朋友（翻自 双笙）,不是花火呀、,,抒情、悲伤、爱情、浪漫、,国语,140,
殉情的抹香鲸(抖音版),阿YueYue、,流行、,抒情、动感、悲伤、,国语,147,
忍者心得（翻自 筱天才）,筱天才、,流行、,悲伤、,纯音乐,126,
后会无期,jiajia不熬夜、,流行、,悲伤、爱情、浪漫、,国语,133,
我走后,筱天才、,流行、,悲伤、孤独、,国语,126,
想说,言泽、,流行-华语流行、,抒情、悲伤、放松、,国语,121,
Love Song,洪婷、,流行、,悲伤、孤独、,纯音乐,113,
整个世界都能听得到我的心跳 想都没想转身我就跑,赖蕊、,,,,,
你在想起他的时候,赖蕊、,,,,,
年年有风 风吹年年 慢慢即漫漫,赖蕊、,,,,,
遇见,冲冲小猪、,流行、,抒情、悲伤、孤独、,国语,73,
蜡笔小心-MOM「即兴钢琴REMIX」（隔壁大王 remix）,隔壁大王、,,抒情、动感、悲伤、思念、苦情、活力、,国语,155,
乘坐地铁三号线 往返的两点一线,赖蕊、,,,,,
方糖,赖蕊、,,,,,
我想,孙睡觉、,流行、,悲伤、,国语,167,
心似烟火,陈壹千、,流行-华语流行、,抒情、动感、悲伤、爱情、思念、苦情、放松、孤独、KTV、有氧、暴走、家务、通勤、,国语,80,
我的未来式,火羊瞌睡了、,流行-华语流行、,抒情、悲伤、思念、,国语,120,
没有回应的主动尴尬难堪又自厌,赖蕊、,,,,,
没有理由 (翻自 永彬Ryan.B / 周延英),浙音4811（一个大金意）、B11合唱团、,流行、,可爱、快乐、,国语,87,
日不落,林小珂、,流行、,抒情、悲伤、孤独、,国语,120,
Wonderful U（翻自 AGA）,迷人耗子精、,流行、,抒情、爱情、浪漫、,英语,159,
“云雾 梧桐”(Prod.by.LGlywww),RONIN.J、LEX、,嘻哈说唱-中文嘻哈、,甜蜜、抒情、悲伤、爱情、思念、浪漫、,国语,83,
＂ 人生不能太过于圆满 求而不得未必是遗憾  ＂,赖蕊、,,,,,
你是对的人（女声抖音版）,知事、,流行、,抒情、悲伤、,国语,105,
Blueming(抖音版）（翻自 IU）,蕾蕾软糖、,流行、,动感、快乐、,韩语,106,
Luh Kel So Sick Freestyle,Luh Kel、,嘻哈说唱-旋律说唱、,抒情、悲伤、快乐、爱情、思念、浪漫、放松、轻快、,英语,94,
足够（温柔烟嗓）（翻自 周星星）,七元、,流行、,抒情、悲伤、,国语,90,
花.间.酒（念白御少音）,坤坤阿、,流行、,抒情、悲伤、KTV、,国语,130,
不怪她（女声版）（翻自 Maswei）,一一、,嘻哈说唱-陷阱说唱、,热血、动感、活力、酒吧、,国语,159,
天下（抖音 女声版）,筱天才、马常九日、陈渝、,流行、,抒情、悲伤、孤独、,国语,132,
雨爱,卢卢快闭嘴、,,悲伤、孤独、,国语,159,
blue（翻自 Troye Sivan）,Brando、,流行、,悲伤、可爱、快乐、爱情、浪漫、苦情、,英语,111,
一分一寸,不是花火呀、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,64,
样（YOUNG）,KF9、,,,,,
茫（片段版）,颖捏、,,,,,
南江,赖蕊、,,,,,
pop/stars,任舒瞳、,流行、,可爱、快乐、放松、治愈、,英语,150,
多远都要在一起,赖蕊、,,,,,
空,赖蕊、,,,,,
温酒盗华年（翻自 江苹果）,守夜冠军专用证、,节奏布鲁斯-灵魂乐、流行、,抒情、悲伤、爱情、思念、孤独、,国语,68,
爱如潮水,池鱼、,流行-华语流行、,悲伤、爱情、苦情、孤独、遗憾、,国语,126,
把回忆拼好给你,王贰浪、,流行-华语流行、,抒情、动感、悲伤、平静、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、孤独、轻快、洒脱、亲情、遗憾、感人、,国语,80,
有幸来过（抖音明歆悦版）,夕阳、,流行-华语流行、,悲伤、爱情、浪漫、苦情、孤独、酒吧、,国语,127,
乌托邦,筱天才、,流行、,悲伤、孤独、,国语,148,
红色高跟鞋,筱天才、,流行、,悲伤、慵懒、放松、孤独、KTV、,国语,76,
所爱隔山海,筱天才、,流行、,平静、放松、,纯音乐,121,
不得不爱,抢饭不佳菜、,流行、,慵懒、放松、,国语,80,
这只伶俐的棕色狐狸跳过一只懒惰的狗,古灵、,嘻哈说唱、,悲伤、放松、治愈、,国语,118,
盗墓笔记·十年人间,邹月莹、,流行、,悲伤、爱情、孤独、,国语,114,
Dancin（翻自 Aaron Smith）,菜篮中的菜、,流行、,抒情、悲伤、孤独、KTV、咖啡厅、酒吧、,英语,119,
什么样的爱情-片段（翻自 张阳阳）,北田共、,流行、,抒情、悲伤、爱情、思念、慵懒、苦情、放松、孤独、,国语,62,
是 你 毁 了 我 所 有 的 美 好 与 幻 想，,GUEss、,嘻哈说唱、,动感、酒吧、,国语,82,
挥霍,南浔、,,,,,
SNØW-do you really mean thatThe（鹿Nero / joysaaaa remix）,Killer、Joysaaaa、,流行、,悲伤、爱情、浪漫、,英语,117,
他只是经过,h3R3、高旭、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、快乐、爱情、思念、浪漫、苦情、活力、放松、孤独、轻快、洒脱、遗憾、,国语,93,
是想你的声音啊,傲七爷、,流行-华语流行、,抒情、悲伤、平静、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、孤独、轻快、洒脱、遗憾、,国语,126,
太冲动的我,南浔、,,,,,
不说,轲轲睡不着、,流行、,悲伤、爱情、,国语,81,
夏天的风,想拉shi、,流行-华语流行、,悲伤、爱情、慵懒、浪漫、放松、孤独、,国语,120,
什么样的爱情,杨依贤、,流行、,抒情、悲伤、爱情、思念、浪漫、孤独、酒吧、,国语,133,
故里逢春（李飘飘抖音版）（翻自 喔喔）,Kag Chuu、,流行-华语流行、,抒情、动感、悲伤、思念、苦情、孤独、,国语,84,
melodic minor,明洋、,嘻哈说唱-低保真嘻哈、,动感、悲伤、梦幻、抑郁、放松、,纯音乐,91,
和你,赵飞机、,流行、,悲伤、爱情、浪漫、孤独、,国语,127,
渐行渐远的风不再歌唱(Bright Mix)(Inst),ACK、,轻音乐、,平静、放松、,纯音乐,79,
你啊你啊 片段,亲爱的疾风、,流行、,遗憾、悲伤、,国语,61,
鲸落WF End,赵俊铭、,流行-华语流行、,抒情、悲伤、思念、孤独、KTV、酒吧、,国语,68,
Beautiful Girls,A-Mac、居来提、,嘻哈说唱-流行说唱、,抒情、动感、爱情、思念、活力、酒吧、,国语,109,
˙Ꙫ˙,士多啤梨、,,,,,
我爱你,AiHo、,嘻哈说唱-中文嘻哈、,悲伤、,国语,86,
如果我真的存在 也是因为你需要我,FAT TIGER、持枪B0I/TheboilostHisGun、,电子-缓拍、,悲伤、抑郁、,纯音乐,92,
溺れるナイフ-Chasing Kou/追逐阿航（Öxacillis remix）,Öxacillis、,轻音乐、,平静、放松、治愈、,纯音乐,99,
有一种悲伤,今晚喝粥吗、,流行、,抒情、悲伤、思念、,国语,63,
I can’t let this go on any further,Dokuro！、,电子-缓拍、,可爱、快乐、,纯音乐,95,
Spin With You（翻自 Emma Sameth）,于梓贝、,流行、,悲伤、苦情、爱情、,英语,91,
BLUE（翻自 Troye Sivan）,小天才鸭、,流行、,放松、,英语,112,
东港,Mr.Chen、Anbort安小波、,嘻哈说唱-中文嘻哈、,抒情、悲伤、思念、,国语,86,
失眠酒,小鱼头Yut、,嘻哈说唱、,悲伤、,国语,80,
History,88rising、Rich Brian、,嘻哈说唱-流行说唱、嘻哈说唱-旋律说唱、嘻哈说唱-陷阱说唱、,抒情、动感、快乐、爱情、浪漫、活力、放松、KTV、酒吧、,英语,150,
群星-偏爱（唯美钢琴版）（李好 remix）,李好、,轻音乐-流行轻音乐、,放松、学习、助眠、,纯音乐,67,
Wonderful U,Zkaaai、,流行-欧美流行、,抒情、悲伤、爱情、思念、慵懒、苦情、放松、孤独、,英语,86,
没有你的房间真的变得很大很大,记忆病人、,流行、,抒情、动感、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,76,
natsu,DryJo、10keys beats、,嘻哈说唱-说唱伴奏、,悲伤、平静、快乐、放松、治愈、轻快、,纯音乐,90,
The Way I Still Love You,BTGIY、,,,,,
关于小熊,vank_顽客、,嘻哈说唱、,动感、悲伤、爱情、KTV、,国语,92,
Bigbang-Haru Haru（一天一天）,SALT、权廷、Cris、,流行-韩国流行、,抒情、悲伤、爱情、浪漫、KTV、友情、,韩语,125,
Rain after Summer,羽肿、,轻音乐-流行轻音乐、,抒情、清新、动感、悲伤、平静、梦幻、快乐、活力、放松、治愈、孤独、轻快、,纯音乐,80,
Strange Sensation,辛辛君、,,爱情、浪漫、学习、,纯音乐,66,
Distance70km,Zanxi展希、Akeiwi、,嘻哈说唱、,抒情、悲伤、爱情、思念、,国语,176,
后会无期,李浩然、,流行-华语流行、,悲伤、爱情、,国语,166,
偏爱,熊宇赫、,流行、,抒情、悲伤、孤独、,国语,65,
做我的猫,洪婷、,流行-华语流行、,抒情、悲伤、爱情、孤独、,国语,89,
风的颜色,卢溪溪溪、,流行-华语流行、,抒情、悲伤、思念、,国语,155,
淡黄的长裙（翻自 秦牛正威）,不称职歌手、,嘻哈说唱、,抒情、动感、悲伤、爱情、思念、浪漫、,国语,95,
就这样和你在一起,不称职歌手、,流行-华语流行、,爱情、,国语,159,
患,筱天才、,,抒情、悲伤、孤独、,国语,117,
Katie Sky-Monsters（DryJo remix）,DryJo、,电子、,悲伤、爱情、浪漫、,英语,79,
wonderful U,十豆彡、,流行、,悲伤、爱情、苦情、孤独、,英语,179,
落霜,阮言Ruany、,国风-古风、,悲伤、爱情、,国语,98,
無病呻吟,CITY Z、DopeZ、,嘻哈说唱-中文嘻哈、,抒情、动感、悲伤、抑郁、爱情、思念、浪漫、正能量、,华语,89,
你走以后1.0,王恩信Est、二胖u（王訫）、,嘻哈说唱、,抒情、动感、悲伤、爱情、思念、浪漫、苦情、,国语,85,
pure imagination,辛辛君、,流行-器乐流行、,抒情、悲伤、爱情、思念、浪漫、咖啡厅、,纯音乐,129,
I'M YOURS PT.2,李金源、,流行、,甜蜜、抒情、悲伤、爱情、思念、,国语,133,
スパークル（火花）你的名字插曲 黄昏之时（翻自 RADWIMPS）,晨光。、,流行、,清新、动感、活力、放松、治愈、旅游、,日语,98,
与我无关（治愈女声）,龙昱彤、,流行、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、,国语,123,
听到就爱上的二十秒即兴,特污兔-Dirtyrabbit2、,,清新、悲伤、放松、治愈、孤独、,纯音乐,90,
柴 鱼 の c a l l i n g,辛辛君、,流行-城市流行、,悲伤、可爱、快乐、放松、,纯音乐,120,
i don't love you anymore,erc grcc、,,抒情、悲伤、抑郁、思念、孤独、冥想、,英语,144,
nagashi,idealism、,嘻哈说唱-低保真嘻哈、,悲伤、平静、抑郁、放松、治愈、孤独、,纯音乐,83,
信（magnolia remix）,DaKoi、#Guaipazi#、,流行、嘻哈说唱、,动感、悲伤、,国语,139,
Blueming,EdenJiyon、恩恩、,流行、,甜蜜、快乐、爱情、,韩语,106,
我 是 垃 圾 嗎,橙汁、Shake、,嘻哈说唱-中文嘻哈、,抒情、悲伤、思念、,国语,139,
alittlesomething,ldst、,流行-日本流行、,抒情、悲伤、快乐、爱情、思念、浪漫、放松、治愈、孤独、,日语,90,
Amnesia (Prod Grabby),CIKI、,流行-韩国流行、,爱情、慵懒、浪漫、放松、,韩语,94,
ing ing,BigYear大年、,嘻哈说唱-流行说唱、嘻哈说唱-中文嘻哈、,甜蜜、抒情、动感、悲伤、爱情、思念、浪漫、,国语,80,
Airplane Mode (Instrumental),limbo、,流行-欧美流行、,甜蜜、抒情、悲伤、爱情、思念、,英语,119,
所以,RipVert、,,,,,
Stitches,小天才鸭、,流行、,热血、抒情、动感、悲伤、思念、慵懒、放松、治愈、,英语,67,
成全（吉他版）（翻自 阳仔玩吉他）,海绵痞痞、,流行、,抒情、放松、,华语,80,
I‘M YOURS PT.2—吉他版（翻自 h3R3）,小天才鸭、,流行-华语流行、,甜蜜、抒情、爱情、KTV、,国语,130,
Gentleman,戴爱玲、刘伟德、,原声带-电视剧原声、流行-华语流行、嘻哈说唱-流行说唱、,甜蜜、热血、抒情、清新、动感、幸福、悲伤、快乐、爱情、思念、慵懒、浪漫、活力、放松、憧憬、治愈、酒吧、轻快、洒脱、正能量、激烈、遗憾、感人、,英语,75,
moonlight,mich、,流行-欧美流行、,甜蜜、抒情、动感、爱情、思念、活力、咖啡厅、正能量、,英语,73,
2017.8.03（翻自 sapientdream）,songn803、,,,,,
还是分开,张叶蕾、,流行-华语流行、,抒情、悲伤、抑郁、爱情、思念、苦情、放松、孤独、KTV、洒脱、遗憾、感人、,国语,67,
点星/Point The Star吉他版,辛辛君、,流行-器乐流行、轻音乐、,悲伤、快乐、慵懒、放松、,纯音乐,93,
椿,沈以诚、,流行-华语流行、民谣、,抒情、悲伤、孤独、,国语,109,
Butterflies,nohidea.、,轻音乐-背景音乐、轻音乐-流行轻音乐、,悲伤、梦幻、可爱、快乐、爱情、慵懒、浪漫、放松、治愈、孤独、轻快、,纯音乐,88,
LIKE U,王梦泽、果妹、,流行、嘻哈说唱、,放松、,国语,83,
匿名的朋友 0.8x,不知名选手小羊、,流行-华语流行、,抒情、悲伤、孤独、KTV、,国语,,
王力宏-改变自己0.8x（抓不住的秋 remix）,Xz1i59、,慢摇DJ-慢摇、,动感、活力、,国语,83,
不再联系（0.8x）,文、,,,,,
11（0.8x）,WF_Liang、,,,,,
年轮《0.8X》,驹之心、,慢摇DJ-慢摇、,抒情、悲伤、,英语,59,
她离开我的时候（0.8x）,WF_Liang、,,,,,
形容（0.8x）,WF_Liang、,,,,,
最后没有你（片段）,王泽科、,流行、,悲伤、,国语,77,
不为谁而作的歌-片段(1),你们Ga姐、,,,,,
小尘埃,子什么林、,流行-华语流行、,悲伤、抑郁、爱情、苦情、孤独、,国语,107,
空城,CaoLi、,流行-华语流行、,悲伤、爱情、浪漫、苦情、,国语,106,
你不知道的事（磁性男声）,孙洲洲、,流行、,悲伤、,国语,166,
夏天的风（深情女版弹唱）,凯雯很忙、,流行-华语流行、,悲伤、爱情、苦情、放松、治愈、孤独、,国语,109,
你为什么说谎,赵飞机、,流行-华语流行、,抒情、悲伤、爱情、苦情、孤独、KTV、,国语,113,
好想好想（翻自 古巨基）,是你的垚、,,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,107,
第一次爱的人,许DaTou、,流行-华语流行、,悲伤、爱情、浪漫、苦情、,国语,129,
红色高跟鞋,喔喔、,流行、,抒情、悲伤、爱情、浪漫、苦情、孤独、,国语,73,
迷宫,一支芝士薯条、,流行、,悲伤、,国语,95,
夜巴黎（抖音版）（青叔音）,小余哥哥、,慢摇DJ-喊麦、,,国语,184,
张芸京-偏爱（钢琴版）（柳轻颂 remix）,柳轻颂、,流行-器乐流行、,平静、放松、治愈、,纯音乐,67,
洋葱,木子坤、,流行、,悲伤、孤独、,国语,117,
我的姑娘 她在远方,小韓烔學、,流行、,悲伤、孤独、,国语,56,
爱爱爱,Bell玲惠、,流行、,爱情、遗憾、悲伤、浪漫、,国语,124,
爱自己更深（翻自 DIOR 大颖）,吴大文、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、,国语,148,
我想念（翻自 汪苏泷）,你灰87、,流行-华语流行、,抒情、悲伤、放松、治愈、,国语,94,
起风了(Au男嗓版),是你的小张、辽宁省最后的温柔、,,,,,
保留（翻自 郭顶）,桃德李Todd Li、,流行-华语流行、,抒情、悲伤、,国语,65,
手心的蔷薇（吉他弹唱）,一北玖、,,悲伤、,国语,135,
白山茶（翻自 陈雪凝）,筱天才、,民谣-华语民谣、,抒情、悲伤、可爱、快乐、孤独、KTV、,国语,136,
安和桥,苏玮玮、,流行、,悲伤、遗憾、,国语,115,
茫（抖音版）（原唱：李润祺）（翻自 蓝心羽）,艾柒、,,,,,
影子,樑末、,流行、,抒情、悲伤、思念、,国语,97,
Love Is GONE（翻自 SLANDER）,是你的垚、,,抒情、悲伤、孤独、,英语,122,
迷人的危险,安寂、,,,,,
别渴望,吴大海、,流行、,,国语,59,
我配不上你,NoturSnickers、,流行-华语流行、,悲伤、,国语,127,
忘记拥抱,是你的垚、,流行、,抒情、动感、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,67,
画心(吉他弹唱),小灿、,流行-华语流行、,悲伤、孤独、,国语,64,
坏女孩（片段）,陈广白、,流行-华语流行、,抒情、悲伤、爱情、苦情、孤独、,国语,127,
猜不透,苏玮玮、,流行-华语流行、,抒情、悲伤、思念、孤独、,国语,58,
你还在嘛？翻唱 千里狗！陈阳 王泽科 周泽楷,顾y泽、,,,,,
sunflower feelings,菜篮中的菜、,嘻哈说唱-低保真嘻哈、,悲伤、慵懒、放松、酒吧、遗憾、,英语,129,
太早（尚士达版live）（翻自 刘允乐）,电音老傅、,流行、,抒情、悲伤、爱情、思念、苦情、,国语,66,
空白格（吉他片段版）,宇翊、,流行-华语流行、,悲伤、爱情、苦情、,国语,125,
怎么能忘了,王天一、,,,,,
偏执,酷盖不酷、,流行-华语流行、,抒情、悲伤、爱情、,国语,72,
没了我你依然拥有太阳,季文钊、,流行-华语流行、,抒情、悲伤、孤独、,国语,63,
爱在,梁小七、,流行-华语流行、,抒情、悲伤、,国语,60,
喉咙唱的沙哑,陈阳、,流行-华语流行、,动感、悲伤、爱情、浪漫、孤独、,国语,114,
殉情的抹香鲸,杜宣达、,流行、,抒情、悲伤、孤独、酒吧、,国语,120,
太阳（抖音王雨桐版）,夕阳、,流行、,悲伤、孤独、,国语,62,
阿拉斯加海湾（治愈版）,林加弦、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、放松、孤独、酒吧、,国语,59,
山海,劉、,民谣-流行民谣、,抒情、悲伤、爱情、苦情、孤独、,国语,65,
怎么了（女生版）,澪恩Seiwen、,流行-华语流行、,热血、动感、悲伤、,华语,70,
雨爱(蓝心羽),用户、,,,,,
雨爱（翻自 杨丞琳）,迷人耗子精、,流行-华语流行、,动感、悲伤、爱情、浪漫、苦情、孤独、,国语,67,
有幸,王泽科、,流行-华语流行、,甜蜜、抒情、悲伤、快乐、爱情、思念、苦情、孤独、KTV、,国语,72,
呓语,酷盖不酷、,流行-华语流行、,悲伤、爱情、慵懒、浪漫、放松、孤独、,国语,137,
姑娘别哭泣 (懒羊羊版),懒大王、,流行-华语流行、,悲伤、,国语,100,
人生不就这样,棒三狗、,流行、,抒情、悲伤、思念、,国语,60,
海阔天空,G.E.M.邓紫棋、,流行-粤语流行、,抒情、悲伤、治愈、放松、平静、,粤语,75,
蒙面（翻自 梁栋江）,CoK、,流行、,悲伤、抑郁、,国语,64,
2M0939,刘伟晨、,流行、,抒情、悲伤、,国语,65,
如果这就是爱情,en、,流行、,抒情、悲伤、思念、,国语,75,
其实都没有,烟(许佳豪)、,流行-华语流行、,抒情、快乐、轻快、感人、,国语,68,
雪 Distance,Capper、罗言、,嘻哈说唱-旋律说唱、嘻哈说唱-中文嘻哈、嘻哈说唱-模糊说唱、,抒情、动感、紧张、悲伤、梦幻、抑郁、快乐、思念、活力、放松、憧憬、治愈、孤独、酒吧、轻快、洒脱、遗憾、感人、,国语,100,
用情 (Live版),GAI周延、戴佩妮、,原声带-综艺原声、流行、,放松、爱情、孤独、抒情、快乐、遗憾、悲伤、,国语,57,
让风告诉你,林宝馨、,流行-华语流行、,可爱、快乐、放松、KTV、,国语,115,
我是真的爱上你,阿冗、,流行-华语流行、,抒情、悲伤、爱情、KTV、遗憾、,国语,66,
身骑白马 (Live版),张杰、,流行、,抒情、爱情、浪漫、放松、憧憬、治愈、洒脱、感人、,国语,65,
想见你想见你想见你 (Live版),张杰、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、放松、憧憬、治愈、孤独、KTV、感人、,国语,65,
桃花诺,王巨星、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,69,
寂寞烟火·2023,刘大拿、,流行-华语流行、,抒情、,国语,60,
故事还长 (治愈女声版),二晗、,流行-华语流行、,抒情、悲伤、孤独、KTV、,国语,80,
梦里花,卢卢快闭嘴、,流行-华语流行、,抒情、悲伤、孤独、KTV、,国语,74,
心墙,郭静、,流行-华语流行、,抒情、幸福、悲伤、快乐、爱情、思念、苦情、KTV、,国语,122,
雨天,郑润泽、,流行-华语流行、,抒情、,国语,63,
春泥,1个球、,流行-华语流行、,抒情、悲伤、爱情、思念、放松、治愈、KTV、,国语,78,
爱似水仙,苏星婕、,流行-华语流行、,抒情、悲伤、孤独、,国语,68,
爱丫爱丫,一页言、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、,国语,66,
走在冷风中,卢卢快闭嘴、,流行-华语流行、,,国语,92,
你从未离去,旺仔小乔、,流行-华语流行、,抒情、悲伤、快乐、思念、洒脱、,国语,68,
门没锁（女声版）,Bell玲惠、,流行-华语流行、,可爱、快乐、放松、,国语,119,
Letting Go,陈老兮、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,67,
爱就一个字（女声版）,傲七爷、,流行-华语流行、,抒情、悲伤、爱情、苦情、KTV、,国语,60,
失忆（吕口口版）,一一、,流行-华语流行、,抒情、悲伤、爱情、思念、KTV、,国语,64,
Dear John（抖音男版）,陈大本事、,流行、,动感、悲伤、爱情、浪漫、苦情、孤独、酒吧、,国语,127,
默,柳岸、,流行-华语流行、,抒情、悲伤、爱情、苦情、孤独、酒吧、,国语,66,
洋葱,刘大壮、,流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,67,
你眸中有一个宇宙（翻自 池年）,不会唱歌的线、,流行、,抒情、悲伤、孤独、KTV、,国语,65,
Last Dance - 徐薇（翻自 伍佰 & China Blue）,徐薇、,流行-华语流行、,抒情、爱情、苦情、,国语,77,
你不知道的事,蛋姐、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、放松、遗憾、,国语,78,
风度 (完整版) (翻自 汪苏泷),岛、,流行-华语流行、,抒情、动感、悲伤、爱情、思念、苦情、孤独、,国语,103,
Let You Go,Vanished、,电子-未来贝斯、,热血、动感、悲伤、活力、夜店、,英语,91,
张信哲-爱如潮水Remix（奶昔 / 迟亦骁 remix）,含可爱多、迟亦骁、,流行、,遗憾、悲伤、,国语,76,
圈住你,巧乐兹、,流行-华语流行、,甜蜜、抒情、快乐、爱情、思念、浪漫、放松、轻快、,国语,84,
冬眠,洛依er、,流行-华语流行、,抒情、悲伤、放松、,国语,64,
信仰（翻自 张信哲）,宇翊、,流行、,抒情、悲伤、KTV、,国语,59,
官方回答(温柔绿茶版),不致命的猫、,嘻哈说唱-流行说唱、,,国语,99,
亲爱的那不是爱情,简弘亦、,流行-华语流行、,抒情、悲伤、思念、,国语,75,
星星还是那么亮（翻自 爱如潮水）,王逸辰、,嘻哈说唱、,抒情、悲伤、爱情、思念、浪漫、苦情、酒吧、,国语,95,
我爱他,是二智呀、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、放松、治愈、KTV、酒吧、,国语,80,
你懂得,老二道（半吨兄弟）、,流行、,抒情、放松、遗憾、悲伤、苦情、爱情、,国语,90,
追光者（电视剧《夏至未至》插曲）,叶凌谦、,流行、,抒情、悲伤、KTV、,国语,147,
晚安,夏贤文、,流行、,悲伤、抒情、,国语,53,
脆弱星球,杨胖雨、,流行-华语流行、,抒情、动感、幸福、悲伤、快乐、爱情、思念、浪漫、放松、KTV、家务、通勤、,国语,75,
心墙 (改编版),鸣小明、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、放松、治愈、KTV、,国语,124,
Wonderful U,王雨桐、,流行、,悲伤、,英语,56,
丢了你（女版）,王雨桐、,流行-华语流行、,抒情、悲伤、,国语,61,
天空下着小雨（翻自 函几）,贝贝贝贝bae、,流行-华语流行、,幸福、可爱、快乐、,国语,92,
与我无关（片段版）,小乐哥（王唯乐）、,流行、,抒情、动感、悲伤、思念、苦情、孤独、,国语,122,
熬夜上瘾（翻自 刘亦心（可乐就是力量））,于梓贝、,流行-华语流行、,动感、悲伤、爱情、慵懒、放松、,国语,107,
尘埃,王雨桐、,流行-华语流行、,抒情、,国语,100,
后会无期,徐良、汪苏泷、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,82,
全世界谁倾听你（Cover 林宥嘉）,郁欢、,流行、,KTV、孤独、悲伤、抒情、,国语,138,
你要的爱,余佳运、,节奏布鲁斯-当代节奏布鲁斯、,抒情、动感、悲伤、快乐、爱情、思念、慵懒、浪漫、放松、治愈、酒吧、轻快、,国语,75,
真爱你的云,余佳运、,流行-华语流行、,抒情、动感、悲伤、爱情、浪漫、活力、,国语,59,
女人花,余佳运、,节奏布鲁斯、,抒情、慵懒、放松、,国语,65,
最近 (正式版),王小帅、,流行-华语流行、,抒情、悲伤、爱情、思念、KTV、酒吧、,国语,136,
魔鬼中的天使,王萌萌and卜凡旭、,流行-华语流行、,抒情、悲伤、放松、治愈、,国语,64,
追 (翻自 陈壹千),是二智呀、,流行-华语流行、,抒情、悲伤、爱情、苦情、放松、孤独、KTV、,国语,69,
太阳,澪恩Seiwen、,流行-华语流行、,,国语,61,
最甜情歌 (女生版),一玟、,嘻哈说唱-旋律说唱、,抒情、悲伤、可爱、快乐、爱情、思念、苦情、KTV、轻快、,国语,120,
天后（Cover 薛之谦）,张pd、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,80,
夜车,歌手Ada、,流行-华语流行、,抒情、悲伤、爱情、放松、KTV、酒吧、,国语,66,
我要找到你 (正式版) (翻自 陈明),张老板、,流行-华语流行、,抒情、悲伤、爱情、思念、孤独、,国语,135,
出山,老涵本人、,民谣、,悲伤、,国语,98,
50 Feet,深林鹿、,嘻哈说唱-旋律说唱、,悲伤、爱情、慵懒、放松、,英语,124,
