歌名,歌手,曲风,推荐标签,语种,BPM,乐评
怨苍天变了心,米雅、,流行-华语流行、,抒情、悲伤、KTV、,华语,99,
多年以后,姜育恒、,流行、,抒情、悲伤、爱情、苦情、放松、憧憬、孤独、KTV、遗憾、,国语,68,
有没有人告诉你,陈楚生、,流行-华语流行、,抒情、悲伤、爱情、浪漫、KTV、,国语,61,
踏浪,徐怀钰、,流行-华语流行、,清新、动感、可爱、快乐、活力、放松、正能量、,国语,139,
分飞,徐怀钰、,流行-华语流行、,抒情、动感、悲伤、爱情、苦情、放松、,国语,84,
爱情抗体,许慧欣、,流行-华语流行、,抒情、动感、爱情、浪漫、放松、KTV、,国语,96,
最后一页（完整版）,洛尘鞅_、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、遗憾、,国语,69,
折子戏,黄阅、,流行-华语流行、,抒情、思念、KTV、,国语,53,
关不上的窗,周传雄、,,悲伤、爱情、孤独、KTV、,国语,78,
七月七日晴,许慧欣、,原声带-电视剧原声、流行-华语流行、,,国语,115,
放生,范逸臣、,流行-华语流行、,,国语,69,
天若有情,袁凤瑛、,原声带-电影原声、流行-粤语流行、,抒情、悲伤、爱情、浪漫、放松、KTV、,粤语,123,
追梦人,凤飞飞、,原声带-电视剧原声、流行-华语流行、,抒情、悲伤、思念、正能量、,国语,121,
容易受伤的女人,王菲、,流行-粤语流行、,抒情、悲伤、可爱、快乐、KTV、,粤语,65,
七情六欲,李翊君、,流行-华语流行、,抒情、悲伤、KTV、,国语,67,
潇洒走一回,叶蒨文、,原声带-电视剧原声、流行-华语流行、,抒情、憧憬、,国语,119,
女儿红,梅艳芳、,流行、,抒情、悲伤、KTV、,国语,96,
大中国,高枫、,中国音乐-红色歌曲、,热血、抒情、动感、放松、学习、广场舞、正能量、,国语,90,
春水流,黄格选、,流行-华语流行、,,国语,,
笑脸,谢东、,流行-华语流行、,KTV、,国语,111,
雾里看花,那英、,流行-华语流行、,抒情、,国语,95,
囚鸟,彭羚、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、旅游、,国语,102,
涛声依旧,毛宁、,流行-华语流行、,抒情、,国语,61,
冰糖葫芦,冯晓泉、,流行-华语流行、,抒情、KTV、,国语,111,
失恋,草蜢、,流行-粤语流行、,热血、抒情、动感、快乐、爱情、活力、轻快、,粤语,131,
小芳,李春波、,流行-华语流行、,KTV、,国语,117,
一人有一个梦想,黎瑞恩、,流行-粤语流行、,抒情、悲伤、爱情、思念、孤独、KTV、正能量、,粤语,79,
梦里水乡,江珊、,流行-华语流行、,抒情、,国语,126,
到哪里找那么好的人,陈明真、,流行、,抒情、可爱、快乐、KTV、,华语,106,
人的一生,张真贺、,流行-华语流行、,抒情、悲伤、孤独、,国语,,
追梦人,凤飞飞、,原声带-电视剧原声、流行、,热血、动感、正能量、,国语,121,
雪中情,杨庆煌、,原声带-电视剧原声、,抒情、放松、KTV、,国语,86,
请跟我来,苏芮、虞戡平、,原声带-电影原声、流行-华语流行、,KTV、抒情、悲伤、,国语,75,
一样的月光,苏芮、,流行-华语流行、,,国语,,
千秋家国梦,田震、小柯、,流行-华语流行、,大气、,国语,75,
谁,小柯、,民谣-华语民谣、,抒情、悲伤、孤独、酒吧、,国语,77,
遥望1999,小柯、,原声带、民谣-华语民谣、,热血、抒情、动感、放松、KTV、,国语,113,
叱咤红人,陈小春、,原声带-电视剧原声、流行-粤语流行、,热血、动感、快乐、搞笑、活力、轻快、洒脱、,粤语,126,
我是一条小青龙,雨歌、,,,国语,140,
江湖路,罗文、,原声带-电视剧原声、流行-华语流行、,抒情、悲伤、KTV、,国语,116,
如果来生还是今世的重复,杭宏、,流行-华语流行、,,国语,65,
壮志未酬剑锋不藏,伊扬、,原声带-电视剧原声、,抒情、悲伤、,国语,117,
篱笆墙的影子,毛阿敏、,原声带-电视剧原声、,KTV、正能量、,国语,120,
相思,毛阿敏、,流行-华语流行、,抒情、悲伤、爱情、苦情、KTV、,国语,99,
往事只能回味,张帝、,流行-成⼈时代、,抒情、爱情、浪漫、KTV、冥想、,国语,63,
梦回草原,格格、,流行-华语流行、,抒情、悲伤、KTV、广场舞、,国语,65,
草原上的月光,格格、,流行、,广场舞、KTV、抒情、幸福、快乐、,国语,91,
情如花,斯琴高丽、,流行-华语流行、,抒情、悲伤、孤独、KTV、,国语,117,
天堂,腾格尔、,流行-华语流行、,KTV、,国语,63,
真的好想你,龚玥、,中国音乐-红色歌曲、,,国语,138,
飞天,含笑、,流行-华语流行、,抒情、悲伤、KTV、,国语,71,
康定情歌,黑鸭子、,中国音乐-民族歌曲、中国音乐-红色歌曲、,放松、KTV、冥想、广场舞、,国语,125,
信天游,程琳、,中国音乐-时代曲、,热血、动感、KTV、,国语,124,
千古绝唱,白雪、,流行、,抒情、悲伤、,国语,74,
出塞曲,蔡琴、,流行-华语流行、,抒情、KTV、,国语,83,
天问,毛阿敏、,流行、,抒情、悲伤、KTV、,国语,111,
乡下住着咱爹妈,王宝强、,流行、,,国语,,
回家,王杰、,流行-华语流行、,抒情、悲伤、放松、KTV、,国语,98,
我听过你的歌,王焱、何影、,流行-华语流行、,可爱、快乐、放松、KTV、,国语,95,
军港之夜,苏小明、,中国音乐-红色歌曲、,正能量、,国语,112,
父老乡亲,彭丽媛、,中国音乐-红色歌曲、,KTV、正能量、,国语,94,
想起老妈妈,于文华、,中国音乐-民族歌曲、,正能量、,国语,56,
天不下雨天不刮风天上有太阳,尹相杰、于文华、,流行-华语流行、,动感、KTV、,国语,109,
纤夫的爱,尹相杰、于文华、,中国音乐-民族歌曲、,可爱、快乐、爱情、搞笑、浪漫、KTV、,国语,101,
在水一方,费玉清、,流行-华语流行、,抒情、悲伤、KTV、,国语,75,
听妈妈讲那过去的故事,蔡国庆、,流行、,悲伤、放松、学习、,国语,83,
沂蒙山小调,张也、,中国音乐-红色歌曲、,抒情、爱情、浪漫、KTV、,国语,,
在那桃花盛开的地方,蒋大为、,中国音乐-红色歌曲、,抒情、KTV、,国语,60,
骏马奔驰保边疆,蒋大为、,中国音乐-红色歌曲、,动感、悲伤、KTV、,国语,150,
小白杨,阎维文、,中国音乐-红色歌曲、,正能量、,国语,131,
送战友,陈诺、,中国音乐-红色歌曲、,正能量、,国语,105,
茉莉花,童丽、,流行-华语流行、,,国语,,
知心爱人,任静、付笛声、,流行-华语流行、,抒情、爱情、放松、KTV、正能量、,国语,86,
梅花三弄,姜育恒、,原声带-电视剧原声、流行-成⼈时代、,抒情、放松、KTV、,国语,75,
好人好梦,孙悦、邰正宵、,流行、,热血、抒情、动感、悲伤、KTV、,国语,140,
十跪母重恩,翟惠民、,流行-成⼈时代、,放松、,华语,78,
选择,林子祥、叶蒨文、,流行-粤语流行、,抒情、KTV、,国语,76,
白发亲娘,彭丽媛、,中国音乐-红色歌曲、,热血、抒情、动感、KTV、,国语,92,
三百六十五里路,文章、,,抒情、悲伤、KTV、,国语,86,
外婆的澎湖湾,潘安邦、,民谣、,KTV、正能量、,国语,91,
九月九的酒,陈少华、,流行-华语流行、,抒情、KTV、广场舞、,国语,79,
风雨彩虹铿锵玫瑰,田震、,流行-华语流行、,热血、抒情、动感、KTV、正能量、,国语,91,
黄土高坡,杭天琪、,,,,,
想家的时候,阎维文、,中国音乐-红色歌曲、,抒情、悲伤、KTV、,国语,62,
少年壮志不言愁 (Live),刘欢、,原声带-电视剧原声、流行-华语流行、,抒情、KTV、正能量、大气、,国语,136,
春水流,黄格选、,流行、,抒情、KTV、,国语,115,
冰糖葫芦,冯晓泉、,中国音乐-时代曲、,抒情、悲伤、KTV、,国语,56,
中华民谣,孙浩、,流行-华语流行、民谣、,抒情、清新、放松、KTV、,国语,103,
愚公移山,江涛、,中国音乐-红色歌曲、,正能量、,国语,94,
儿行千里母担忧,老牛、,流行-成⼈时代、,抒情、放松、,华语,99,
历史的天空,毛阿敏、,原声带-电视剧原声、流行-华语流行、,抒情、悲伤、KTV、大气、感人、,国语,77,
都要好好的,小沈阳、沈春阳、,流行-华语流行、,抒情、悲伤、爱情、,国语,87,
你懂得,小沈阳、沈春阳、,原声带-电视剧原声、流行-华语流行、,可爱、快乐、放松、婚礼、广场舞、,国语,90,
我的好兄弟,小沈阳、高进、,流行-华语流行、,抒情、KTV、校园、广场舞、正能量、,国语,69,
美了美了,小沈阳、汤潮、,流行-华语流行、,甜蜜、热血、抒情、动感、幸福、快乐、爱情、KTV、大气、,国语,102,
天路,韩红、,流行-华语流行、,抒情、悲伤、思念、KTV、旅游、正能量、,国语,63,
红高粱,韩红、,原声带-电视剧原声、流行、,抒情、KTV、悲伤、,国语,58,
十送红军,刀郎、云朵、,中国音乐-红色歌曲、,热血、抒情、清新、动感、放松、KTV、正能量、,国语,128,
披着羊皮的狼,刀郎、,流行-华语流行、,抒情、悲伤、爱情、放松、KTV、,国语,81,
驼铃,刀郎、,流行-华语流行、,抒情、悲伤、思念、KTV、友情、,国语,90,
但愿人长久,王菲、,流行-华语流行、,抒情、悲伤、KTV、,华语,88,
一场游戏一场梦,王杰、,原声带-电影原声、流行-华语流行、,抒情、悲伤、,国语,70,
懂你,满文军、,流行-华语流行、,抒情、思念、KTV、酒吧、,国语,82,
唱支山歌给党听,胡松华、,原声带-电影原声、,抒情、放松、,国语,98,
儿行千里,刘和刚、,中国音乐-红色歌曲、,,国语,,
父亲,刘和刚、,中国音乐-红色歌曲、,抒情、KTV、,国语,99,
映山红,邓玉华、,中国音乐-红色歌曲、,正能量、,国语,,
太阳最红毛主席最亲,卞小贞、,中国音乐-红色歌曲、,正能量、,国语,,
山丹丹花开红艳艳,阿宝、,中国音乐-民族歌曲、中国音乐-红色歌曲、,,纯音乐,,
枉凝眉,童丽、,流行-华语流行、,抒情、,国语,,
烛光里的妈妈,毛阿敏、,流行、,抒情、悲伤、,国语,57,
相见难别亦难,吴静、,原声带、,抒情、悲伤、爱情、浪漫、KTV、,国语,139,
五百年桑田沧海,王立军、,原声带、,抒情、悲伤、KTV、,国语,90,
伴君常开花一朵,潘军、,原声带-电视剧原声、,抒情、可爱、快乐、,国语,117,
就这样走,陈小涛、,原声带-电视剧原声、中国音乐-红色歌曲、,搞笑、,国语,62,
看我跃马扬鞭,迟重瑞、,原声带-电视剧原声、,KTV、悲伤、抒情、,国语,116,
庄严我神州大地,张迈、,原声带、中国音乐-红色歌曲、,抒情、KTV、,国语,75,
通天大道宽又阔,崔京浩、三叶草演唱组、,原声带-电视剧原声、中国音乐、,正能量、搞笑、,国语,165,
家乡,韩红、,流行-华语流行、,,国语,103,
天亮了,韩红、,流行-华语流行、,抒情、悲伤、KTV、,国语,139,
天路,韩红、,流行、,抒情、悲伤、KTV、,国语,63,
南泥湾,郭兰英、,中国音乐-红色歌曲、,正能量、,国语,154,
我从草原来,乌兰托娅、,中国音乐-民族歌曲、,抒情、悲伤、KTV、,国语,65,
轻轻的告诉你,杨钰莹、,,放松、KTV、,国语,105,
轻轻地告诉你,杨钰莹、,流行-华语流行、,甜蜜、抒情、清新、动感、幸福、可爱、快乐、爱情、浪漫、活力、放松、治愈、KTV、,国语,105,
我不想说,杨钰莹、,,抒情、爱情、浪漫、KTV、,国语,76,
风含情水含笑,杨钰莹、,流行-华语流行、,,国语,131,
你的眼神,蔡琴、,流行-华语流行、,抒情、幸福、快乐、思念、放松、憧憬、治愈、,国语,83,
恰似你的温柔,蔡琴、,,抒情、悲伤、爱情、学习、KTV、,国语,79,
涛声依旧,毛宁、,流行-华语流行、,抒情、爱情、KTV、广场舞、,国语,123,
走过咖啡屋,千百惠、,流行、,可爱、快乐、放松、KTV、,国语,121,
新鸳鸯蝴蝶梦,费玉清、,流行、,抒情、悲伤、,国语,93,
天涯歌女,费玉清、,原声带-电影原声、流行-华语流行、,抒情、放松、KTV、,国语,105,
梦驼铃,费玉清、,流行-华语流行、,抒情、悲伤、KTV、正能量、,国语,101,
夜来香,李香兰、,原声带-电影原声、中国音乐-时代曲、,放松、,国语,105,
甜蜜蜜,邓丽君、,原声带-电影原声、流行-华语流行、,甜蜜、抒情、快乐、爱情、浪漫、放松、,国语,127,
再回首,苏芮、,流行-华语流行、,抒情、KTV、,国语,100,
ラブ・ストーリーは突然に,小田和正、,流行-日本流行、,动感、放松、KTV、,日语,113,
走过咖啡屋,千百惠、,流行、,KTV、快乐、可爱、放松、,国语,122,
离人泪,张继聪、,国风、流行、中国音乐、,抒情、悲伤、放松、KTV、,粤语,69,
紫禁情,吴雨霏、,流行-粤语流行、,抒情、爱情、苦情、KTV、,粤语,123,
悔过诗,张敬轩、,流行-粤语流行、,悲伤、孤独、,粤语,90,
红蝴蝶,吴卓羲、,原声带-电视剧原声、流行、,抒情、悲伤、思念、,粤语,68,
雪下思,郑嘉颖、,原声带-电视剧原声、,,粤语,,
化蝶,胡鸿钧、,原声带-电视剧原声、,KTV、抒情、悲伤、思念、,粤语,134,
禅院钟声2010,东山少爷、,流行、,抒情、悲伤、,粤语,68,
七夕,邓丽欣、,流行-粤语流行、,抒情、KTV、,粤语,85,
定局,张敬轩、,流行、,热血、抒情、动感、悲伤、KTV、,粤语,63,
捞月亮的人,杨千嬅、,流行-粤语流行、,抒情、悲伤、爱情、思念、苦情、孤独、,粤语,88,
祝英台,谢安琪、,流行-粤语流行、,抒情、悲伤、爱情、苦情、KTV、,粤语,83,
心窍,马浚伟、,原声带、,,粤语,,
生命树,吴雨霏、,流行-粤语流行、,抒情、悲伤、爱情、思念、苦情、KTV、,粤语,92,
花好月圆夜,杨千嬅、任贤齐、,流行-粤语流行、,动感、可爱、快乐、婚礼、,粤语,93,
三世书,东山少爷、,流行、,,粤语,63,
攻心计,关菊英、,原声带-电视剧原声、国风、流行-粤语流行、,抒情、悲伤、放松、治愈、KTV、,粤语,92,
落花流水,陈奕迅、,流行-粤语流行、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、旅游、正能量、遗憾、,粤语,74,
钟无艳,谢安琪、,流行-粤语流行、,抒情、悲伤、,粤语,111,
明白了,胡鸿钧、,原声带-电视剧原声、流行、,,粤语,70,
慕容雪,薛凯琪、,流行-粤语流行、,,粤语,59,
百花冢,东山少爷、,流行、,抒情、,华语,70,
万千宠爱,关菊英、,原声带-电视剧原声、流行、,抒情、KTV、,粤语,167,
夏迎春,陈晓琪、,流行-粤语流行、,抒情、悲伤、爱情、思念、苦情、KTV、,粤语,91,
儿女,林保怡、,原声带-电视剧原声、,抒情、,粤语,75,
女儿红,邓丽欣、,流行、,抒情、悲伤、KTV、,粤语,174,
樱吹雪,麦浚龙、,流行-粤语流行、,热血、抒情、动感、悲伤、,粤语,92,
相濡以沫,关淑怡、,流行、,,粤语,,
满江红,张敬轩、,流行、,抒情、悲伤、,粤语,100,
认命,王菀之、薛家燕、,流行、,,粤语,,
帝女芳魂,马浚伟、佘诗曼、,流行-粤语流行、,爱情、浪漫、,粤语,79,
领会,林峯、,,,粤语,136,
凤阁恩仇未了情,嫚孋、,流行、,抒情、放松、治愈、,华语,163,
西厢奇缘主题曲,胡杏儿、吴卓羲、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,,
依然是你,陈慧娴、黎明、,二次元-动漫主题曲、流行-粤语流行、,爱情、浪漫、,华语,92,
剑合钗圆帝女花,东山少爷、徐诗喻、,国风-古风、流行、中国音乐、,动感、活力、,华语,75,
花雨烟云,周慧敏、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,71,
若爱无恨,胡芳芳、东山少爷、,流行-粤语流行、,抒情、悲伤、思念、KTV、,粤语,84,
风车,佘诗曼、,原声带-电视剧原声、,梦幻、可爱、快乐、放松、,粤语,,
众生花,关淑怡、,流行-粤语流行、,放松、KTV、,粤语,103,
梨涡浅笑,陈慧娴、,流行-粤语流行、,抒情、悲伤、孤独、,粤语,109,
兵车还,马浚伟、,原声带-电视剧原声、,抒情、悲伤、,粤语,,
再生花,陈慧琳、,原声带-电视剧原声、流行-粤语流行、,KTV、,华语,112,
双子龙,林峯、,流行、,动感、活力、放松、,粤语,150,
江山,马德钟、,原声带-电视剧原声、国风、流行-粤语流行、,热血、动感、,粤语,137,
水中仙,马浚伟、,原声带-电视剧原声、,抒情、冥想、,粤语,122,
京华春梦,汪明荃、,,抒情、悲伤、KTV、,粤语,155,
两忘烟水里,关菊英、关正杰、,原声带-电视剧原声、流行-粤语流行、,抒情、悲伤、KTV、,粤语,78,
红颜知己,周慧敏、,流行-粤语流行、,抒情、可爱、快乐、KTV、,华语,97,
沧海一声笑,许冠杰、,原声带-电影原声、国风-国风流行、流行-粤语流行、,热血、抒情、动感、KTV、酒吧、正能量、,粤语,64,
风霜伴我行,邓丽君、,原声带、,抒情、悲伤、KTV、,粤语,75,
飘雪,陈慧娴、,流行-粤语流行、,抒情、,粤语,71,
留香恨,郑少秋、,原声带-电视剧原声、,,粤语,,
楚歌,张学友、,原声带-电视剧原声、流行-粤语流行、,抒情、KTV、冥想、,粤语,84,
红叶舞秋山,张学友、,原声带-电视剧原声、流行-粤语流行、,抒情、KTV、,粤语,107,
砒霜,林保怡、黎姿、,原声带-电视剧原声、,热血、动感、抒情、KTV、,粤语,93,
惜花,顾纪筠、,原声带-电视剧原声、,抒情、悲伤、KTV、,粤语,83,
乱世桃花,林子祥、叶蒨文、,流行-粤语流行、,热血、抒情、动感、KTV、,粤语,80,
三千年前,关淑怡、李香琴、,流行-粤语流行、,抒情、动感、悲伤、抑郁、爱情、思念、浪漫、苦情、活力、孤独、遗憾、感人、,粤语,67,
做对相思燕,黄霑、张国荣、,流行、,搞笑、,粤语,143,
大侠霍元甲(万里长城永不倒),叶振棠、,原声带-电视剧原声、国风、,热血、动感、搞笑、正直、正能量、,粤语,54,
夜上海,蔡琴、,流行-华语流行、,可爱、快乐、放松、,国语,118,
天涯歌女,蔡琴、,流行-华语流行、,抒情、放松、,国语,86,
飘雪,陈慧娴、,流行-粤语流行、,抒情、放松、治愈、KTV、,粤语,72,
枉凝眉,陈力、,原声带-电视剧原声、中国音乐、,抒情、,国语,62,
好汉歌,刘欢、,,热血、动感、KTV、,国语,95,
天竺少女,李玲玉、,原声带-电视剧原声、国风-古风、中国音乐-时代曲、,热血、动感、KTV、冥想、舞蹈、,国语,110,
敢问路在何方,蒋大为、,原声带、中国音乐-红色歌曲、,搞笑、,华语,113,
阳光总在风雨后,许美静、,流行-华语流行、,热血、抒情、动感、悲伤、思念、放松、正能量、,国语,95,
爱的奉献,韦唯、,中国音乐-红色歌曲、,抒情、悲伤、KTV、,国语,160,
同桌的你,老狼、,,抒情、悲伤、孤独、正能量、,国语,73,
红豆,王菲、,流行-华语流行、,甜蜜、悲伤、爱情、苦情、孤独、婚礼、酒吧、,国语,152,
千千阕歌,陈慧娴、,流行-粤语流行、,抒情、,粤语,104,
可惜不是你,曹轩宾、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,63,
甜蜜蜜,邓丽君、,流行-华语流行、,抒情、清新、放松、KTV、,华语,63,
倩女幽魂,张国荣、,原声带-电影原声、流行-粤语流行、,抒情、悲伤、KTV、,粤语,117,
小城故事,邓丽君、,原声带-电影原声、流行-华语流行、,KTV、正能量、抒情、放松、,国语,80,
容易受伤的女人,王菲、,流行-粤语流行、,抒情、悲伤、,粤语,66,
少年壮志不言愁,刘欢、,,正能量、,国语,56,
走过的咖啡屋,千百惠、,,可爱、快乐、放松、KTV、,国语,121,
山不转水转,那英、,原声带-电视剧原声、流行、,抒情、放松、KTV、,国语,117,
我愿意,王菲、,流行-华语流行、,甜蜜、抒情、悲伤、爱情、浪漫、KTV、婚礼、酒吧、,国语,79,
我是不是该安静的走开,郭富城、,流行、,抒情、悲伤、爱情、浪漫、KTV、,国语,98,
何日君再来,邓丽君、,流行、,,日语,,
烛光里的妈妈,毛阿敏、,原声带-电影原声、流行、,KTV、抒情、悲伤、,国语,57,
祝你平安,孙悦、,原声带-电视剧原声、流行-华语流行、,抒情、爱情、KTV、冥想、,国语,65,
白天不懂夜的黑,那英、,流行、,热血、抒情、动感、悲伤、爱情、思念、苦情、KTV、,国语,69,
小芳,李春波、,流行-华语流行、,可爱、快乐、KTV、正能量、,国语,117,
恰似你的温柔,邓丽君、,流行、,平静、放松、KTV、,国语,74,
弯弯的月亮,刘欢、,,爱情、浪漫、放松、KTV、,国语,110,
雾里看花,那英、,流行-华语流行、,抒情、KTV、,国语,95,
梦驼铃,张明敏、,中国音乐-红色歌曲、,正能量、,国语,104,
在水一方,邓丽君、,流行-粤语流行、,抒情、悲伤、,华语,74,
千纸鹤,邰正宵、,流行、,抒情、悲伤、思念、KTV、,国语,65,
你的柔情我永远不懂,陈琳、,流行-华语流行、,爱情、KTV、,国语,103,
爱上一个不回家的人,林忆莲、,原声带-电视剧原声、流行-华语流行、,抒情、悲伤、爱情、苦情、KTV、,国语,83,
喜欢你,Beyond、,流行-粤语流行、,抒情、悲伤、爱情、放松、治愈、孤独、KTV、婚礼、酒吧、旅游、洒脱、正能量、,粤语,76,
其实你不懂我的心,童安格、,流行-华语流行、,抒情、悲伤、放松、孤独、KTV、,国语,90,
爱你在心口难开,凤飞飞、,流行、,动感、快乐、放松、KTV、,国语,103,
昨夜星辰,龙飘飘、,流行-华语流行、,抒情、悲伤、KTV、,国语,103,
有一点动心,张信哲、刘嘉玲、,流行-华语流行、,抒情、,国语,58,
你究竟有几个好妹妹,孟庭苇、,流行-华语流行、,抒情、KTV、,国语,74,
最爱的人伤我最深,张惠妹、张雨生、,流行-华语流行、,抒情、悲伤、KTV、,国语,89,
彩云伴海鸥,高胜美、,流行、,放松、抒情、,国语,83,
大地,Beyond、,摇滚-流行摇滚、,热血、抒情、动感、悲伤、爱情、思念、KTV、正能量、,粤语,143,
跟往事干杯,姜育恒、,流行、,热血、抒情、动感、悲伤、KTV、正直、大气、感人、,国语,66,
爱在深秋,谭咏麟、,流行-粤语流行、,,粤语,72,
亲爱的小孩,苏芮、,流行-华语流行、,抒情、悲伤、放松、KTV、,国语,63,
真的汉子,林子祥、,流行-粤语流行、,热血、动感、爱情、浪漫、KTV、,华语,111,
迟到,刘文正、,流行、,热血、动感、放松、,国语,147,
讲不出再见,谭咏麟、,流行-粤语流行、,抒情、KTV、,粤语,73,
外婆的澎湖湾,刘文正、,,放松、KTV、冥想、,国语,96,
思念,毛阿敏、,流行、中国音乐、,放松、KTV、,国语,111,
是否,苏芮、,原声带-电影原声、流行-华语流行、,抒情、,国语,68,
寂寞让我如此美丽,陈明、,流行、,抒情、思念、KTV、,国语,96,
一千零一夜,邰正宵、,原声带-电视剧原声、流行-华语流行、,抒情、悲伤、爱情、苦情、KTV、,国语,103,
一帘幽梦,高胜美、,流行、,抒情、KTV、,国语,85,
狼,齐秦、,流行、,KTV、正能量、,国语,93,
逝去的诺言,陈慧娴、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,79,
茶山姑娘,龙飘飘、,,,国语,,
同一首歌,毛阿敏、,中国音乐、,抒情、KTV、正能量、,国语,92,
今宵多珍重,陈百强、,流行-粤语流行、,抒情、放松、KTV、,华语,127,
长路漫漫伴你闯,林子祥、,原声带-电影原声、流行-粤语流行、,动感、活力、放松、KTV、,粤语,113,
羞答答的玫瑰静悄悄的开,孟庭苇、余凯旋、,流行-成⼈时代、嘻哈说唱、,KTV、悲伤、抒情、可爱、快乐、,国语,100,
晚風,龙飘飘、,,抒情、慵懒、放松、KTV、,国语,132,
对你爱不完,郭富城、,流行-华语流行、,动感、快乐、爱情、放松、KTV、婚礼、正能量、舞蹈、,国语,119,
一生不变,李克勤、,流行-粤语流行、,抒情、爱情、浪漫、KTV、,粤语,66,
曾经心痛,叶蒨文、,流行-华语流行、,悲伤、孤独、,国语,73,
奉献,苏芮、,流行-华语流行、,抒情、放松、治愈、KTV、旅游、,国语,61,
梅兰梅兰我爱你,刘文正、,流行、,热血、动感、快乐、KTV、,国语,,
亚洲雄风,韦唯、刘欢、,,抒情、爱情、浪漫、放松、KTV、,国语,,
原来的我,齐秦、,流行、,抒情、悲伤、放松、KTV、,国语,64,
走在红毯那一天,彭佳慧、,流行-华语流行、,抒情、悲伤、KTV、婚礼、,国语,125,
千万次的问,刘欢、,,正能量、,国语,79,
满江红,罗文、,原声带-电视剧原声、国风-古风、流行、,抒情、悲伤、KTV、,粤语,87,
心要让你听见,邰正宵、,,抒情、悲伤、思念、KTV、,国语,126,
春去春又回,甄妮、,流行、,,国语,,
故乡,张明敏、,中国音乐-时代曲、,抒情、KTV、冥想、,国语,107,
再见理想,Beyond、,摇滚-流行摇滚、,抒情、动感、爱情、浪漫、KTV、,粤语,68,
世间始终你好,罗文、甄妮、,原声带-电视剧原声、流行-粤语流行、,热血、抒情、动感、KTV、,粤语,138,
一天一点爱恋,梁朝伟、,流行-华语流行、,KTV、,国语,131,
溜溜的她,费翔、,流行、,抒情、悲伤、快乐、KTV、,国语,129,
给我一个吻,龙飘飘、,,,国语,,
今宵多珍重,徐小凤、,流行-华语流行、,抒情、悲伤、爱情、放松、KTV、,国语,111,
喜欢两个人,彭佳慧、,流行-华语流行、,抒情、,国语,63,
彩云飞,高胜美、,流行、,抒情、,国语,123,
恼人的秋风,高凌风、,流行-华语流行、,放松、KTV、,国语,120,
绿叶对根的情意,毛阿敏、,流行、,抒情、悲伤、KTV、,国语,61,
如果你是我的传说,刘德华、,流行-华语流行、,抒情、悲伤、KTV、,国语,69,
一样的月光,苏芮、,,热血、抒情、动感、KTV、,国语,151,
心上人,高凌风、,流行、,动感、可爱、快乐、KTV、,国语,129,
小雨打在我身上,刘文正、,流行、,热血、动感、爱情、浪漫、KTV、,国语,75,
涟漪,陈百强、,流行-粤语流行、,甜蜜、抒情、幸福、悲伤、平静、快乐、爱情、浪漫、放松、治愈、KTV、,粤语,77,
摘星,陈百强、,流行-粤语流行、,动感、爱情、浪漫、KTV、,粤语,90,
风的季节,徐小凤、,流行-粤语流行、,抒情、爱情、苦情、旅游、,粤语,98,
爱你一生不够多,汪明荃、,原声带-电视剧原声、,,粤语,,
心恋,徐小凤、,流行-华语流行、,甜蜜、抒情、可爱、快乐、爱情、浪漫、放松、,国语,101,
无心睡眠,张国荣、,流行-粤语流行、,动感、悲伤、快乐、活力、孤独、KTV、,粤语,127,
一生有意义,罗文、甄妮、,原声带-电视剧原声、流行-粤语流行、,抒情、悲伤、KTV、,粤语,103,
春夏秋冬,刘文正、,,抒情、悲伤、KTV、,国语,120,
随心所欲,指南针、,摇滚、,热血、动感、,国语,125,
无法逃脱,指南针、,摇滚-独立摇滚、,热血、抒情、动感、正能量、,国语,122,
爱拼才会赢,叶启田、,流行-闽南语流行、,热血、抒情、动感、思念、正能量、,闽南语,84,
到底有谁能够告诉我,郭富城、,流行-华语流行、,抒情、悲伤、孤独、KTV、,国语,65,
I'm A Rocker,Chuck Berry、,摇滚-经典摇滚、流行、,热血、动感、放松、,英语,162,
Blue Suede Shoes,Elvis Presley、Johnny Cash、Jerry Lee Lewis、Carl Perkins、,摇滚-蓝调摇滚、,动感、快乐、,英语,88,
Rip It Up,Little Richard、,原声带-电影原声、流行、,动感、可爱、快乐、,英语,97,
Lucille,Little Richard、,节奏布鲁斯-早期节奏布鲁斯、,动感、活力、放松、,英语,,
Blue Moon Of Kentucky,Elvis Presley、,摇滚、,,,,
Tutti Frutti,Little Richard、,摇滚、节奏布鲁斯、蓝调-新奥尔良蓝调、,清新、快乐、放松、,英语,93,
Hey Miss Ruby (2003 Remaster),Shane Fenton & the Fentones、,流行、,,英语,,
Smoky Mountain Boogie,Tennessee Ernie Ford、,乡村、,慵懒、放松、,英语,,
In the Jailhouse Now,Johnny Cash、,乡村、,,英语,,
Blue Suede Shoes - Original,Carl Perkins、,流行、,清新、快乐、放松、,英语,176,
Blue Moon of Kentucky,Colin Hicks、Bill Monroe、,流行-成⼈时代、,,英语,,
