歌名,歌手,曲风,推荐标签,语种,BPM,乐评
"I Can Dream, Can't I (Remastered)",The Andrew Sisters、,爵士、,,,,
Toolie Oolie Doolie (The Yodel Polka) [Remastered],The Andrew Sisters、,爵士、,,,,
Lullaby of Broadway (Remastered),The Andrew Sisters、,爵士、,,,,
Ferry Boat Serenade (Remastered),The Andrew Sisters、,爵士、,,,,
Aurora (Remastered),The Andrew Sisters、,爵士、,,,,
"Oh Johnny, Oh Johnny (Remastered)",The Andrew Sisters、,爵士、,,,,
Don't Sit Under the Apple Tree (Remastered),The Andrew Sisters、,爵士、,,,,
Rhumboogie (Remastered),The Andrew Sisters、,爵士、,,,,
Pennsylvania Polka (Remastered),The Andrew Sisters、,爵士、,,,,
"Joseph, Joseph (Remastered)",The Andrew Sisters、,爵士、,,,,
Strip Polka (Remastered),The Andrew Sisters、,爵士、,,,,
Shoo Shoo Baby (Remastered),The Andrew Sisters、,爵士、,,,,
The Lady from 29 Palms (Remastered),The Andrew Sisters、,爵士、,,,,
I'll Be with You (In Apple Blossom Time) [Remastered],The Andrew Sisters、,爵士、,,英语,,
"Civilization (Bongo, Bongo, Bongo) [Remastered]",The Andrew Sisters、Danny Kaye、,爵士、,,,,
Ti-Pi-Tin (Remastered),The Andrew Sisters、,爵士、,,,,
Well All Right (Remastered),The Andrew Sisters、,爵士、,,英语,,
When the Midnight Choo Choo Leaves for Alabam' (Remastered),The Andrew Sisters、,爵士、,,,,
Mr. Five by Five (Remastered),The Andrew Sisters、,爵士、,,,,
You Call Everybody Darling (Remastered),The Andrew Sisters、,爵士、,,,,
Rumors are Flying (Remastered),The Andrew Sisters、Les Paul、,爵士、,,,,
Cuanto le Gusta (Remastered),The Andrew Sisters、,爵士、,,,,
Blue Tail Fly (Remastered),The Andrew Sisters、Burl Ives、,爵士、,,,,
Nice Work If You Can Get It (Remastered),The Andrew Sisters、,爵士、,,,,
Is Your Is or Is You Ain't (Remastered),The Andrew Sisters、Bing Crosby、,爵士、,,,,
Well All Right! (Tonight's The Night),RAYE、faye、The Andrews Sisters、,爵士、,,英语,,
Ti-Pi-Tin,María Grever、The Andrews Sisters、,爵士、,,英语,,
Rum And Coca Cola,Baron、Amsterdam、The Andrews Sisters、,爵士、,,英语,,
Shoo-Shoo Baby,The Andrews Sisters、Phil Moore、,爵士、,,英语,,
Don't Sit Under The Apple Tree (With Anyone Else But Me),Brown、Tobias、The Andrews Sisters、,爵士、,,英语,,
Boogie Woogie Bugle Boy,Don Raye、The Andrews Sisters、,爵士、,,英语,,
Rancho Pillow,The Andrews Sisters、,爵士、,,英语,,
Tulip Time,The Andrews Sisters、,爵士、,,英语,,
"Beat Me Daddy, Eight To The Bar",RAYE、Prince、The Andrews Sisters、,爵士、,,欧美,,
Ferry Boat Serenade,The Andrews Sisters、,爵士、,,英语,,
Begin The Beguine,The Andrews Sisters、Cole Porter、,爵士、,,英语,,
Aurora,The Andrews Sisters、Adamson、Lago、Roberti、,爵士、,,英语,,
Bei Mir Bist Du Schön (Means That You're Grand),Cahn、The Andrews Sisters、,爵士、,,英语,,
Beer Barrel Polka (Roll Out The Barrel),Brown、The Andrews Sisters、,爵士、,,英语,,
"Hold Tight, Hold Tight (Want Some Sea Food Mama)",The Andrews Sisters、,爵士、,,欧美,,
I'll Be With You In Apple Blossom Time,The Andrews Sisters、,爵士、,,英语,,
Jingle Bells (Single Version),Bing Crosby、The Andrews Sisters、,,可爱、快乐、放松、旅游、,英语,123,
"Oh Johnny, Oh Johnny, Oh!",The Andrews Sisters、,爵士、,咖啡厅、可爱、快乐、放松、,英语,,
"I Can Dream, Can't I?",The Andrews Sisters、,原声带、爵士、,爱情、慵懒、浪漫、放松、KTV、,英语,129,
Winter Wonderland,Guy Lombardo & His Royal Canadians、The Andrews Sisters、,爵士、,活力、动感、,英语,,
Civilisation,Danny Kaye、The Andrews Sisters、,原声带-游戏原声、,可爱、快乐、放松、,英语,159,
Say Si Si,The Andrews Sisters、,爵士、,,英语,,
Strip Polka,The Andrews Sisters、,爵士、,,英语,119,
She Wore a Yellow Ribbon,The Andrews Sisters、,爵士、,,英语,,
Bei mir bist du schön (Remastered),The Andrew Sisters、,爵士、,,英语,,
"Is You Is, or Is You Ain't, My Baby",The Andrews Sisters、,爵士、,,,,
Long Time No See (Single Version),The Andrews Sisters、,爵士、,,欧美,,
Rum & Coca Cola,The Andrews Sisters、,爵士、,,,,
Rhumboogie,The Andrews Sisters、,爵士、流行、,,英语,,
Schub Me Mama With A Boogie Beat,The Andrews Sisters、,爵士、流行、,,,,
(I've Got A Guy) In Kalamazoo,The Andrews Sisters、,爵士、流行、,,,,
Rumours Are Flying,The Andrews Sisters、,爵士、流行、,,,,
Tulip Time,The Andrews Sisters、,爵士、,,英语,,
"South America, Take It Away",The Andrews Sisters、,爵士、流行、,,,,
By His Word,The Andrews Sisters、,爵士、,,英语,,
Cuanto Le Gusta,The Andrews Sisters、,爵士、流行、,,,134,
Melancholy Moon,The Andrews Sisters、,爵士、,,英语,,
South American Way,The Andrews Sisters、,爵士、流行、,,,,
Proper Cup Of Coffee (1991 Digital Remaster),The Andrews Sisters、,爵士、,,英语,,
Rhythm Of The Rain,The Cascades、,流行-欧洲流行、,清新、放松、KTV、旅游、,英语,115,
"Oh, Pretty Woman",Roy Orbison、,节奏布鲁斯-都市流行、,热血、动感、放松、KTV、旅游、,英语,126,
Jambalaya,Carpenters、,流行、,快乐、爱情、慵懒、放松、可爱、,英语,98,
ユカイツーカイ怪物くん,大野智、,二次元、,,日语,,
All I Want for Christmas Is You,Mariah Carey、,节奏布鲁斯-都市流行、,动感、可爱、快乐、活力、KTV、,英语,75,
Fly Me To The Moon,Julie London、,原声带、,动感、放松、KTV、,英语,177,
Here Comes Santa Claus [Right Down Santa Claus Lane],Bing Crosby、The Andrews Sisters、,原声带-动画片原声、爵士、,正直、,英语,,
Winter Wonderland,The Andrews Sisters、,原声带-动画片原声、爵士、,抒情、,英语,,
(There'll Be A) Hot Time in the Town of Berlin (When the Yanks Go ...),The Andrews Sisters、,爵士、,慵懒、放松、,英语,,
Right Behind You Baby,Ray Smith、,乡村-洛卡比里、,热血、动感、活力、KTV、,英语,178,
Whole Lotta Shakin' Goin' On,Big Maybelle、,流行、,清新、快乐、放松、KTV、,英语,71,
Vict'ry Polka,bing crosby and the andrews sisters、,爵士、,放松、浪漫、爱情、,英语,,
"Roll On, Mississippi, Roll On",The Boswell Sisters、,爵士、,可爱、快乐、放松、,英语,,
Monkey Man,Toots & the Maytals、,雷鬼、,快乐、放松、清新、,英语,,
In Summer,Billy Fury、,流行、,KTV、放松、冥想、,英语,138,
Prelude,Edward Strauss、,,爱情、慵懒、浪漫、放松、咖啡厅、,,,
Slowly,Ann-Margret、,流行、,动感、慵懒、放松、,英语,,
Keep It On Your Mind,Snarky Puppy、,爵士-融合爵士、,动感、,,,
East Bay,Snarky Puppy、,爵士-融合爵士、,动感、快乐、浪漫、爱情、,,,
Take It! (feat. Bernard Wright),Snarky Puppy、Bernard Wright、,爵士-融合爵士、,动感、,,,
Portal,Snarky Puppy、,爵士-融合爵士、,梦幻、放松、可爱、快乐、动感、,,,
Broken Arrow,Snarky Puppy、,爵士-融合爵士、,,,,
RL's,Snarky Puppy、,爵士-融合爵士、,热血、动感、梦幻、放松、,,,
Mean Green,Snarky Puppy、,爵士-融合爵士、,动感、活力、放松、,纯音乐,96,
Fuel City,Snarky Puppy、,爵士-融合爵士、,动感、放松、,,,
Free Fall,Snarky Puppy、,爵士-融合爵士、,,,,
Pineapple,Snarky Puppy、,爵士-融合爵士、,动感、放松、,,,
Honiara,Snarky Puppy、,爵士-融合爵士、,可爱、快乐、,,,
Belmont,Snarky Puppy、,爵士-融合爵士、,梦幻、放松、,,72,
The Good Man Deliver & the Best is Blessed (2020 Remaster),Snarky Puppy、,爵士-融合爵士、,,英语,,
The Little People (Bonus Track) (2020 Remaster),Snarky Puppy、,爵士-融合爵士、,,英语,,
Bigly Strictness (Extended),Snarky Puppy、,爵士-融合爵士、,,英语,,
Chonks (Extended),Snarky Puppy、,爵士-融合爵士、,,英语,,
While We're Young (Extended),Snarky Puppy、,爵士-融合爵士、,,英语,,
Bardis,Snarky Puppy、,爵士-融合爵士、,,英语,,
Chrysalis,Snarky Puppy、,爵士-融合爵士、,,英语,,
Embossed,Snarky Puppy、,爵士、,,英语,,
Coven,Snarky Puppy、,爵士-融合爵士、,,英语,,
Bling Bling,Snarky Puppy、,爵士-融合爵士、,,英语,,
Even Us,Snarky Puppy、,爵士-融合爵士、,,英语,,
Bad Kids To The Back,Snarky Puppy、,爵士、,,英语,,
Xavi,Snarky Puppy、,爵士、,,英语,,
Molino Molero,Susana Baca、Snarky Puppy、Charlie Hunter、,爵士、,,欧美,,
Liquid Love,Chris Turner、Snarky Puppy、,爵士、,,欧美,,
Soro (Afriki),Snarky Puppy、Carlos Malta、Salif Keita、Bernardo Aguiar、,爵士、,,欧美,,
Sing To The Moon,Michelle Willis、Snarky Puppy、Laura Mvula、,爵士、,,英语,,
Don’t You Know,Snarky Puppy、Big Ed Lee、Jacob Collier、,爵士、,抒情、,英语,,
I Remember,Snarky Puppy、Knower、Jeff Coffin、,爵士、,,欧美,,
Somebody Home,Snarky Puppy、David Crosby、,爵士、,,欧美,,
Be Still,Snarky Puppy、Väsen、Becca Stevens、,爵士、,,欧美,,
Fuego Y Agua,Susana Baca、Snarky Puppy、,爵士、,,欧美,,
Shapons Vindaloo,Snarky Puppy、Väsen、,爵士、,,欧美,,
One Hope,Snarky Puppy、Knower、,爵士、,,欧美,,
"Brother, I’m Hungry",Snarky Puppy、Nigel Hall、NOLA International、,爵士、,,欧美,,
I Asked,Snarky Puppy、Väsen、Becca Stevens、,爵士、,,欧美,,
The Curtain,Snarky Puppy、Metropole Orkest、,爵士、,抒情、,,117,
Gretel,Snarky Puppy、Metropole Orkest、,爵士、,活力、动感、,,126,
The Clearing,Snarky Puppy、Metropole Orkest、,爵士、,抒情、洒脱、,,,
"Sintra (Live From Dordrecht, Het Energiehuis / 2014)",Snarky Puppy、Metropole Orkest、Jules Buckley、,,,欧美,,
Free Your Dreams,Snarky Puppy、Chantae Cann、,爵士、,洒脱、,英语,,
Gone Under,Snarky Puppy、Shayna Steele、,爵士、,,英语,,
Deep,Snarky Puppy、N'Dambi、,爵士、,,英语,,
Amour T'es La,Snarky Puppy、Magda Giannikou、,爵士、,,英语,,
Too Hot to Last,Snarky Puppy、Lucy Woodward、,爵士、,,英语,,
Turned Away,Snarky Puppy、Tony Scherr、,爵士、,清新、放松、,英语,,
I'm Not the One,Snarky Puppy、Malika Tirolien、,爵士、,,英语,,
Ndagukunda,Snarky Puppy、Bukuru Celestin、,爵士、,,英语,,
Shima,Snarky Puppy、Bukuru Celestin、,爵士-融合爵士、,,英语,,
Nyabugingo,Snarky Puppy、Bukuru Celestin、,,动感、活力、,英语,,
Amkeni,Snarky Puppy、Bukuru Celestin、,,,英语,,
Ntumbero,Snarky Puppy、Bukuru Celestin、,,,英语,,
Muzogezahe,Snarky Puppy、Bukuru Celestin、,爵士、,,英语,,
intro,Snarky Puppy、,,,,,
encore break,Snarky Puppy、,,,,,
White Cap,Snarky Puppy、,爵士-融合爵士、,抒情、,英语,,
Skate U,Snarky Puppy、,爵士-融合爵士、,梦幻、放松、快乐、浪漫、爱情、,英语,,
Slow Demon,Snarky Puppy、,爵士-融合爵士、,,英语,,
Ready Wednesday,Snarky Puppy、,爵士-融合爵士、,,英语,,
Bring Us The Bright,Snarky Puppy、,世界音乐、,,英语,,
Loose Screws,Snarky Puppy、,世界音乐、,,英语,,
Strawman,Snarky Puppy、,世界音乐、,,英语,,
34 Klezma,Snarky Puppy、,世界音乐、,,英语,,
Strange Dream,Snarky Puppy、,世界音乐、,,英语,,
Celebrity,Snarky Puppy、,世界音乐、,,英语,,
Making The Circle,Snarky Puppy、,世界音乐、,放松、,英语,,
And Soon We'll Be One,Snarky Puppy、,世界音乐、,,英语,,
Native Sons,Snarky Puppy、,爵士、世界音乐、,,英语,,
Intelligent Design,Snarky Puppy、,爵士、世界音乐、,,英语,,
Alma,Snarky Puppy、,爵士、世界音乐、,,英语,,
Thorn,Snarky Puppy、,爵士、世界音乐、,,英语,,
Briar,Snarky Puppy、,爵士、世界音乐、,,英语,,
Phoebus,Snarky Puppy、,爵士、世界音乐、,,英语,,
Fair Play,Snarky Puppy、,爵士、世界音乐、,,英语,,
Open Forum,Snarky Puppy、,爵士、世界音乐、,,英语,,
Hot & Bothered,Snarky Puppy、,爵士、世界音乐、,,英语,,
Precipice,Snarky Puppy、,爵士、世界音乐、,,英语,,
Revisited,Snarky Puppy、,爵士、世界音乐、,,英语,,
Oblongata,Snarky Puppy、,爵士、世界音乐、,,英语,,
Straight to the Point,Paul Taylor、,,放松、,英语,,
Rain  Loop Beat Version,Ruben Wan、Zhen Matthew Delgado Inoc、,,爱情、浪漫、旅游、,纯音乐,69,
If You Love Me,Jamie Foxx、,嘻哈说唱、,,英语,,
Promise In Love,DJ Mitsu The Beats、,电子、,动感、爱情、浪漫、,英语,,
Indigenous Love,Keni Burke、,爵士-柔顺爵士、,,英语,,
Smooth Groove,Paul Hardcastle、,爵士-柔顺爵士、,,纯音乐,,
Heaven Ain't Gonna Happen,Patrick Harriot、,爵士-柔顺爵士、,,英语,,
Believe,James Taylor Quartet、,爵士-柔顺爵士、,,英语,,
O Sole Mio,Mark Masri、,流行、古典、,抒情、慵懒、放松、,英语,115,
光の記憶,BLU-SWING、,爵士、流行-日本流行、,放松、,日语,89,
星灯晕染之街 Coruscating Street,HOYO-MiX、,二次元、,治愈、放松、咖啡厅、平静、,,84,
今日宜着迷,王OK、,爵士-流行爵士、流行-华语流行、,慵懒、放松、,国语,95,
Bewitched,Laufey、,爵士、,爱情、放松、抒情、悲伤、,英语,139,
Passacaille in Barcelona,松司馬拓、,原声带-配乐、二次元-动漫歌曲、,抒情、平静、放松、学习、,纯音乐,86,
你吻了我这件小事,孟慧圆、,流行、,动感、活力、,国语,95,
我要我们在一起,范晓萱、,流行-华语流行、,抒情、悲伤、放松、治愈、酒吧、,国语,91,
Before We Say Goodbye,Art Porter、,爵士、,,英语,,
Green Book,Ghostly Kisses、,民谣、,抒情、悲伤、思念、慵懒、放松、,英语,59,
How to Avoid People,From Your Balcony、,另类/独立、流行、,抒情、悲伤、,英语,63,
香烟萦绕(百声现场Live),陈胤希、,爵士、,慵懒、放松、,华语,,
Slow Boat to China,Janet Seidel、,爵士、,,英语,,
La chanson des vieux amants,Melody Gardot、,爵士、流行-法国流行、,,法语,,
Maybe It's for the Best,岑宁儿、,流行-华语流行、,抒情、爱情、思念、慵懒、浪漫、放松、,国语,71,
My Jinji,落日飞车、,摇滚-梦幻流行、,抒情、动感、爱情、慵懒、浪漫、放松、憧憬、,英语,72,
I Know You Know I Love You,落日飞车、,摇滚、,抒情、动感、爱情、慵懒、浪漫、放松、婚礼、,英语,71,
Oh My Love,John Lennon、,摇滚、,抒情、动感、悲伤、思念、活力、放松、孤独、,英语,67,
Turbo,Cory Wong、Dirty Loops、,节奏布鲁斯-灵魂乐、,动感、梦幻、可爱、快乐、放松、,英语,127,
The Awakening Pt. 1,The Reddings、,节奏布鲁斯、流行、,动感、爱情、浪漫、放松、,英语,125,
Forgot Me Nots,Patrice Rushen、,电子-新迪斯科、,动感、快乐、爱情、浪漫、活力、放松、夜店、酒吧、轻快、,英语,114,
The Boy From Ipanema,Jean Frye Sidewell、,爵士、,,英语,,
Mad About You,Dave's True Story、,民谣、,,纯音乐,,
She's Not There,Christy Baron、,爵士、,,英语,,
Live 4 Love,Linn & Freddie、,,,英语,,
Antonio's Song,Ana Caram、,世界音乐、,,英语,,
That's the way I feel about you,Dave Koz、,爵士、,抒情、悲伤、,英语,,
Knocks Me Off My Feet,Christy Baron、,爵士-早期爵士、爵士-比波普、,,英语,,
Friday Night Crowd,Rebecca Pidgeon、,,,,,
When Sunny Gets Blue,Johnny Mathis、,流行、,,,,
Speak Low,Laverne Butler、,爵士、流行、,,英语,,
Both Sides Now,Cleo Laine、,流行、,,,,
Black Nile,Gregory Porter、,爵士、,,英语,,
Georgia On My Mind,Hoagy Carmichael、,爵士-人声爵士、,,英语,,
This Love of Mine,Frank Sinatra、Tommy Dorsey、Tommy Dorsey & His Orchestra、,爵士、,,英语,,
Brick House,Sara K.、,爵士、,爱情、浪漫、,英语,101,
Glamour Girl,Louie Austen、,电子、,动感、活力、,英语,62,
Plastic Bags & Magazine,Micatone、,电子、,浪漫、爱情、,纯音乐,,
"I Can't Sleep, Baby (If I)",Everette Harp、,爵士、,,纯音乐,,
Sweet Necessities,Talon Bourne、,爵士、,动感、放松、咖啡厅、,纯音乐,,
*** Me,"Chris ""Big Dog"" Davis、",爵士、,,,,
Bali Run,Fourplay、,爵士、,快乐、放松、,纯音乐,,
September Love Affair,Urban Phunk Society、,流行、,,纯音乐,,
I Like It,Deborah Davis、,爵士、,咖啡厅、,英语,,
Body Language,The Fantasy Band、,爵士、流行、,正能量、,纯音乐,,
Galaxy Of My Love,Angela Bofill、,爵士、,,英语,,
Lights of the city,Talon Bourne、,爵士、流行、,,纯音乐,99,
Zinc,New York Ska-Jazz Ensemble、,爵士、雷鬼-斯卡、,,英语,,
Always On My Mind,Carol Welsman、,爵士、,,英语,,
Everything Happens to Me,Arne Domnérus、,爵士、,浪漫、爱情、放松、动感、,英语,128,
Feelin' good,Pat Bowie、Charles McPherson、,,,英语,,
James' Wig,Motek、,爵士、,,纯音乐,,
You Don't Know What Love Is,台北爵士大乐团、,爵士、,,纯音乐,,
From Boogie To Funk: Part 2,Bill Coleman、,爵士、,,纯音乐,,
I've Got Love On My Mind,Natalie Cole、,流行、,,英语,,
Carzy Rhythm Zoot Sims,Zoot Sims、,爵士、,,纯音乐,,
Tip Toe Topic,Duke Ellington、,爵士、,,纯音乐,,
Bloop Bleep,Gary Mcfariand、,,,纯音乐,,
Truckin' (2004 - Remaster),Bob Brookmeyer、,爵士、,,,,
Family,Tom Harrell、,爵士、,,英语,,
A Streetcar Named Desire,Terence Blanchard、,原声带、爵士、,,纯音乐,,
Back O'Town Blues,Louis Armstrong、,爵士、,,英语,,
Take Five,Tito Puente、,爵士、拉丁音乐、,,,,
I Can't Get Started,Al Hirt、,爵士、,,英语,,
Out Of This World (Album Version),Stan Getz、,爵士、,,英语,94,
Crazy,Willie Nelson、,乡村、,抒情、慵懒、放松、,英语,74,
You Couldn't Be Cuter,Diana Krall、马友友、,古典-古典跨界、,,英语,,
Save Me from Myself,Christina Aguilera、,流行-欧美流行、,抒情、悲伤、放松、,英语,77,
I Cried For You,Billie Holiday、,爵士、,,英语,,
Satin Doll,Dave Grusin、Brian Bromberg、Harvey Mason、,爵士、,,,,
Goldeneye,Tina Turner、,原声带-电影原声、,动感、爱情、浪漫、,英语,101,
Blues For Nica,Kenny Drew、,爵士、,,英语,,
Just Squeeze Me,Hampton Hawes、,爵士、,,英语,,
What'd Ya Say,Frank Wess、,爵士、,,,,
Wouldn't It Be Lovely,Shelly Manne、André Previn、Leroy Vinnegar、,原声带、,抒情、,英语,,
Bluesville,Count Basie、,流行、,,纯音乐,,
If I Could Be With You (One Hour Tonight),Benny Carter、,爵士、蓝调、,,,,
You Go to My Head,Bennie Wallace、,爵士、,,英语,,
Love Is A Verb,John Mayer、,摇滚-民谣摇滚、,抒情、爱情、慵懒、浪漫、放松、婚礼、,英语,65,
Between Worlds,Roger Subirana、,轻音乐、,,纯音乐,74,
Intro,The xx、,摇滚-独立摇滚、电子-Electronica、,清新、动感、紧张、悲伤、梦幻、抑郁、活力、放松、治愈、孤独、神秘、正能量、,纯音乐,100,
Moonlight and Shadows,Los Índios Tabajaras、,爵士-巴萨诺瓦、,抒情、放松、学习、,纯音乐,78,
Like Someone in Love,Bud Powell、,爵士、,,,,
Lover Man,Bud Powell、,,,,,
In the Blue of the Evening,Bud Powell、,爵士、,,,,
I Remember Clifford,Bud Powell、,,,,,
Swedish Pastry,Bud Powell、,爵士、,,,,
She,Bud Powell、,爵士、,,,,
Hallucinations,Bud Powell、,,,,,
Rifftide,Bud Powell、,,,纯音乐,,
Get It,Bud Powell、,爵士、,,,,
John's Abbey,Bud Powell、,爵士、,,纯音乐,122,
Polka Dots And Moonbeams (Rudy Van Gelder 24 Bit Mastering) (1998 Digital Remaster),Bud Powell、,爵士、,,,,
Blues In The Closet,Bud Powell、,爵士-比波普、,,,,
"Body And Soul (Live At Maybeck Recital Hall, Berkeley, CA / October 24, 1993)",Fred Hersch、,爵士、,,,130,
'Round Midnight,Fred Hersch、,,,,,
In Walked Bud,Fred Hersch、,,,,,
Crepuscule with Nellie/Reflections,Fred Hersch、,,,,,
Think of One,Fred Hersch、,,,,,
Ask Me Now,Fred Hersch、,,,,,
Evidence,Fred Hersch、,,,,,
Five Views of Misterioso,Fred Hersch、,,,,,
Let's Cool One,Fred Hersch、,爵士、,,,,
Bemsha Swing,Fred Hersch、,,,,,
Light Blue/Pannonica,Fred Hersch、,,,,,
I Mean You,Fred Hersch、,,,,,
'Round Midnight (Reprise),Fred Hersch、,,,,,
Improvisation,Enrico Rava、Fred Hersch、,爵士、,,纯音乐,127,
I'll Be Seeing You,Fred Hersch、,爵士、,,英语,,
Moment's Notice,Fred Hersch、,,,纯音乐,,
Bemsha Swing,Fred Hersch、,爵士、,,纯音乐,,
Wave,Bill Frisell、Fred Hersch、,爵士、,,英语,,
I Got Rhythm,Bill Frisell、Fred Hersch、,,,英语,142,
Yesterdays,Bill Frisell、Fred Hersch、,,,英语,,
My One and Only Love,Bill Frisell、Fred Hersch、,爵士、,,英语,117,
Blue Monk,Bill Frisell、Fred Hersch、,,,英语,108,
"I Loves You, Porgy",Fred Hersch、,爵士、,爱情、学习、平静、放松、,纯音乐,151,
Donna Lee,Bobby McFerrin、,爵士、,,英语,,
26-4,Longfei Li、,,,,,
Moment's Notice,Longfei Li、,,,,,
You And Music,Donald Byrd、,爵士、,,英语,136,
Barney's Castle,Brad Turner、,爵士-当代爵士、,动感、浪漫、爱情、,,118,
Ups and Downs,Shuteen Erdenebaatar、,爵士、,梦幻、放松、动感、,英语,151,
Flow,Slowly Rolling Camera、Verneri Pohjola、Josh Arcoleo、,爵士-当代爵士、,梦幻、放松、冥想、浪漫、爱情、,,125,
Body and Soul,Gilad Hekselman、,爵士、,,英语,,
Belle,Gilad Hekselman、,爵士、,,纯音乐,,
March Of the Sad Ones,Gilad Hekselman、,爵士、,,英语,,
Yesterdays,Will Vinson、Lage Lund、,流行、,,,,
Sippin' At Bells,Kurt Rosenwinkel、Tim Pleasant、joe martin、Michael Kanan、,爵士、,活力、动感、轻快、快乐、,英语,,
View from Moscow,Kurt Rosenwinkel、,爵士、,,英语,,
When Sunny Gets Blue,Michael Kanan、Kurt Rosenwinkel、Tim Pleasant、joe martin、,爵士、,慵懒、放松、,英语,,
Darn That Dream,Kurt Rosenwinkel、Tim Pleasant、joe martin、Michael Kanan、,爵士、,放松、慵懒、浪漫、爱情、,英语,,
Segment,Michael Kanan、Kurt Rosenwinkel、Tim Pleasant、joe martin、,爵士、,咖啡厅、慵懒、放松、浪漫、爱情、,英语,,
Cycle Five (Live at the Village Vanguard),Kurt Rosenwinkel、Aaron Parks、Eric Revis、Greg Hutchinson、,爵士、,放松、浪漫、爱情、,,123,
Have You Met Miss Jones,Steve Davis、Steve Nelson、Nat Reeves、Joe Farnsworth、Hank Jones、,爵士-比波普、,,英语,,
Have You Met Miss Jones,Hank Jones、,爵士、,,英语,,
My Funny Valentine,Jimmy Cobb、George Coleman、Mike Stern、Ron Carter、,,,,,
Safari (live),Steps Ahead、Mike Mainieri、Michael Brecker、Mike Stern、Steve Smith、Daryl Jones、,,,英语,,
In a Sentimental Mood (live),Steps Ahead、Mike Mainieri、Michael Brecker、Mike Stern、Steve Smith、Daryl Jones、,,,纯音乐,,
Body & Soul,Matteo Sabattini、Mike Moreno、Aaron Parks、Matt Clohesy、Obed Calvaire、,爵士、,,英语,,
Isotope,Kevin Hays、Doug Weiss、Mike Moreno、Kendrick Scott、,爵士、,,英语,,
Beautiful Love,Mike Moreno、,爵士、,,,128,
Airegin,Kendrick Scott、Mike Moreno、Sonny Rollins、Matt Brewer、Aaron Parks、,爵士、,正能量、,英语,,
E.S.P.,Jonathan Kreisberg、,爵士、,,,,
Easy To Love,Beegie Adair、,爵士、,咖啡厅、放松、,英语,120,
Easy to Love,Barry Harris、,,,英语,,
Dolphin Dance,Herbie Hancock、,爵士-硬波普、,,,,
Django,Vince Guaraldi Trio、,爵士、,咖啡厅、放松、浪漫、爱情、慵懒、,,94,
Dear Old Stockholm,Paul Chambers、,爵士-硬波普、,,英语,,
Day Waves,Dr. Leroy Henry、,爵士、,,英语,,
Corcovado,Oscar Peterson、,爵士、,,英语,93,
Blue in Green,Mike Stern、,,,纯音乐,,
Blue in Green,Miles Davis、John Coltrane、,爵士、,,纯音乐,,
But Beautiful,Mike Moreno、Jimmy van heusen、Matt Brewer、Aaron Parks、Kendrick Scott、,爵士、,,英语,,
From This Moment On,Will Vinson、Lage Lund、,流行、,,,,
Uh-Oh!,Freddy Sklenar's Equinox Jazz Group、,爵士、,,,,
Bebop,Bob Cranshaw、Keith Copeland、Paul Bley、,爵士、,,英语,,
BeBop,Dizzy Gillespie Alumni All-Stars、,蓝调、,,英语,,
Bebop,Sant Andreu Jazz Band、Joan Chamorro、,爵士、,,英语,,
"Quiet, Through And Through",Julian Lage、,爵士、,,英语,,
Footprints,Wayne Shorter、,爵士-硬波普、,活力、动感、,,,
A Rose For Peg,Jimmy Bruno、,爵士、,,英语,,
Body And Soul (Instrumental),Jimmy Bruno、,爵士、,,,,
26-2,John Coltrane、,爵士、,,英语,,
Emily,Jim Hall、George Shearing、,爵士、,,,,
飛鶴 -Hizuru-,Hizuru、,爵士、,冥想、,,111,
My Favorite Things,Jonathan Kreisberg、,爵士、,咖啡厅、放松、,纯音乐,,
Cosmic Arpeggio (Interlude),肖骏、,爵士、,爱情、浪漫、放松、,纯音乐,85,
Along Came Betty,Ron Carter、Nasheet Waits、Ethan Iverson、,,,英语,,
Full Moon And Empty Arms,Ronnie Aldrich & His Two Pianos、,,,英语,,
Full Moon And Empty Arms,Carmell Jones、,爵士、,放松、,,,
Morning Glory,Lage Lund、Will Vinson、Orlando le Fleming、,流行、,,纯音乐,,
Ocelot of Salvation,Immortal Onion、,,,纯音乐,123,
Interaction,Immortal Onion、,爵士、,,波兰语,,
Under the Surface,Under The Surface、,爵士、,,英语,,
Nevada,Bulut Gülen、,世界音乐、,,纯音乐,99,
Django,Peter Bernstein、Tilden Webb Trio、Jodi Proznick、,爵士、,,,,
Autumn in New York,Jonathan Kreisberg、Gary Versace、Matt Penman、Mark Ferber、,爵士、,咖啡厅、放松、慵懒、浪漫、爱情、,英语,61,
Along Came Betty,Art Blakey、,爵士、,,纯音乐,112,
Nocturne,Julian Lage、,爵士、,,英语,,
Lullaby,Julian Lage、,爵士、,,英语,,
Echo,Julian Lage、,爵士、,,纯音乐,113,
E.S.P.,Miles Davis、,爵士、,,,,
Synthetics,Kurt Rosenwinkel、,爵士、,,,,
回声 Echo,Mandarin、Chace、肖骏、,摇滚-独立摇滚、,动感、梦幻、爱情、浪漫、放松、KTV、散步、,国语,134,
My one and Only Love,肖骏、,爵士、,咖啡厅、浪漫、爱情、慵懒、放松、,,,
I'll Be Seeing You (Live),Julian Lage、,爵士、,,英语,,
Oleo,Miles Davis Quintet、,,,韩语,,
Ain't No Sunshine Moon No Cry,肖骏、,爵士、,放松、动感、,英语,125,
Orange Moons,Michal Jan、Immortal Onion、,,,英语,,
Triggers,Immortal Onion、,爵士、,放松、,波兰语,,
