歌名,歌手,曲风,推荐标签,语种,BPM,乐评
走过咖啡屋,黄龄、,流行、,放松、KTV、,国语,120,
不只是朋友,瞿颖、胡兵、,流行-华语流行、,动感、悲伤、,国语,101,
等你的季节,刘诗诗、,原声带-电视剧原声、流行-华语流行、,,国语,75,
找个人来爱我,肖翊歌、,流行、,抒情、梦幻、放松、,国语,86,
我会守在这里,毛不易、,原声带-电视剧原声、流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、放松、治愈、酒吧、,国语,64,
雪落下的声音,陆虎、,原声带、,抒情、悲伤、KTV、,国语,87,
我的爱对你说,好妹妹、,原声带-电视剧原声、民谣-流行民谣、民谣-华语民谣、,抒情、悲伤、孤独、正能量、,国语,98,
幸福不是情歌,刘若英、,流行、,抒情、,国语,68,
从人海，到我们,张杰、,原声带-电视剧原声、,,华语,59,
有一件美好的事情将要发生,周深、,原声带-电视剧原声、流行-华语流行、,甜蜜、悲伤、平静、爱情、放松、正能量、,国语,80,
酒干倘卖无,苏芮、,,抒情、KTV、,国语,,
滴答(吉它版),侃侃、,民谣、,抒情、放松、,国语,81,
荷塘月色,凤凰传奇、,流行、,抒情、可爱、快乐、,华语,99,
自由飞翔,凤凰传奇、,流行、,动感、快乐、活力、,国语,92,
我在贵州等你,张超、,民谣-城市民谣、,放松、,国语,74,
茉莉花,黑鸭子、,中国音乐-民族歌曲、中国音乐-红色歌曲、,抒情、悲伤、放松、,国语,65,
晴雯歌,陈力、,原声带-电视剧原声、国风-古风、流行-成⼈时代、,可爱、快乐、放松、,国语,96,
但愿人长久,邓丽君、,流行-华语流行、,抒情、悲伤、KTV、旅游、,国语,85,
We Are One,Kelly Sweet、,流行-欧美流行、流行-成⼈时代、,抒情、清新、悲伤、慵懒、放松、学习、婚礼、,英语,69,
轧车,五月天、,摇滚-流行摇滚、,热血、动感、,闽南语,,
HoSee,五月天、,摇滚-流行摇滚、,热血、动感、,闽南语,117,
黑白讲,五月天、,摇滚-硬摇滚、,热血、动感、活力、,闽南语,138,
I Love You 无望,五月天、,流行-闽南语流行、,抒情、悲伤、思念、KTV、,闽南语,67,
风若吹,五月天、,摇滚-流行摇滚、,热血、动感、,闽南语,69,
为什么 (今日的爱情),五月天、,流行-闽南语流行、,爱情、,闽南语,89,
有你的将来,五月天、,流行-闽南语流行、,清新、爱情、放松、,闽南语,78,
雨眠,五月天、,流行-闽南语流行、,清新、爱情、放松、,闽南语,74,
Ok啦,五月天、,摇滚-流行摇滚、,热血、动感、,闽南语,92,
借问众神明,五月天、,流行-闽南语流行、,清新、放松、,华语,155,
啾啾啾,五月天、,摇滚-流行摇滚、,热血、动感、,国语,67,
心中无别人,五月天、,流行-闽南语流行、,热血、动感、,闽南语,65,
金多虾,五月天、,流行-闽南语流行、,放松、KTV、,国语、闽南语,157,
麦来乱,五月天、,流行-闽南语流行、,热血、动感、放松、,闽南语,107,
心痛2009-欢子,小欢子、,流行-华语流行、,抒情、悲伤、KTV、,国语,56,
Just Another Night (Anthem 4) [manian Mix],Manian、Floorfilla、,电子-高能量舞曲、,动感、,英语,130,
Can't Get You Out of My Head,Kylie Minogue、,电子-电子流行、,动感、活力、,英语,126,
Du Hast Den Schönsten Arsch Der Welt,Alex C.、,电子-欧陆舞曲、电子-电子舞曲、,动感、活力、夜店、极限运动、,英语,136,
Indecent(Radio Edit),Xana、,电子、,热血、动感、活力、,加泰隆语,136,
Take my hand (Freddy@Disco Radio Edit),DJ KAJJIN、MIMI、,电子-欧陆舞曲、电子-电子舞曲、,动感、可爱、快乐、活力、夜店、极限运动、举铁、,英语,139,
Voglio Vederti Danzare,Preziozo Con Marvin、,电子-电子舞曲、,动感、活力、夜店、,英语,139,
Time To Rock (FM Edit),Gabry Ponte、,电子-迪斯科、,动感、可爱、快乐、活力、夜店、洒脱、激烈、,英语,136,
The Garden,Dj Carpi、,电子、,动感、活力、夜店、,英语,140,
La Bomba,Eddy Wata、,电子、,夜店、极限运动、举铁、活力、动感、热血、,英语,135,
Faraway,Gala、,电子、,动感、夜店、,英语,96,
Lambada,Aycan、,电子、,动感、活力、酒吧、,葡萄牙语,137,
Flute (Album Version),Barcode Brothers、,电子-迪斯科、流行、,夜店、,英语,68,
Despre tine,O-Zone、,电子-欧陆舞曲、,动感、活力、,罗马尼亚语,129,
Castle In The Sky,Dj Satomi、,电子、,热血、动感、,英语,140,
Sound Of My Dream,Kate Lesing、,电子-伊泰洛舞曲、,动感、爱情、浪漫、活力、放松、夜店、,英语,139,
Häschenparty (Album Version),Schnuffel、,电子-高能量舞曲、流行、,动感、可爱、快乐、活力、酒吧、轻快、正能量、,英语,127,
Oops J'Aime Pas L'Anglais !,Gullia、,流行-法国流行、,抒情、动感、活力、酒吧、,法语,104,
All I Ever Wanted (Radio Edit),Basshunter、,电子-举起你的双手、电子-电子舞曲、,热血、动感、活力、夜店、极限运动、,英语,146,
God is a Girl (Radio Edit),Groove Coverage、,电子、,动感、活力、放松、夜店、,英语,142,
Ding Dong Song,Gunther & the Sunshine Girls、,电子-电子舞曲、,热血、动感、夜店、极限运动、有氧、,英语,131,
LetTalk About A Man,Prezioso、Marvin、,电子-伊泰洛舞曲、,动感、可爱、快乐、活力、,英语,134,
Geordie,Gabry Ponte、,电子、,动感、活力、酒吧、,西班牙语,136,
so let go,群星、,原声带-游戏原声、,酒吧、动感、活力、旅游、,英语,135,
Солнышко,Андрей Губин、,慢摇DJ、流行、,动感、活力、,俄语,134,
Abracadabra,Tiggy、,流行、,动感、可爱、快乐、夜店、极限运动、举铁、有氧、,英语,138,
This Is How We Do It,Solid Base、,流行、,动感、快乐、活力、极限运动、举铁、夜店、可爱、,英语,138,
"Boom, Boom, Boom, Boom!!",Vengaboys、,电子-欧陆舞曲、,热血、动感、快乐、活力、夜店、正能量、极限运动、有氧、,英语,138,
Doobi Doobi Doo (Don't Be Shy),Cassandra、,电子-欧陆舞曲、,动感、夜店、,英语,132,
Tarzan & Jane,Toy-Box、,电子-欧陆舞曲、流行、,动感、可爱、快乐、夜店、极限运动、举铁、,英语,70,
Kissy Kissy,Smile. DK、,流行-流行舞曲、,动感、搞笑、夜店、正能量、极限运动、有氧、,英语,138,
Butterfly,Smile. DK、,流行、,动感、可爱、快乐、活力、愤怒、夜店、正能量、,英语,67,
Tell Me Who You Are,Ldy Lickem、,流行、,动感、KTV、,英语,89,
V3 (O2 Version),BeautifulDay、,原声带-游戏原声、,正直、,纯音乐,80,
真爱,183Club、,摇滚、原声带-电视剧原声、流行、,,国语,111,
回来我的爱,徐靖博、,,,,,
宁夏,梁静茹、,流行-华语流行、,快乐、放松、治愈、KTV、,国语,83,
你是我的玫瑰花,庞龙、,,爱情、,国语,99,
美丽新世界,S.H.E、,流行-华语流行、,KTV、,国语,129,
他还是不懂,S.H.E、,流行-华语流行、,悲伤、KTV、,国语,127,
痛快,S.H.E、,流行、,放松、KTV、极限运动、,国语,103,
Thêm Một Lần Đau,HKT、,流行、,搞笑、抑郁、孤独、悲伤、遗憾、,越南语,67,
冰吻,王键、,,抒情、悲伤、,国语,60,
姑娘我爱你,索朗扎西、,世界音乐、,抒情、动感、悲伤、KTV、广场舞、,国语,89,
叶子,阿桑、,原声带-电视剧原声、,,国语,91,
特别的爱给特别的你,伍思凯、,流行-华语流行、,抒情、悲伤、爱情、KTV、婚礼、,国语,101,
分飞,樊桐舟、,流行、,,国语,84,
好人好梦,孙悦、邰正宵、,流行、,热血、抒情、动感、悲伤、KTV、,国语,140,
全世界宣布爱你,孙子涵、李潇潇、,原声带-电视剧原声、流行、,抒情、悲伤、爱情、婚礼、,国语,109,
哪一站,羽·泉、,,KTV、抒情、,国语,135,
你太诚实,S.H.E、,流行-华语流行、,,国语,115,
十面埋伏,S.H.E、,国风、,,国语,98,
月桂女神,S.H.E、,流行-华语流行、,抒情、放松、治愈、,国语,129,
触电,S.H.E、,流行-华语流行、,幸福、可爱、快乐、放松、正能量、,国语,89,
Hey Jude,孙燕姿、,流行、,抒情、悲伤、放松、孤独、KTV、酒吧、,英语,74,
招牌动作,蔡依林、,流行-华语流行、,动感、活力、极限运动、,国语,67,
爱你,王心凌、,流行-华语流行、,动感、可爱、快乐、KTV、,国语,100,
听袁惟仁弹吉他,S.H.E、,流行-华语流行、,KTV、,国语,88,
Together,高耀太、,二次元、流行-韩国流行、,快乐、轻快、,韩语,144,
순정,高耀太、,流行-韩国流行、,动感、活力、夜店、舞蹈、极限运动、,韩语,136,
진달래꽃 (Club Mix),Maya、,金属、,动感、活力、夜店、,韩语,138,
Cinderella,Tata Young、,流行、,动感、活力、,英语,102,
Stop Stop Stop,ВИА Гра、,流行、,动感、放松、KTV、夜店、,俄语,116,
Pretty Young Thing,Lene Nystrøm、,流行-欧美流行、,快乐、放松、,英语,125,
아리아리,李贞贤、,流行-韩国流行、,夜店、极限运动、动感、可爱、快乐、活力、,韩语,144,
特别的爱给特别的你,伍思凯、,,抒情、悲伤、KTV、,国语,101,
비상,高耀太、,流行-韩国流行、,热血、动感、活力、,韩语,146,
영웅 (Remix),高耀太、,流行-韩国流行、,热血、动感、爱情、浪漫、,韩语,142,
불꽃,高耀太、,流行-韩国流行、,动感、快乐、活力、夜店、轻快、极限运动、举铁、,韩语,141,
죽을 만큼 아파서,MC 몽、Mellow、,流行-韩国流行、,抒情、动感、悲伤、快乐、爱情、思念、苦情、活力、轻快、极限运动、,韩语,119,
와,李贞贤、,流行-韩国流行、,热血、动感、KTV、夜店、极限运动、,韩语,141,
바꿔,李贞贤、,流行-韩国流行、,热血、动感、夜店、极限运动、,韩语,139,
Summer Dance,李贞贤、,流行-韩国流行、,动感、可爱、快乐、,韩语,,
爱的暴风雨,何呵呵(何佳欢)、,流行-华语流行、,动感、快乐、活力、,国语,117,
Dear John (补唱版),吉克隽逸、周汤豪、,原声带-综艺原声、嘻哈说唱-流行说唱、,热血、动感、悲伤、活力、KTV、,国语,84,
别再问我什么是迪斯科,Osrina、,朋克、,甜蜜、热血、动感、爱情、,国语,139,
Lazy,与非门乐队、,摇滚-合成器摇滚、,热血、动感、放松、,华语,79,
Monica(Live),张国荣、,流行-粤语流行、,热血、动感、快乐、爱情、活力、放松、KTV、酒吧、,粤语,146,1984年，唱片《Leslie》中的主打歌《Monica》发行，从此红透全香港。《Monica》不仅为香港乐坛注入了劲歌热舞的活力，更成为第一首登上大雅之堂的舞曲。此曲打破香港乐坛以往抒情风格，以充满青春激情的演绎为歌曲添上异彩，开创快歌劲舞热潮，成为香港流行音乐史上具有里程碑意义的作品。
天才白痴梦,Soler、,流行-华语流行、,抒情、放松、酒吧、,粤语,88,
在雨中,汪峰、,摇滚-流行摇滚、,抒情、动感、活力、放松、憧憬、旅游、正能量、,国语,130,
路灯下的小姑娘,贾玲、沈腾、张小斐、,原声带-电影原声、流行-华语流行、,,华语,121,
灰姑娘,郝云、,民谣-华语民谣、,爱情、苦情、,国语,85,
细味,Soler、,流行-粤语流行、,抒情、悲伤、爱情、苦情、散步、,粤语,74,
乐园(粤),与非门乐队、,另类/独立-独立流行、,抒情、动感、爱情、思念、浪漫、放松、,粤语,97,
Ba Ba Ba,草蜢、,流行-流行舞曲、,动感、可爱、快乐、活力、,国语,139,
灰姑娘Remix（Cover 郑钧）,贺仙人、王晓夫、郑钧、,,动感、放松、,国语,130,
初,伍若辰、,流行、,正能量、KTV、抒情、悲伤、热血、动感、,国语,139,
I N F P,CoMing、,,,,,
孙杰克李杰克,凯桑、,摇滚、,,国语,146,
灰色的雨,刘思达LOFTHESTAR、高睿、,流行-华语流行、,抒情、幸福、悲伤、快乐、慵懒、放松、大气、,国语,67,
もう少しだけ,YOASOBI、,流行-日本流行、,抒情、可爱、快乐、思念、放松、,日语,100,歌词收放自如，清脆中带着阳光的热度，轻快跳跃的音符连奏成清新温暖的旋律～怎么能这么好听呢！！和之前的《奔向黑夜》一样，每一个音符都恰当好处的踩在快感带上，听着这样的歌散步，脚步也变得轻快起来了～
Hero,平井 大、,流行-日本流行、,抒情、动感、活力、,日语,92,
不思議,星野源、,流行-日本流行、,幸福、快乐、放松、,日语,88,
愛を知るまでは,あいみょん、,流行-日本流行、,放松、治愈、,日语,109,
cold rain,Aimer、,二次元-动漫主题曲、流行-日本流行、,抒情、动感、梦幻、放松、,日语,85,
缶ビール,みゆな、,流行-日本流行、嘻哈说唱-日语说唱、,抒情、动感、快乐、思念、酒吧、,日语,108,
checkmate,milet、,原声带-电影原声、流行-日本流行、,动感、活力、,英语,102,
ピースオブケーク,瑛人、,流行-日本流行、,幸福、快乐、放松、,日语,105,
かかってこいよ,NakamuraEmi、,二次元-动漫主题曲、,热血、动感、,日语,113,
空と青,家入レオ、,流行-日本流行、,热血、动感、放松、,日语,94,
虹,菅田将暉、,二次元-动漫主题曲、,抒情、放松、治愈、KTV、,日语,71,
鏡花水月,まふまふ、,流行-日本流行、,清新、悲伤、可爱、快乐、放松、治愈、孤独、遗憾、,日语,95,
まちがいさがし,菅田将暉、,原声带-电视剧原声、流行-日本流行、,抒情、清新、悲伤、思念、放松、治愈、正能量、友情、,日语,77,
Silly,家入レオ、,原声带-电视剧原声、流行-日本流行、,热血、动感、幸福、悲伤、梦幻、快乐、放松、孤独、,日语,71,
sh0ut,Tielle、R!N/Gemie、SawanoHiroyuki[nZk]、,二次元-动漫主题曲、,热血、动感、,英语,105,
スーパーガール,あいみょん、,流行-日本流行、,动感、放松、,日语,105,
カサナルキセキ,KAN、秦基博、,流行-日本流行、,抒情、悲伤、孤独、KTV、,日语,148,
僕のままで,向井太一、,节奏布鲁斯-灵魂乐、流行-日本流行、,活力、动感、,日语,167,
創造,星野源、,流行-日本流行、,动感、快乐、活力、,日语,96,
香水,瑛人、,流行-日本流行、,幸福、快乐、放松、KTV、,日语,121,
夜に駆ける,YOASOBI、,世界音乐、流行-日本流行、,抒情、动感、快乐、爱情、思念、活力、放松、憧憬、有氧、家务、,日语,130,
Colorless,向井太一、,节奏布鲁斯-灵魂乐、流行-日本流行、,动感、放松、,日语,91,
特にない,藤井風、,流行-日本流行、,动感、爱情、慵懒、放松、,日语,98,
刺繍,吉澤嘉代子、,流行-日本流行、,,日语,120,
Tell me,milet、,二次元-动漫主题曲、流行-日本流行、,抒情、动感、爱情、思念、放松、酒吧、,日语,74,悠扬的旋律，容易想起那段那段西杜丽舍身救金固的场面。脑海中也浮现出了没有圣杯的金固与闪闪的对话，没有顾虑把圣杯给金固恢复生机。也记得闪闪劝导金固去做自己真正想做的事情。但最后一个借用小恩的宿体，也再次绽放了恩齐都的色彩，这一刻，他也得到了闪闪的认可，辉煌落幕。世人啊，紧系神明吧！
恋,星野源、,原声带-电视剧原声、流行-日本流行、,热血、抒情、清新、动感、可爱、快乐、放松、愤怒、婚礼、,日语,157,
Avid,SawanoHiroyuki[nZk]、瑞葵(mizuki)、,二次元-动漫原声带、流行-日本流行、,热血、抒情、动感、梦幻、活力、放松、憧憬、治愈、,日语,78,
あたし天使の堪忍袋,大森靖子、,民谣、,清新、放松、,日语,127,
DeadRock,みゆな、,流行-日本流行、,动感、放松、,日语,86,
灰色と青,米津玄師、菅田将暉、,流行-日本流行、,抒情、清新、悲伤、可爱、快乐、爱情、思念、浪漫、放松、正能量、友情、遗憾、,日语,80,
翼を広げて,KOKIA、,二次元-游戏音乐、,KTV、放松、清新、,日语,144,
タカラモノ,平井 大、,流行-日本流行、,动感、活力、酒吧、,日语,75,
きらり,藤井風、,节奏布鲁斯、,可爱、快乐、动感、活力、放松、洒脱、,日语,117,这首歌个人感觉是取样了affirmation的主和弦，然后在这个主和弦的基础上一点点推进和弦，和个人风格相结合，从而有一种循序渐进的层次感，十分轻快。
ありがとう···,KOKIA、,流行-日本流行、,抒情、悲伤、思念、放松、孤独、遗憾、,日语,67,前奏响起有种想落泪的冲动，不是悲伤，是一种被理解的安慰，好像在大雨滂沱的天气里被大雨浇个通透，很冷，一路冲回家，有人给我递来毛巾，端来一杯热乎乎的茶。我想我被温暖到了。
くちなしの言葉,みゆな、,流行-日本流行、,清新、快乐、放松、,日语,75,
LOSER,米津玄師、,流行-日本流行、嘻哈说唱-日语说唱、,热血、抒情、动感、快乐、爱情、思念、活力、放松、轻快、洒脱、正能量、大气、,日语,121,总觉得米津玄师的音色里带着天然未加工蜂蜜的清甜，闭上眼睛又仿佛看到贵气肃穆的雄狮迈着骄矜的步伐 奇怪的和谐
ヒカリヘ,miwa、,流行-日本流行、,动感、放松、,日语,134,
chAngE,miwa、,二次元-动漫歌曲、,热血、动感、快乐、,日语,165,
stolen worID,大森靖子、,流行-日本流行、,抒情、悲伤、放松、,日语,170,
フレフレフラレ,吉澤嘉代子、,流行-日本流行、,清新、放松、,日语,,
桜が降る夜は,あいみょん、,流行-日本流行、,放松、,日语,106,
"honey, don't you worry",平井 大、,流行-日本流行、,幸福、快乐、爱情、,英语,85,
地獄タクシー,吉澤嘉代子、,流行-日本流行、,热血、动感、,日语,115,
カタオモイ,Aimer、,流行-日本流行、,甜蜜、抒情、清新、动感、幸福、可爱、快乐、爱情、思念、浪漫、活力、放松、憧憬、治愈、旅游、轻快、亲情、有氧、感人、家务、通勤、,日语,96,这首歌真的好听，两人的声音各有特色，且在海浪的平抚下，让人的心灵澄澈透明，到高潮之时，有令人面朝大海的感觉，闭上双眼，想象自己身处其中，令人心旷神怡，最后的拟声有收束此歌的鸟叫声，令人身心舒畅
怪物,YOASOBI、,二次元-动漫原声带、流行-日本流行、,热血、抒情、清新、动感、可爱、快乐、活力、放松、KTV、极限运动、有氧、家务、,日语,169,beastars是只能诞生于日本的动漫作品，把资本和财阀转换为肉食动物的野性和力量，表面上受到制约，但仍暗地把持着。动画幻想了，受到感化的剥削位的狼去拯救被剥削位的兔，以及，让通过半奋斗而成为剥削者的鹿去改良黑社会。希冀剥削者良心发现从而去拯救被剥削者，这是不现实的，极具浪漫主义色彩。
地球儀,Aimer、Vaundy、,二次元-动漫歌曲、流行-日本流行、,动感、可爱、快乐、活力、,日语,100,
辞.九门回忆,解忧草、冰幽、,国风-古风、,抒情、悲伤、放松、,国语,70,《辞·九门回忆》是妙语清歌原创音乐团队制作的一首，以南派三叔的短篇小说集《老九门》之《二月红篇》为题材的原创音乐作品。该作品表达的是：过往的情，过往的义，过往的家国情仇，通通融入戏里，不后悔，只有那么些许遗憾，些许而已。
"一期一会《未闻花名》（Cover 茅野愛衣,戸松遥,早見沙織）",周深、,流行-华语流行、,抒情、悲伤、放松、治愈、KTV、,国语,85,
我只能离开,Dave、,流行-华语流行、嘻哈说唱-流行说唱、,悲伤、放松、正能量、,国语,100,
约定,王诗程、,流行-华语流行、,抒情、悲伤、孤独、,国语,79,
声声慢,陈艺鹏、,国风-国风流行、流行-粤语流行、,抒情、快乐、放松、,粤语,63,这首歌的每一次发音和声线的转换让我不可自拔的爱上了她，太好听了，太有感觉了。感觉一下子回到了过去，那种画面感太强大了，每一个韵调每一次吐字都有粤戏的感觉，年代感扑面而来。
半生雪,七叔-叶泽浩、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,95,
踏山河 (DJ Yaha),七叔-叶泽浩、,慢摇DJ、,抒情、动感、悲伤、思念、活力、,国语,109,　　《踏山河》写的人物是项羽。《踏山河》是一首网络歌曲，由歌词“我在十面埋伏四面楚歌的时候，把酒与苍天对酌”一句可知，这首歌唱的是项羽。十面埋伏和四面楚歌指的都是垓下之战时，项羽军面对的孤立窘迫处境。
星辰大海,七叔-叶泽浩、,流行-华语流行、,热血、抒情、动感、悲伤、梦幻、思念、苦情、放松、正能量、,国语,80,原曲的亮点是氛围感。这个版本失去了氛围但更接地气，微小的和声跟旋律改编也还蛮让人耳目一新的。
莫问归期 + 醉清风 (Live),弦子、七叔-叶泽浩、,流行、,KTV、抒情、悲伤、孤独、,国语,68,
过枫桥,七叔-叶泽浩、,国风-古风、流行-华语流行、嘻哈说唱、,幸福、快乐、放松、酒吧、,国语,120,
诛神诀,七叔-叶泽浩、,原声带-游戏原声、国风-国风流行、,抒情、KTV、悲伤、动感、,国语,94,
客子光阴 (DJ Yaha),七叔-叶泽浩、,慢摇DJ-中文DJ、,动感、快乐、活力、正能量、,国语,128,
白发,七叔-叶泽浩、,国风、,抒情、悲伤、爱情、苦情、,国语,89,
落笛,七叔-叶泽浩、,国风-古风、流行-华语流行、,抒情、悲伤、,国语,72,
龙醒东方,七叔-叶泽浩、,国风-国风流行、流行、,热血、抒情、动感、,国语,83,
时间诗人,七叔-叶泽浩、吴大文、,流行-华语流行、,抒情、悲伤、酒吧、遗憾、,国语,120,
诛神诀 (DJ R7),七叔-叶泽浩、,慢摇DJ-中文DJ、流行、,动感、活力、夜店、,国语,127,
绝情街,七叔-叶泽浩、,流行、,动感、抒情、,国语,103,
送明月,七叔-叶泽浩、,国风-国风流行、流行、,爱情、浪漫、酒吧、,国语,74,
龙醒东方 (Dj版),七叔-叶泽浩、,慢摇DJ、,热血、动感、活力、,国语,125,
荣威一生,七叔-叶泽浩、,原声带-广告原声、国风-国风流行、流行、,抒情、悲伤、活力、动感、,国语,77,
离弦,蒋雪儿、七叔-叶泽浩、,国风-古风、国风-国风流行、流行-华语流行、,抒情、,国语,69,
龙醒东方 (Live),朱星杰、七叔-叶泽浩、,流行、,热血、动感、,国语,83,
小城夏天 (合唱版),七叔-叶泽浩、胖虎（董欣怡）、,流行-华语流行、,热血、动感、,国语,73,
梦想花,七叔-叶泽浩、,流行-华语流行、,抒情、爱情、放松、KTV、,国语,96,
雨下,七叔-叶泽浩、,流行-华语流行、,抒情、放松、治愈、KTV、,国语,79,
一个人的时钟,七叔-叶泽浩、,流行-华语流行、,抒情、悲伤、思念、,国语,116,
流年往事,七叔-叶泽浩、,流行-华语流行、,抒情、悲伤、,国语,69,
永远的少年,七叔-叶泽浩、,流行-华语流行、,抒情、悲伤、思念、,国语,105,
让世界安静,七叔-叶泽浩、,流行-华语流行、,抒情、悲伤、思念、,国语,66,
生长,七叔-叶泽浩、,流行-华语流行、,抒情、悲伤、思念、,国语,68,
年岁,七叔-叶泽浩、,流行-华语流行、,抒情、悲伤、思念、,国语,66,
侠·汝我,七叔-叶泽浩、,节奏布鲁斯-灵魂乐、,抒情、动感、放松、,国语,107,
正好有雨,七叔-叶泽浩、,流行-华语流行、,抒情、,国语,63,
谁,七叔-叶泽浩、,流行、,悲伤、抒情、孤独、,国语,127,
万家灯火,七叔-叶泽浩、胖虎（董欣怡）、,国风-古风、流行-华语流行、,幸福、悲伤、快乐、,国语,82,
两伴,七叔-叶泽浩、,流行-华语流行、,抒情、悲伤、思念、KTV、,华语,67,
家乡的消息,七叔-叶泽浩、,流行-华语流行、,抒情、悲伤、孤独、,国语,57,
踏山河 x Angels & Demons(Saviourz Mash up),Sᴀᴠɪᴏᴜʀz、七叔-叶泽浩、,电子、,动感、活力、,英语、国语,82,
万家灯火 (DJ R7),七叔-叶泽浩、胖虎（董欣怡）、,流行-华语流行、,动感、可爱、快乐、,国语,72,
莫问归期 + 醉清风 (Live|伴奏),弦子、七叔-叶泽浩、,,抒情、冥想、,纯音乐,,
送明月 (伴奏),七叔-叶泽浩、,,抒情、梦幻、放松、治愈、,纯音乐,74,
龙醒东方 (Live|伴奏),朱星杰、七叔-叶泽浩、,,热血、动感、梦幻、放松、,国语,,
The last element,宮崎歩、,二次元-动漫歌曲、,热血、动感、,日语,73,
With The Will,和田光司、,二次元-动漫歌曲、,热血、动感、,日语,85,
an Endless tale,和田光司、前田愛、,原声带、二次元-动漫主题曲、,抒情、悲伤、可爱、快乐、KTV、,日语,89,
イノセント~无邪気なままで~,和田光司、,原声带、二次元-动漫主题曲、,热血、动感、,日语,120,
FIRE!!,和田光司、,原声带、二次元-动漫主题曲、,热血、动感、,日语,83,
3 Primary Colors,折笠富美子、津村まこと、山口眞弓、,原声带、,放松、,日语,85,
One Vision,谷本貴義、,二次元-动漫主题曲、,热血、动感、,日语,75,
EVO,WILD CHILD BOUND、,二次元-动漫歌曲、,KTV、热血、动感、抒情、,日语,167,
SLASH!!,太田美知彦、,原声带、,热血、动感、,日语,150,
Days -爱情と日常-,前田愛、,二次元-动漫主题曲、,热血、动感、,日语,87,
My Tomorrow,前田愛、,二次元-动漫主题曲、,热血、动感、,日语,,
The Biggest Dreamer,和田光司、,二次元-动漫主题曲、流行-日本流行、,热血、动感、,日语,132,
Beat Hit!,宮崎歩、,二次元-动漫歌曲、,热血、动感、,日语,131,
Break up!,宮崎歩、,二次元-动漫歌曲、,热血、动感、,日语,131,
いつもいつでも,前田愛、,二次元-动漫歌曲、,热血、动感、,日语,136,
アシタハアタシノカゼガフク,前田愛、,二次元-动漫主题曲、,热血、动感、,日语,80,
ターゲット〜赤い衝撃〜,和田光司、,原声带、二次元-动漫主题曲、,热血、动感、,日语,159,
brave heart,宮崎歩、,二次元-动漫歌曲、,热血、动感、,日语,142,
Butter-Fly,和田光司、,二次元-动漫主题曲、,热血、抒情、动感、快乐、思念、轻快、正能量、,日语,164,光叔的声音清脆又有力量，再过多少年，都是不能超越的经典。他的嗓音条件独一无二，你只听声音，就一定知道这是一个正值活力阳光时期的少年，对未来无限期待和无限勇气。
爱上不该爱的人,宇桐非、,流行-华语流行、,抒情、悲伤、,国语,82,
不是因为寂寞才想你,八月安、,流行、,抒情、放松、KTV、,国语,74,
第一次,光良、,流行-华语流行、,抒情、悲伤、爱情、思念、,国语,103,
雨蝶,李翊君、,原声带-电视剧原声、国风、流行、,抒情、悲伤、KTV、,国语,95,
下沙,游鸿明、,流行-华语流行、,抒情、悲伤、KTV、,华语,54,
男人KTV,胡彦斌、,流行-华语流行、,抒情、悲伤、,国语,72,
流年,王菲、,流行-华语流行、,抒情、,国语,112,
姑娘我爱你,索朗扎西、,流行-华语流行、,抒情、动感、悲伤、活力、KTV、,国语,89,简单的歌词配合节奏鲜明的拍子，唱出了草原儿女们对爱情真挚的向往和勇敢的追求。
做我老婆好不好.,小茹同学、,,爱情、,国语,56,
你把爱情给了谁,王强、,流行-华语流行、,抒情、悲伤、爱情、思念、KTV、,国语,84,
伤心的雪花,笑天、,流行-华语流行、,抒情、动感、KTV、,国语,84,歌者富有金属且带有磁性的声音，令人为之着迷，这首歌作词作曲很好，一有时间就听，真是百听不厌！
爱你爱不够,孙楠、,原声带-电视剧原声、流行、,动感、活力、,国语,94,
伤心太平洋,任贤齐、,流行-华语流行、,热血、抒情、动感、KTV、,国语,74,
挡不住的风情,叶玉卿、,流行、,动感、放松、KTV、旅游、,粤语,59,
下雪,阿杜、,流行、,抒情、悲伤、KTV、,国语,83,
模范情书,老狼、,民谣-校园民谣、,抒情、慵懒、放松、散步、,国语,81,
失恋无罪,黄丽玲、,流行-华语流行、,抒情、KTV、,国语,61,
半途而废,王菲、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,74,
哭笑不得,柯有伦、,流行-华语流行、,抒情、动感、悲伤、KTV、,华语,60,
袖手旁观,江美琪、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、,国语,81,
若你碰到他,蔡健雅、,流行-华语流行、,抒情、悲伤、,国语,138,
花,花儿乐队、,摇滚、,热血、动感、放松、,国语,114,
很爱很爱你,刘若英、,流行-华语流行、,抒情、,国语,122,世间哪有那么多深爱与放不下，多的只是不甘心，多希望能像这首歌一样，心中仍有浓浓的感情，却无丝毫不甘，给出满满祝福。
真的吗,莫文蔚、,流行-华语流行、,抒情、爱情、思念、放松、KTV、,国语,90,
你快乐(所以我快乐),王菲、,流行-华语流行、,爱情、,国语,110,
给你们,张宇、,流行-华语流行、,抒情、悲伤、孤独、KTV、婚礼、,国语,104,
梦醒了,那英、王菲、,流行-华语流行、,抒情、思念、,国语,97,
