歌名,歌手,曲风,推荐标签,语种,BPM,乐评
Chopin: Nocturne No. 2 in E-Flat,Frédéric François Chopin、,古典-浪漫主义音乐、,学习、平静、放松、冥想、,英语,,
"Lyric Pieces Book II, Op.38:1. Berceuse",Emil Gilels、,古典-浪漫主义音乐、,抒情、平静、放松、冥想、,纯音乐,120,
"5 Pieces, Op. 75, ""The Trees"":No. 5. Kuusi (The Spruce)",Ralf Gothoni、,古典-二十世纪音乐、,放松、学习、,英语,,
Delius: 2 Pieces for Cello and Chamber Orchestra - Caprice,Neville Marriner、,古典、,冥想、放松、平静、,,,
"Petite Suite, L. 65: I. En bateau",Greenies Piano Duo、,流行、,平静、放松、治愈、憧憬、抒情、,,,
"L'Arlésienne, Suite No. 2: Menuet",Igor Markevitch、Orchestre des Concerts Lamoureux、Georges Bizet、,古典、,平静、放松、冥想、,纯音乐,,
"Suite bergamasque, L. 75: III. Clair de lune",Sviatoslav Richter、,古典、,平静、梦幻、放松、,纯音乐,132,
"Lyric Pieces, Op.54:Nocturne",Alicia de Larrocha、,古典-浪漫主义音乐、,平静、放松、冥想、,纯音乐,128,
"Dances for Harp and Orchestra, L. 103: 2. Danse profane",Lavinia Meijer、Amsterdam Sinfonietta、,古典、,平静、放松、冥想、,,,
"The Nutcracker, Op. 71, Act II:No. 14c, Pas de deux. Variation II ""Dance of the Sugar Plum Fairy""",André Previn、London Symphony Orchestra、,古典-浪漫主义音乐、,平静、梦幻、放松、冥想、,纯音乐,115,
Leagid Baboker (To Proclaim in the Morning about Your Mercy) (arr. M. Ayrapetyan for piano),Mikael Ayrapetyan、,,学习、平静、放松、冥想、,英语,,
Tsirani Tsar,Tigran Hamasyan、Arve Henriksen、Eivind Aarset、Jan Bang、,爵士、,放松、,,129,
Fljótavík,12 Ensemble、,古典、,学习、冥想、抒情、,纯音乐,,
"Piano Sonata No.16 in C K.545 ""Sonata facile"":1. Allegro",内田光子、,古典-古典主义音乐、,平静、放松、,,138,
Naive Music:No. 2. Nocturne,Elisaveta Blumina、,古典-当代古典音乐、,平静、放松、冥想、,英语,,
"Concerto for Violin and Strings in E major, Op.8, No.1, R.269 ""La Primavera"": I.Allegro",Neville Marriner、Academy of St. Martin in the Fields、,古典-巴洛克音乐、,热血、动感、放松、可爱、快乐、,纯音乐,107,
Lyric for Strings,Kellen Gray、Royal Scottish National Orchestra、,古典、,助眠、放松、热血、动感、,纯音乐,123,
"Gottes Zeit ist die allerbeste Zeit, Sonatina az ""Actus tragicus""-ból, BWV 106",Márta Kurtág、György Kurtág、,古典、,学习、平静、放松、,纯音乐,,
"Sechs Klavierstücke, Op. 118:II. Intermezzo in A Major",Arcadi Volodos、,古典、,平静、放松、学习、冥想、,纯音乐,80,
Adoration (Arr. for Cello & Orchestra by Julian Riem),Raphaela Gromes、Festival Strings Lucerne、Daniel Dodds、,古典、,抒情、放松、学习、,,128,
"Orfeo ed Euridice, Act II: Dance of the Blessed Spirits, ""Mélodie"" (arr. I. Friedman for piano)",Joseph Banowetz、,古典-巴洛克音乐、古典-浪漫主义音乐、,学习、平静、放松、冥想、,英语,,
L'Origine Nascosta,Ludovico Einaudi、,古典、,平静、梦幻、放松、冥想、,英语,171,
"4 Postludes for Piano and String Orchestra:No. 3. Larghetto, con moto (poco rubato)",Elisaveta Blumina、Stuttgart Chamber Orchestra、Thomas Sanderling、,古典-二十世纪音乐、古典-当代古典音乐、,梦幻、放松、平静、冥想、,纯音乐,,
Crisantemi,Antonio Pappano、David Groves、Jonathan Allen、London Symphony Orchestra、,古典、,热血、动感、梦幻、放松、冥想、,,126,
Siete Canciones Populares Españolas: VI. Nana (for alto and piano),Tabea Zimmermann、Javier Perianes、,古典、,冥想、放松、平静、,纯音乐,,
4 Postludes for Piano and String Orchestra:No. 1. Larghetto - Andante,Elisaveta Blumina、Stuttgart Chamber Orchestra、Thomas Sanderling、,古典-二十世纪音乐、古典-当代古典音乐、,平静、梦幻、放松、冥想、,英语,,
"6 Piano Pieces, Op. 26:No. 2. Paimentunnelma (Pastoral Atmosphere)",Adam Johnson、,古典-二十世纪音乐、,平静、放松、冥想、,英语,,
"Préludes / Book 1, L. 117:VIII. La fille aux cheveux de lin",Julien Quentin、,古典、,放松、平静、,纯音乐,121,
Ave María (Arr. Víkingur Ólafsson),Víkingur Ólafsson、,古典、,平静、放松、冥想、,纯音乐,117,
"Chants du Rhin, WD 52: Les rêves",Nathanaël Gouin、,古典、,平静、放松、冥想、,纯音乐,,
"Préludes / Book 2, L. 123:5. Bruyères",Víkingur Ólafsson、Claude Debussy、,古典、,平静、放松、冥想、,,128,
Blow The Wind Southerly (Arr. Kanneh-Mason),Sheku Kanneh-Mason、,古典、,学习、放松、平静、,,128,
"Douze préludes, Op. 36:No. 10, Sur une tombe",Laurent Wagschal、,古典、,平静、放松、学习、冥想、,纯音乐,145,
"Après un rêve, Op. 7, No. 1",马友友、Kathryn Stott、,轻音乐、古典-古典跨界、,学习、冥想、放松、平静、,,123,
Pavane pour une infante défunte,Pavel Lyubomudrov、Metamorphose String Orchestra、,,放松、学习、,纯音乐,,
"Pièces Lyriques, Op. 47 No. 3: Mélodie",Shani Diluka、,古典、,平静、放松、,英语,,
"Limu, limu, lima (Arr. Schindler for Piano)",郎朗、,古典、,学习、平静、放松、冥想、,纯音乐,128,
"2 Pieces for Small Orchestra:No. 1, On Hearing the First Cuckoo in Spring",Brian Culverhouse、London Philharmonic Orchestra、Vernon Handley、,古典、,冥想、抒情、放松、,,128,
On the Nature of Daylight (Arr. Mackay),Jess Gillam、Jess Gillam Ensemble、,古典-古典跨界、,梦幻、放松、冥想、平静、,,122,
"Arioso (Arr. Cortot After Harpsichord Concerto No. 5 in F Minor, BWV 1056)",Dong Hyek Lim、,古典、,平静、放松、,纯音乐,134,
Lascia ch'io pianga,Felix Klieser、,古典、,冥想、放松、,纯音乐,,
2 Arabesques:No. 1 in E Major,Michael Korstick、,古典-二十世纪音乐、,学习、平静、放松、冥想、,英语,,
"Gabriel's Oboe (From ""The Mission"")",Renaud Capuçon、Brussels Philharmonic、Stéphane Denève、,古典、,放松、学习、冥想、,,134,
Cage: In A Landscape,Alexei Lubimov、,,平静、梦幻、放松、冥想、,纯音乐,,
"Rêverie, L. 68:Rêverie",Jean-yves Thibaudet、Claude Debussy、,古典、,平静、放松、冥想、,纯音乐,120,
"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",Lang Lang、,轻音乐、古典、新世纪-冥想音乐、,学习、平静、放松、冥想、,,117,
"Lyric Pieces, Book 5, Op. 54: Nocturne",Edvard Grieg、Alessio Bax、,古典、,放松、,英语,,
"3 Romanzen, Op. 28:No. 2 in F-Sharp Major (Einfach)",Benjamin Grosvenor、,古典、,平静、放松、冥想、,纯音乐,155,
"Piano Sonata No. 12 in F Major, K. 332:II. Adagio",Maria Joao Pires、Wolfgang Amadeus Mozart、,古典、,学习、平静、放松、,,150,
Canon and Gigue for Three Violins and Continuo in D Major:Canon,Jean-François Paillard、Orchestre de Chambre Jean-François Paillard、,古典、,放松、学习、,,,
"Bach - 3 chorales, P. 167:No. 3. Andante (after J.S. Bach's Wachet auf ruft uns die Stimme, BWV 645)",Seattle Symphony、Gerard Schwarz、,古典-二十世纪音乐、,梦幻、放松、动感、冥想、,英语,,
Carnival of the Animals:The Swan,Isata Kanneh-Mason、Jeneba Kanneh-Mason、Sheku Kanneh-Mason、,古典、,学习、放松、平静、,,146,
Gymnopédie No. 1,Philippe Entremont、,古典-二十世纪音乐、,平静、放松、学习、冥想、,纯音乐,144,
"Clarinet Quintet in A Major, K. 581: III. Menuetto",Jörg Widmann、Hagen Quartett、,古典、,放松、平静、,,133,
"Piano Sextet in D Major, Op. 110: II. Adagio",The Music Group of Manchester、Felix Mendelssohn、,古典、,冥想、放松、,英语,,
"Deux Arabesques, L. 66, CD 74: I. Première Arabesque",Jean-Efflam Bavouzet、,古典-印象主义音乐、,学习、平静、放松、冥想、,纯音乐,,
On Wings of Song Op. 34 No. 2,Felix Mendelssohn、Roger Woodward、,古典、,冥想、放松、平静、,英语,,
"Cello Suite No. 1 in G Major, BWV 1007: I. Prelude (Live)",Nick Squires、,古典-巴洛克音乐、,放松、冥想、,英语,146,
The Seal Lullaby (Arr. Parkin),Isata Kanneh-Mason、Jeneba Kanneh-Mason、Braimah Kanneh-Mason、Konya Kanneh-Mason、Aminata Kanneh-Mason、Sheku Kanneh-Mason、Mariatu Kanneh-Mason、,古典、,平静、放松、学习、,,128,
Largo in E flat major Op.posth.,Frédéric François Chopin、Tatiana Shebanova、,古典、,放松、,日语,,
"Lilli Bulléro (Variations pour deux pianos sur un air anglais), Op.62",Tal & Groethuysen、,古典、,,,140,
"Salut d'amour, Op. 12",Sol Gabetta、Mario Venzago、,古典-巴洛克音乐、古典-古典主义音乐、古典-浪漫主义音乐、,学习、抒情、放松、,纯音乐,125,
"Suite Bergamasque, L. 75: III. Clair de lune",Khatia Buniatishvili、,古典-印象主义音乐、,平静、放松、冥想、,纯音乐,131,
Violin Concerto in D Major: II. Adagio,Zefira Valova、Il Pomo d'Oro、,古典、,学习、放松、悲伤、,,,
"Rinaldo, HWV 7: Lascia ch'io pianga (Arr. for Piano)",Martin Stadtfeld、,古典-巴洛克音乐、,平静、放松、冥想、,纯音乐,128,
Lagrima (Prelude),Julian Bream、,古典、,平静、放松、,纯音乐,65,
"Puccini: Gianni Schicchi - ""O mio babbino caro""",Pumeza Matshikiza、,古典、,大气、,意大利语,,
"12 Songs, Op. 21:V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",Sergei Babayan、,古典、,放松、,纯音乐,128,
"Capriccio brillant in B Minor, Op. 22:I. Andante",Sergei Edelmann、Claus Peter Flor、,古典、,抒情、,,127,
"Chopin: Waltz No. 7 in C-Sharp Minor, Op. 64 No. 2 (Live)",Ruth Slenczynska、,古典、,抒情、,英语,,
Adoration (Arr. Gray for Violin and Orchestra),Randall Goosby、The Philadelphia Orchestra、Yannick Nézet-Séguin、,古典、,放松、,,126,
"Kinderszenen, Op. 15: Träumerei (Dreaming)",Robert Schumann、Luiza Borac、,古典、,平静、放松、学习、助眠、冥想、,英语,,
"Stravinsky_ L'Oiseau Du Feu (Firebird Suite, 5. Danse Infernale Du Roi Kachtcheï",Leonard Bernstein、New York Philharmonic、,古典、,紧张、,纯音乐,,
"Concerto No. 1 in D Minor, BWV 1052: I. Allegro",Johann Sebastian Bach、Lukas Foss、The Elysium String Quartet、Elizabeth Mann、John Feeney、,古典、,爱情、浪漫、,英语,,
"Rhapsody On A Theme Of Paganini, Op.43 :Variation 18",王羽佳、Mahler Chamber Orchestra、Claudio Abbado、,古典、,抒情、思念、,纯音乐,88,
"5 Stücke im Volkston, Op. 102:II. Langsam",Martin Fröst、Royal Stockholm Philharmonic Orchestra、,古典-浪漫主义音乐、,学习、冥想、放松、平静、,,132,
Three Jamaican Dances: No. 2,William Chapman Nyaho、,轻音乐、,平静、放松、学习、,英语,,
"Minuet in A Major, D. 334",Arcadi Volodos、,古典-浪漫主义音乐、,平静、放松、冥想、,纯音乐,181,
"Canon and Gigue in D Major, P. 37: I. Canon",Los Romeros、Johann Pachelbel、,古典、,学习、放松、平静、,,,
"Jesu, Joy of Man's Desiring (Arr. by Alexis Ffrench)",Alexis Ffrench、,古典-古典跨界、,学习、平静、放松、,,197,
"Dolly Suite, Op. 56:I. Berceuse",Cyril Smith、Phyllis Sellick、Gabriel Fauré、,古典、,平静、放松、冥想、,英语,,
"드뷔시: 꿈, L. 68:Rêverie, CD 76 (Arr. Cullen for Cello and Orchestra)",Julian Lloyd Webber、Royal Philharmonic Orchestra、James Judd、,古典、,冥想、放松、平静、,欧美,126,
Cavatina,Stanley Myers、Paco Oltra、,古典、,平静、放松、冥想、,西班牙语,93,
"""Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208 - arr. Mary Howe for two pianos:9. Schafe können sicher weiden",Lucas Jussen、Arthur Jussen、,古典-巴洛克音乐、,平静、放松、治愈、,,,
"Clarinet Concerto in A Major, K. 622:II. Adagio",Berliner Philharmoniker、Claudio Abbado、John Fraser、Sabine Meyer、,古典、,梦幻、放松、学习、冥想、,纯音乐,130,
"Symphony No. 6 in F Major, Op. 68, ""Pastorale"":I. Allegro ma non troppo, ""Awakening of cheerful feelings on arriving in the countryside""","马友友、Emanuel Ax、Leonidas Kavakos、Emanuel Ax, Leonidas Kavakos, Yo-Yo Ma、",古典、,平静、放松、学习、,纯音乐,117,
"Goldberg Variations, BWV 988:Aria",郎朗、,古典、,平静、放松、学习、冥想、,纯音乐,75,
The Arts and the Hours,Víkingur Ólafsson、,,平静、放松、冥想、,,125,
"Piano Sonata No.13 In A, D.664:1. Allegro moderato",Wilhelm Kempff、,古典-浪漫主义音乐、,平静、放松、学习、冥想、,纯音乐,125,
Boccherini - Minuet,Various Artists、,古典、,平静、放松、学习、助眠、,纯音乐,85,
"Nocturne No.2 in E flat, Op.9 No.2",Peter Schmalfuss、,古典-浪漫主义音乐、,,纯音乐,111,
"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",Arcadi Volodos、,古典-浪漫主义音乐、,学习、平静、放松、冥想、,,,
"Piano Concerto No. 24 in C minor, K. 491: II. Largo",Ivan Moravec、,,放松、,纯音乐,,
"Nocturne No. 8 in D Flat Major, Op. 27, No. 2",Arthur Rubinstein、,古典-浪漫主义音乐、,平静、放松、助眠、冥想、,纯音乐,96,
"Kinderszenen, Op. 15:No. 1, Dreaming",Inger Södergren、,古典-浪漫主义音乐、,平静、放松、学习、冥想、,纯音乐,109,
Goldberg Variationen:Aria,Keith Jarrett、,古典-巴洛克音乐、,放松、,纯音乐,131,
"Cello Suite No. 1 in G Major, BWV 1007:I. Prelude",Alexander Rudin、,古典-巴洛克音乐、,平静、放松、助眠、,纯音乐,76,
"Concerto pour violoncelle et orchestre ""Tout un monde lointain"": I. Énigme",Luzerner Sinfonieorchester、Emmanuelle Bertrand、James Gaffigan、,古典、,清新、放松、,英语,,
G弦之歌,Henryk Szeryng、,古典、,平静、放松、,纯音乐,57,
Menuet D major,Wolfgang Amadeus Mozart、,古典-古典主义音乐、,抒情、快乐、放松、舞会、轻快、正能量、,纯音乐,109,
"Piano Concerto No. 1 in B-Flat Minor, Op. 23, TH 55:1. Allegro non troppo e molto maestoso",Vladimir Ashkenazy、London Symphony Orchestra、Lorin Maazel、,古典-浪漫主义音乐、,放松、,纯音乐,123,
Gnossiennes:1. Lent,Alice Sara Ott、,古典-印象主义音乐、,平静、放松、冥想、,纯音乐,133,
Sonate en la mineur K. 175,Pierre Hantaï、,古典、,轻快、快乐、,英语,,
Prélude à l'après-midi d'un faune,Vladimir Ashkenazy、The Cleveland Orchestra、,古典-印象主义音乐、,热血、动感、梦幻、放松、冥想、,纯音乐,129,
"Cello Concerto No. 1 In C, Hob.VIIb:1: II. Adagio",Mstislav Rostropovich、Academy of St. Martin in the Fields、,古典、,平静、放松、学习、,纯音乐,122,
Ave María (Arr. Víkingur Ólafsson),Víkingur Ólafsson、Sigvaldi Kaldalóns、,古典、,平静、放松、冥想、,纯音乐,132,
"Scheherezade, Op. 35:I. The Sea and Sinbad's Ship",Borusan Istanbul Philharmonic Orchestra、,古典-浪漫主义音乐、,冥想、放松、,纯音乐,,
"Sonata In E Flat, BWV 1031:2. Siciliano",Andrea Oliva、Angela Hewitt、,古典、,平静、放松、学习、助眠、,纯音乐,105,
Kreisleriana op.16 - Sehr aufgeregt,Wilhelm Kempff、,古典、,,纯音乐,,
"Piano Sonata No. 20 in G Major, Op. 49 No. 2:I. Allegro ma non troppo",Stephen Kovacevich、,古典、,清新、放松、,纯音乐,167,
"3 marches militaires, D.733:Marche militaire In D, Op. 51 No. 1",Paul Badura-Skoda、Jörg Demus、,古典-浪漫主义音乐、,,,,
"Erlkönig, D. 328 (Arr. for Piano by Franz Liszt)",Cyprien Katsaris、,古典、,活力、动感、,纯音乐,,
"6 Etudes, Op. 111:IV. Les Cloches de Las Palmas",Bertrand Chamayou、,古典、,平静、放松、,,,
"Semele, HWV 58:Semele, HWV 58, Act II: O sleep, why dost thou leave me?",John McCormack、Josef A. Pasternack、,古典-巴洛克音乐、古典-浪漫主义音乐、古典-二十世纪音乐、,放松、冥想、,英语,,
"Brandenburg Concerto No. 5 in D Major, BWV 1050: III. Allegro",Johann Sebastian Bach、Marcel Couraud、The Stuttgart Soloists、,古典、,快乐、,英语,,
"L'Enfant prodigue, L. 57, CD 61: I. Prélude",Stéphane Denève、Royal Scottish National Orchestra、,古典、,,,,
6 Gnossiennes: V. No. 5,Fazil Say、,古典-印象主义音乐、,抒情、,,163,
"Sonata In E Minor, BWV 1034:3. Andante",Andrea Oliva、Angela Hewitt、,古典、,平静、放松、冥想、,纯音乐,90,
"Petite Suite, L. 65: En Bateau",Claude Debussy、Bert Lucarelli、Susan Jolles、,古典、,放松、,英语,,
"Concerto for Four Violins and Cello in B Minor, RV 580, Op. 3 No. 10: I. Allegro",Café Zimmermann、Pablo Valetti、David Plantier、Mauro Lopes Ferreira、Nicholas Robinson、Petr Skalka、,古典、,平静、放松、,纯音乐,,
Awakened Steppe in C Minor,Odgerel Sampilnorov、,,放松、,英语,,
"3 Hungarian Folksongs from the Csìk District, BB 45b, Sz. 35a",Zoltán Kocsis、,古典-二十世纪音乐、,清新、梦幻、放松、治愈、,,139,
"Euryanthe, J. 291: Overture",Berlin Radio Symphony Orchestra、,古典、,放松、可爱、快乐、,纯音乐,,
"Symphony in D Major, Wq. 183 No. 1: I. Allegro di molto",Various Artists、,古典、,憧憬、抒情、,,,
"Guitar Quintet No. 6 in D Major, G. 448: III. Grave assai - IV. Fandango",Cuarteto Casals、Carles Trepat、,古典、,,英语,,
"Peer Gynt, Op. 23 - Suite No. 1, Op. 46:I. Morning Mood",Eugene Ormandy、,古典、,抒情、,,134,
Grand Pianola Music:Part IB,Dick Lewzey、John McClure、,古典-二十世纪音乐、,平静、放松、,,,
Suite Antique -part1 Prelude: Moderato con moto tranquillo,Christopher D. Lewis、West Side Chamber Orchestra、,古典、,放松、,,,
Le Rouet d'Omphale Op.31,Philharmonia Orchestra、Charles Dutoit、,,,,,
Piano Quintet in A Major D.667 'The Trout': IV. Tema (Andantino) con variazioni 1-6,Sviatoslav Richter、Borodin Quartet、Georg Hörtnagel、,古典、,学习、放松、,纯音乐,125,
Duet for two Solo Violins and String Orchestra (Dedicated to and written for Yehudi Menuhin),Kristjan Järvi、Waltraut Wächter、Andreas Hartmann、MDR Leipzig Radio Symphony Orchestra、,古典-二十世纪音乐、,梦幻、放松、,,138,
"2 Arabesques, L. 66: No. 1 in E Major (Andantino con moto)",Markus Klinko、Etienne Collard、,,大气、,英语,,
Grand Canyon Suite:1. Sunrise,Eastman-Rochester Orchestra、Howard Hanson、,古典-二十世纪音乐、,轻快、快乐、,,,
"Symphony No. 3 in G Major, WoO 34, ""Great National Symphony"" (edited by P. Spada):IV. Finale: Vivace",Rome Symphony Orchestra、Francesco La Vecchia、,古典、,洒脱、,英语,,
"Sunrise Serenade, Op. 63",Okko Kamu、Finnish Chamber Orchestra、,古典-二十世纪音乐、,,英语,,
"Grandes études de Paganini, S141:No.3 In G Sharp Minor - ""La Campanella""",李云迪、,古典-浪漫主义音乐、,平静、放松、冥想、,纯音乐,164,
"Piano Concerto in C-Sharp Minor, Op. 45:II. Scherzo: Vivaco (Perpetuum mobile)",Nashville Symphony Orchestra、Alan Feinberg、Kenneth Schermerhorn、,古典-二十世纪音乐、,,英语,,
"Morgen, Op. 27 No. 4",Glenn Gould、,古典-二十世纪音乐、,,德语,,
"Symphonie a grand ochestre in D Major, Op. 13, No. 3, ""La Chasse"": I. Grave maestoso - Allegro",Concerto Koln、,古典、,轻快、快乐、,欧美,,
Symphony No.5 in D Major:1. Allegro ma non troppo - Allegro assai,Academy of Ancient Music、Christopher Hogwood、,古典-浪漫主义音乐、,,欧美,,
"Musica ricercata:No. 7. Cantabile, molto legato",Lucille Chung、,古典-二十世纪音乐、,,英语,,
"Scherzo a la russe (original Jazz band version):Scherzo a la russe (original Jazz band version, 1944)",Orchestra of St. Luke's、Robert Craft、,古典-二十世纪音乐、,大气、轻快、快乐、,英语,,
"Keyboard Sonata in D Major, Kk. 430 ""Tempo di ballo""",Alexandre Tharaud、,古典、,轻快、快乐、,,,
Sei sonate M.S. 27 (op.3) per violino e chitarra / Sonata n.6 - In E Minor:Andante,Gil Shaham、Göran Söllscher、,古典-浪漫主义音乐、,学习、悲伤、平静、放松、,纯音乐,138,
"Aria mit 30 Ver?nderungen BWV 988 ""Goldberg Variations"":Var. 13 a 2 Clav.",András Schiff、,古典-巴洛克音乐、,,,116,
"Concerto for violin, strings and basso continuo in D Major, Op. 3 No.9, RV 230: I. Allegro",The Vienna Chamber Orchestra、Christoph Eberle、Lidia Baich、,古典-巴洛克音乐、,清新、放松、治愈、学习、,纯音乐,134,
"5 Préludes fragiles, Op. 1:No. 3. Tendre, pensif",Moritz Ernst、,古典-二十世纪音乐、,平静、放松、冥想、,英语,,
"Flute Concerto in A Minor, Wq. 166, H. 431:II. Andante",Eckart Haupt、Carl Philipp Emanuel Bach Chamber Orchestra、Hartmut Haenchen、,古典、,快乐、轻快、,英语,,
"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010:II. Allemande",马友友、,轻音乐、古典-巴洛克音乐、,平静、放松、,纯音乐,,
Suite Antique:V. Chanson,Christopher D. Lewis、John McMurtery、West Side Chamber Orchestra、Kevin Mallon、,古典-二十世纪音乐、古典-当代古典音乐、,抒情、,纯音乐,,
Bagatelles I-XIII - Bagatelle I,Hélène Grimaud、,古典、,平静、放松、冥想、,纯音乐,145,
La maison dans les dunes : III. La maison du souvenir,Marie-Catherine Girod、,古典、,平静、放松、学习、冥想、,纯音乐,,
"Sonata in E Major, K. 380",Khatia Buniatishvili、,古典-巴洛克音乐、古典-浪漫主义音乐、,,,,
"Keyboard Sonata in C Major, Op. 33, No. 3: II. Adagio e cantabile, con espressione",Stefan Chaplikov、,古典、,,英语,,
"J.S. Bach: Cello Suite No. 2 in D Minor, BWV 1008 - Transcr. for Viola - 1. Prélude",Kim Kashkashian、,古典-巴洛克音乐、,冥想、,,,
"The Well-Tempered Clavier, Book 1:Prelude and Fugue No. 1 in C major, BWV 846",Sviatoslav Richter、,古典-巴洛克音乐、,抒情、平静、梦幻、放松、冥想、,纯音乐,92,
"String Quartet No. 2 in B-Flat Major, G. 113:I. Larghetto - Tempo giusto (piu tosto vivo)",Quartetto Aira、,古典、,抒情、,欧美,,
"Schumann: Phantasiestücke, Op. 12 - 3. Warum?",Denes Varjon、,古典、,平静、放松、冥想、,,,
"Radamisto, HWV 12, Act 2: Cavatina: Quando mai, spietata sorte",Freiburger Barockorchester、Nicholas McGegan、Juliana Gondek、,古典、,抒情、,,,
"Pièce en forme de Habanera, M. 51",Lionel Cottet、Jorge Viladoms、,古典-浪漫主义音乐、,平静、放松、,,,
"Rêverie, L. 68",Alice Sara Ott、,古典-印象主义音乐、,平静、放松、冥想、,纯音乐,132,
"Concerto For Harpsichord, Strings, And Continuo No.5 In F Minor, BWV 1056 - Arranged by Wilhelm Kempff:Largo",Wilhelm Kempff、,古典-巴洛克音乐、,平静、放松、,纯音乐,112,
Toccata e Bergamasca,Forma Antiqva、,古典、,,纯音乐,,
"Tarantella, Aranci in Fiore, Op.87 (1936) (1994 Remastered Version)",Andrés Segovia、,古典、,放松、冥想、,英语,143,
Letter from Home,Los Angeles Guitar Quartet、,,平静、放松、咖啡厅、,纯音乐,181,
Stairway To Heaven (Arr. Timothy Kain),Guitar Trek、,,平静、放松、冥想、,,153,
"The Well-Tempered Clavier, Book I, Prelude and Fugue No. 1, BWV 846:Prelude (Arr. Yang for Guitar)",Arne Akselberg、Stephen Johns、杨雪霏、,古典-巴洛克音乐、,平静、放松、冥想、,纯音乐,127,
Carmen Suite: V. Entr'acte,VIDA Guitar Quartet、Georges Bizet、William Kanengiser、,古典、,平静、放松、学习、冥想、,英语,,
Second livre de pièces de clavecin / Sixième ordre:V. Les baricades mistérieuses (Arr. Fougeray for Guitar),Raphaël Feuillâtre、François Couperin、,古典、,平静、放松、学习、冥想、,纯音乐,130,
"PUR TI MIRO, L’incoronazione di Poppea, Atto III, Scena finale",Nacho Laguna、,古典、,放松、,纯音乐,150,
Cinco Piezas: Tristón,Ástor Pantaleón Piazzolla、,爵士、世界音乐、,平静、放松、,纯音乐,,
Streets of London (Arr. John Williams),Brew Guitar Duo、Ralph McTell、,古典、,平静、放松、,英语,,
Fly Me to the Moon,Bruskers Guitar Duo、,,放松、清新、,意大利语,,
"Sonata for Violin Solo No.3 in C, BWV 1005 - Transcribed for Solo Guitar by Göran Söllscher:2. Fuga I-VI",Göran Söllscher、,古典、,放松、冥想、抒情、,纯音乐,156,
Sonatina meridional. Campo. Allegretto,Göran Söllscher、,古典、,放松、学习、,纯音乐,,
"Variations on a Theme by Handel, Op. 107",Ricardo Gallen、,古典、,平静、放松、,纯音乐,,
"Sindbad, ein Märchen (Sinbad, a Fairy Tale), Op. 49:Cycle II: No. 7. Zwangsbegräbnis (Buried Alive)",Celil Refik Kaya、,古典、,快乐、轻快、,,125,
Tango Suite: 3. Allegro,Sergio Assad & Odair Assad、,古典-二十世纪音乐、,清新、放松、,纯音乐,145,
Canción y Danza (Canción),Kaare Norge、,古典、,学习、放松、清新、,纯音乐,101,
6 Gnossiennes: I. Lent (Arr. for Guitar by Roland Dyens),Gabriel Bianco、,古典、,慵懒、放松、有氧、,,130,
Brouwer: Un Dia De Noviembre,Zsofia Boros、,古典、,平静、放松、冥想、,纯音乐,133,
Suite Venezolana: III. Canción,Mario Arévalo、,拉丁音乐、,梦幻、放松、,西班牙语,,
"Suite in D Minor ""La Guitarre Royale"": VI. Passacaille",Francesco Corbetta、Elizabeth Kenny、,古典、,快乐、轻快、洒脱、,英语,,
"The Summer Knows (Theme from ""The Summer of '42')",村治佳織、,古典、,平静、放松、,纯音乐,151,
"Mazurka, Op. 40 (version for 2 guitars)",Johannes Moller、Laura Fraticelli、,古典-浪漫主义音乐、,动感、活力、,英语,,
Electric Counterpoint III. Fast,Stefan Grasse、,古典、,放松、,,,
Quatuor de guitare in D Minor:II. Adagio,Jeremy Jouve、Armen Doneyan、Samuelito、Thibaut Garcia、,古典-当代古典音乐、,抒情、憧憬、,纯音乐,,
"Fourth Movement: Air with 5 Variations, ""Harmonious Blacksmith""",John Williams、,原声带、古典、,放松、治愈、,纯音乐,,
Concierto De Aranjuez:II Adagio,Pepe Romero、,古典-二十世纪音乐、,梦幻、放松、冥想、,纯音乐,95,
"Suite Espanola, Op.47:Asturias (Leyenda)",Pepe Romero、,古典、,放松、冥想、,纯音乐,,
Joao Pernambuco: Sons de carrilhoes,David Russell、,古典、,抒情、放松、,纯音乐,,
"Allegretto, from Sonatina in A Major /Torraba-celin romero",The Romeros、,古典、,放松、,纯音乐,,
Jorge Cardoso: Milonga,David Russell、,古典、,平静、放松、学习、,纯音乐,,
Partita No 3 in E major BWV 1006a - I. Prelude,Julian Bream、,古典、,正能量、活力、动感、,,,
Romance d'Amour,Göran Söllscher、,古典、,快乐、轻快、,纯音乐,126,
Cavatina (Arr. for Guitar by John Williams),Pablo Sáinz-Villegas、,世界音乐、古典、拉丁音乐、,活力、动感、,,160,
"Prelude, Fugue and Allegro in E-Flat Major, BWV 998:Fugue, BWV 998",Kevin R. Gallagher、,古典-巴洛克音乐、,平静、放松、,英语,,
"Sonata for Guitar in C Major, Op. 22 ""Grande Sonate"": II. Adagio",Fernando Sor、Rey de la Torre、,古典、,正能量、,英语,,
