歌名,歌手,曲风,推荐标签,语种,BPM,乐评
梦中人,王菲、,摇滚、原声带-电影原声、,热血、抒情、动感、爱情、思念、放松、KTV、酒吧、,粤语,129,
倒带,蔡依林、,流行-华语流行、,热血、动感、放松、,国语,65,
我们相信与等待的一切（Purple Sea）,萬象COSMOS、,金属-金属核、,热血、抒情、动感、激烈、,国语,69,
城,汪苏泷、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,77,
Sorry,比莉、,流行-华语流行、,抒情、悲伤、KTV、,国语,130,
难诀别,弦子、ycccc、,国风-古风、,放松、KTV、,国语,65,
危险派对,王以太、刘至佳、,嘻哈说唱-流行说唱、嘻哈说唱-意识说唱、,甜蜜、抒情、清新、动感、幸福、快乐、爱情、思念、浪漫、活力、放松、憧憬、治愈、酒吧、轻快、极限运动、有氧、家务、,国语,105,
二三四个字 (Live),常石磊、,原声带-综艺原声、,放松、,国语,81,
蔓延,许美静、,流行-华语流行、,抒情、悲伤、思念、孤独、,国语,111,
往事随风,齐秦、,流行、,KTV、,国语,65,
是你,梦然、,流行-华语流行、,抒情、悲伤、放松、治愈、亲情、,国语,122,
别问很可怕,J. Sheon、,节奏布鲁斯-当代节奏布鲁斯、流行-华语流行、,甜蜜、抒情、动感、幸福、悲伤、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、孤独、酒吧、轻快、洒脱、遗憾、,国语,125,
离开地球表面,五月天、,摇滚、,热血、动感、活力、激烈、,国语,139,
来自世界的晚安,许钧、,流行-华语流行、,抒情、悲伤、放松、治愈、,国语,122,
我要给世界最悠长的湿吻,蔡健雅、,流行-华语流行、,抒情、动感、思念、正能量、,华语,75,
靠近,罗震环、,原声带-电视剧原声、流行-华语流行、,抒情、悲伤、KTV、,国语,79,
白玫瑰,陈奕迅、,流行-粤语流行、,抒情、,粤语,63,
热爱105°C的你,阿肆、,流行-华语流行、,甜蜜、抒情、动感、可爱、快乐、爱情、思念、放松、轻快、,华语,136,
你不是真正的快乐,五月天、,摇滚-流行摇滚、,热血、动感、悲伤、,国语,81,
Shadow of the Sun,Max Elto、,流行-欧美流行、,抒情、悲伤、放松、治愈、夜店、,英语,62,我听这首歌第一反应，空虚，空旷，充满精神的救赎，像是一个充满罪的人在一个纯洁的地方被美丽温柔的天使救赎一般。
晚婚,江蕙、,流行-华语流行、,抒情、悲伤、爱情、思念、孤独、,国语,66,
芳华绝代,梅艳芳、张国荣、,流行-粤语流行、流行-流行舞曲、,热血、动感、活力、,粤语,134,
大裂,汪苏泷、,流行-华语流行、,抒情、放松、,国语,76,
起风了,买辣椒也用券、,流行-华语流行、,热血、抒情、清新、动感、幸福、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、慵懒、苦情、活力、放松、憧憬、治愈、孤独、酒吧、洒脱、亲情、友情、遗憾、感人、,国语,75,
爱江山更爱美人,李丽芬、,原声带-电视剧原声、,抒情、动感、KTV、,国语,79,
爱如火,那艺娜、,慢摇DJ-中文DJ、,快乐、轻快、,国语,130,
给未来的自己,梁静茹、,流行-华语流行、,抒情、,国语,73,
向云端,小霞、海洋Bo、,流行-华语流行、嘻哈说唱-流行说唱、民谣-流行民谣、,甜蜜、热血、抒情、清新、动感、幸福、紧张、悲伤、平静、梦幻、抑郁、可爱、快乐、爱情、思念、慵懒、浪漫、活力、放松、憧憬、治愈、孤独、神秘、正直、轻快、洒脱、正能量、亲情、大气、友情、遗憾、感人、,国语,69,
如果你也听说,张惠妹、,流行-华语流行、,抒情、,国语,116,
人生何处不相逢,陈慧娴、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、苦情、孤独、KTV、旅游、遗憾、,粤语,120,
只想把你偷偷藏好,汪苏泷、赵露思、,原声带-电视剧原声、流行-华语流行、,甜蜜、抒情、清新、动感、幸福、梦幻、可爱、快乐、爱情、思念、慵懒、浪漫、活力、放松、憧憬、治愈、轻快、洒脱、感人、,国语,103,
秘密,范丞丞、,流行-华语流行、,抒情、幸福、悲伤、快乐、爱情、浪漫、,国语,101,
冰河时代,G.E.M.邓紫棋、,流行-华语流行、,动感、悲伤、活力、遗憾、,国语,130,
亲爱的，那不是爱情,张韶涵、,流行-华语流行、,抒情、,国语,74,
全城热恋,汪苏泷、,流行-华语流行、,抒情、悲伤、,国语,84,
你要的全拿走,胡彦斌、,流行-华语流行、,抒情、悲伤、快乐、爱情、思念、浪漫、苦情、酒吧、轻快、洒脱、遗憾、,国语,66,
想太多,李玖哲、,流行-华语流行、,抒情、悲伤、爱情、思念、,国语,76,
恋爱动物,汪苏泷、,流行-华语流行、,动感、活力、,国语,107,
新世界,告五人、阿爆、,流行-华语流行、,抒情、动感、活力、,国语,134,
胡桃夹子,张碧晨、,另类/独立-独立流行、,抒情、悲伤、KTV、,国语,139,
下个路口,王源、,原声带-电影原声、,放松、治愈、,国语,92,
水中花,郁可唯、,原声带-综艺原声、流行-华语流行、,抒情、动感、爱情、思念、苦情、放松、KTV、,国语,63,
四季予你,程响、,流行-华语流行、,甜蜜、抒情、动感、幸福、悲伤、平静、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、孤独、轻快、,国语,70,
流星也为你落下来了,王源、,流行-华语流行、,抒情、悲伤、爱情、浪漫、放松、,国语,65,
雨天,孙燕姿、,流行-华语流行、,抒情、,国语,115,
唯一,告五人、,另类/独立-独立流行、,甜蜜、抒情、悲伤、抑郁、快乐、爱情、思念、浪漫、苦情、放松、憧憬、治愈、孤独、酒吧、洒脱、遗憾、感人、,国语,69,
笼,张碧晨、,原声带-电视剧原声、流行-华语流行、,热血、抒情、动感、紧张、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、苦情、活力、放松、憧憬、孤独、神秘、烦躁、洒脱、正能量、遗憾、感人、,国语,60,
童梦,张碧晨、,流行-华语流行、,抒情、悲伤、孤独、,国语,86,
只想把你偷偷藏好 (伴奏),汪苏泷、赵露思、,原声带-电视剧原声、流行-华语流行、,放松、,纯音乐,103,
福尔摩斯,周笔畅、,流行-华语流行、,抒情、悲伤、KTV、,国语,71,
违背的青春 (Live),薛之谦、汪苏泷、,原声带-综艺原声、流行、,KTV、抒情、悲伤、正能量、激烈、甜蜜、爱情、,国语,84,
带我去找夜生活,告五人、,摇滚-流行摇滚、,热血、抒情、清新、悲伤、快乐、爱情、浪漫、放松、治愈、孤独、轻快、洒脱、正能量、,国语,128,
就让这大雨全都落下,容祖儿、,流行-华语流行、,抒情、悲伤、遗憾、,国语,68,
曾经守候,张碧晨、,流行-华语流行、,抒情、悲伤、孤独、KTV、,国语,76,
深海的星星,汪苏泷、,原声带、流行-华语流行、,抒情、悲伤、思念、,国语,125,
暴雨 0.8x,Blackly、,流行-华语流行、,抒情、悲伤、梦幻、放松、,国语,103,
我走后（降调版）,电音老傅、小张、,流行、,悲伤、抒情、,华语,60,
陪你去流浪×0.8,江峙、Eliaukub、,慢摇DJ、,梦幻、放松、悲伤、抒情、孤独、,国语,135,
你的婚礼 0.7x,扎克、,,动感、悲伤、可爱、快乐、,国语,116,
带我走(0.85x),呢喃、,,,,,
云压雨（0.8x）,小猪才睡觉、,流行、,爱情、浪漫、,国语,,
你害怕大雨吗？（翻自 周柏豪）,小羊好饿、,流行-华语流行、,抒情、悲伤、爱情、慵懒、放松、孤独、,国语,116,
剑伤,谁说敢敢是哑巴、,流行-华语流行、,悲伤、爱情、苦情、遗憾、,国语,115,
蓝,薛八万、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、酒吧、,国语,142,
少一分天分（翻自 孙盛希）,许温酒、,,,,,
暖暖,郑豪豪、,流行-华语流行、,抒情、爱情、孤独、,国语,88,
其实,一支芝士薯条、,流行、,抒情、悲伤、遗憾、,国语,114,
奇迹再现,来一碗老于、,流行、,抒情、悲伤、爱情、思念、孤独、,国语,150,
阿拉斯加海湾（抖音版）,七色鹿、,流行、,悲伤、,国语,111,
怎么了（女声版）,Luluu、,流行、,悲伤、遗憾、,国语,69,
雨过之后（抖音版）,Bater official、,,,,,
环游星空,陈阳、,流行-华语流行、,抒情、悲伤、爱情、苦情、孤独、,国语,103,
我的名字（片段）,王小红i、,,,,,
老人与海,苗田雨、,流行、,抒情、悲伤、爱情、思念、孤独、,国语,145,
我很快乐,贾天洋、,流行-华语流行、,抒情、爱情、苦情、,国语,121,
汪川-杀死那个石家庄人（姬阳 remix）,老熔炉起火了、,摇滚-民谣摇滚、,悲伤、孤独、遗憾、,国语,78,
《说散就散》cover—艾福杰尼,来一碗老于、,嘻哈说唱、,遗憾、悲伤、,国语,69,
你好不好,ukakakaxxl、,流行-华语流行、,抒情、悲伤、可爱、快乐、爱情、思念、浪漫、苦情、孤独、,国语,120,
我想念（翻自 汪苏泷）,4uooo_、,流行、,悲伤、遗憾、,国语,117,
爱，存在,Luluu、,流行、,悲伤、遗憾、,国语、英语,88,
独家记忆,李欣龙啊、,流行、,悲伤、遗憾、,国语,81,
狂恋你,李嘉音、,流行、,悲伤、爱情、苦情、,国语,99,
一个,李欣龙啊、,流行、,遗憾、悲伤、,国语,64,
迷宫,瓜瓜、,,遗憾、悲伤、浪漫、爱情、,国语,120,
不找了(副歌片段）,许DaTou、,民谣-华语民谣、,悲伤、爱情、苦情、孤独、,国语,96,
外婆桥,柳柳何、,流行-华语流行、,抒情、悲伤、爱情、思念、慵懒、苦情、放松、,国语,68,
丢了你,许DaTou、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,101,
只看着我（翻自 태양）,SWAGGER、,流行、,甜蜜、抒情、悲伤、爱情、苦情、放松、治愈、,韩语,127,
至此流年各天涯,叁岁、,流行、,悲伤、爱情、浪漫、孤独、酒吧、,国语,97,
怎样,火羊瞌睡了、,流行、,抒情、悲伤、爱情、思念、孤独、KTV、酒吧、,国语,58,
桥豆麻袋,鱼骨妹、,流行-华语流行、,甜蜜、抒情、悲伤、可爱、快乐、爱情、思念、孤独、,国语,116,
落霜,尘ah.、,国风、民谣-华语民谣、,悲伤、快乐、苦情、放松、遗憾、,国语,97,
爱的回归线,JojoChen的秋天、,,,,,
有幸,李曦臣、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,136,
爱呀（cover金玟岐）（翻自 金玟岐）,粥粥和小伙、,流行-华语流行、,抒情、悲伤、爱情、,国语,117,
后续者,萌小新、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,125,
下雨天,廖亚桐、,流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,117,
别渴望,CaoLi、,流行、,悲伤、遗憾、,国语,110,
我走后,来一碗老于、,流行-华语流行、,悲伤、爱情、浪漫、孤独、,国语,139,
黄昏,养不活快乐、,,悲伤、爱情、苦情、孤独、,国语,83,
剑伤,X雨雨雨宇宇宇.、,流行-华语流行、,抒情、悲伤、爱情、孤独、遗憾、,国语,70,
追逐（翻自 7-）,7-、,流行-华语流行、,热血、抒情、动感、,国语,65,
我想念,咬一口小彤、,流行、,抒情、悲伤、爱情、思念、浪漫、,国语,120,
年轮,姚淳淳、,流行、,悲伤、爱情、遗憾、,国语,62,
唯一（0.9x）,张安麟、,流行-华语流行、,抒情、悲伤、放松、,国语,115,
为什么最迷人的最危险,安寂、,,,,,
煎熬（翻自 李佳薇）,Bell玲惠、,,悲伤、,国语,67,
连名带姓,春夏、,流行-华语流行、,抒情、悲伤、爱情、孤独、,国语,75,
山海（翻自 隔壁老樊）,满目山河空念远、,民谣、,悲伤、遗憾、,国语,59,
偏爱（片段）,陈智凌、,流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,121,
窗外已放晴 我的爱怎么停,Astkec、,,,,,
say so-doja cat 改编,Leo.、,,,,,
冷战,TizzyT、Vinida (万妮达)、,嘻哈说唱、,动感、抒情、,国语,74,
篝火旁,吕大叶、马子林、陈觅Lynne、,嘻哈说唱-流行说唱、嘻哈说唱-快嘴说唱、,热血、抒情、动感、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、浪漫、活力、放松、憧憬、治愈、孤独、轻快、洒脱、正能量、激烈、遗憾、,国语,93,
ANGEL,Cloud9、,流行、嘻哈说唱、,酒吧、轻快、快乐、,国语,84,
黑白灰,沙一汀EL、姜云升、,流行、嘻哈说唱、,热血、动感、,国语,80,
幕后生活,海洋Bo、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、悲伤、思念、,国语,68,
普通人生,海洋Bo、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、悲伤、思念、,国语,57,
灰色的雨,刘思达LOFTHESTAR、高睿、,流行-华语流行、,抒情、幸福、悲伤、快乐、慵懒、放松、大气、,国语,67,
再次爱上你,WiFi歪歪、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,60,
忏悔录,KKECHO、那奇沃夫、REDBOI、,嘻哈说唱-旋律说唱、,抒情、动感、悲伤、爱情、思念、苦情、遗憾、感人、,国语、英语,65,
最后的伪装,Lil Puff、费米Frieme、之之是林之之、,流行-华语流行、,抒情、动感、放松、酒吧、,国语,89,
整个冬天都是你,陈奕楠、knowme、艾纳德、,流行-华语流行、嘻哈说唱、,抒情、动感、爱情、思念、放松、酒吧、,国语,95,
想你的夜,阿彻、,嘻哈说唱-流行说唱、,动感、悲伤、,国语,80,
落空,OneOne、Zy、,流行-华语流行、嘻哈说唱-流行说唱、嘻哈说唱-中文嘻哈、,抒情、动感、放松、酒吧、,国语,77,
兜兜转转,小京东、,流行、,抒情、,华语,65,
我看过,阿彻、,流行、嘻哈说唱-流行说唱、嘻哈说唱-旋律说唱、,抒情、快乐、轻快、,国语,75,
我只能离开,刘思达LOFTHESTAR、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、悲伤、酒吧、,国语,89,
太聪明,刘兆宇、王澳楠EVE、,流行-华语流行、嘻哈说唱-流行说唱、嘻哈说唱-中文嘻哈、,放松、,国语,84,
于是,郑润泽、,流行-华语流行、,抒情、悲伤、,国语,66,
声音,YOUNG、刘思鉴、,嘻哈说唱-流行说唱、嘻哈说唱-旋律说唱、嘻哈说唱-中文嘻哈、,抒情、动感、紧张、悲伤、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、治愈、孤独、遗憾、感人、,国语,107,
寂寞烟火,Dave、,流行-华语流行、,抒情、思念、,国语,80,
如果可以我想和你,CashMoon、,流行-华语流行、,抒情、动感、悲伤、梦幻、抑郁、活力、放松、,国语,67,
如果爱忘了（0.8x）,退后.、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,66,
先忘记模样还是声音,尹小美、,流行、,放松、悲伤、抑郁、,纯音乐,84,
爱是什么,ㅤ、,流行-华语流行、,抒情、爱情、慵懒、浪漫、放松、,国语,108,
你的存在治愈我,Astkec、,,,,,
情绪,x-17、,,抒情、悲伤、,纯音乐,88,
哪里都是你2.0,队长、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、放松、,国语,65,
你（正式版）,郑润泽、,流行、,抒情、悲伤、放松、浪漫、爱情、平静、遗憾、孤独、抑郁、思念、苦情、洒脱、,国语,65,
谎言,Monster、,,,,,
我们分开 本来就不应该,至此间、,,,,,
再见啦 过路人,Astkec、,,,,,
暧昧三十三天,暴躁的兔子、,嘻哈说唱-流行说唱、,抒情、清新、动感、紧张、悲伤、平静、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、活力、放松、憧憬、治愈、孤独、神秘、旅游、轻快、洒脱、有氧、遗憾、家务、通勤、,国语,60,
日出于东却落于西，相识人海却散于席,赖蕊、,,,,,
我怀念的（抖音版）,美国作息、,流行、,KTV、酒吧、悲伤、孤独、抒情、,国语,113,
纯音乐馆-等ni下课（其实 remix）,其实、,,抒情、悲伤、思念、,国语,133,
予你,队长、,流行-华语流行、,甜蜜、热血、抒情、清新、动感、幸福、紧张、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、神秘、学习、正直、轻快、黑暗、烦躁、洒脱、正能量、激烈、大气、友情、遗憾、感人、惊悚、,国语,65,
忘不掉的你,h3R3、,嘻哈说唱-旋律说唱、,抒情、动感、幸福、悲伤、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、活力、放松、憧憬、治愈、孤独、轻快、洒脱、遗憾、,国语,184,
流浪,江辰、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、爱情、思念、苦情、活力、放松、孤独、酒吧、有氧、家务、通勤、,国语,81,
Leave Me Alone（寂寞作伴）,TC、,节奏布鲁斯-都市流行、,抒情、动感、幸福、悲伤、快乐、爱情、思念、慵懒、浪漫、活力、放松、治愈、孤独、酒吧、,国语,74,
如果你要走，请告诉我,冯泳、BigM大明、CFrie木焱、Alston、FocusMusic、,嘻哈说唱-中文嘻哈、,抒情、悲伤、抑郁、爱情、思念、夜店、,粤语、国语、英语,79,
“被爱当然很好 如果没有也没关系”,赖蕊、,,,,,
还是会想你,林达浪、h3R3、,嘻哈说唱-流行说唱、,抒情、紧张、悲伤、思念、苦情、遗憾、,国语,82,
剩下的盛夏（片段版）,顾北海、,,,,,
Flower（翻自 恶梦Yk）,berly、,嘻哈说唱、,悲伤、,国语,128,
慢慢来吧慢慢约会吧(DJ杨辰版),杨辰、,,,,,
执念,.Laom、神婆、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、爱情、思念、慵懒、浪漫、活力、放松、,国语,95,
爷的心禁止访问✩˚*•̩̩͙ʚ,7copy、别网恋、,嘻哈说唱-中文嘻哈、,抒情、悲伤、思念、,国语,103,
monday,marlboro.、,电子、嘻哈说唱-低保真嘻哈、,甜蜜、抒情、幸福、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、慵懒、浪漫、放松、治愈、孤独、轻快、,纯音乐,88,
trust me,Dx、,节奏布鲁斯-当代节奏布鲁斯、,放松、,国语,64,
黑夜问白天（抖音热搜）,没胡子老爷爷、,,抒情、悲伤、爱情、思念、浪漫、孤独、,国语,64,
茫,Shake-石、野茶、,嘻哈说唱-流行说唱、,抒情、悲伤、思念、,国语,126,
没有人能在那个秋雨飘零的黄昏紧紧拥抱自己.,Yasinjan URayim、,,,,,
JS-这就是爱（超好听女声）（周标 remix）,周标、,,,,,
月亮月亮你能照见南边也能照见北边,赖蕊、,,,,,
爱人错过（片段版）,袁王月、,流行-华语流行、,抒情、悲伤、孤独、,国语,96,
说散就散（说唱版）,ᵉE、,,悲伤、爱情、苦情、孤独、,国语,124,
22秒,Aioz、,嘻哈说唱-流行说唱、,抒情、悲伤、爱情、思念、浪漫、苦情、放松、酒吧、,国语,149,
看你看我,张熠晨、,,悲伤、孤独、,国语,112,
说好永远的 不知怎么就散了,赖蕊、,,,,,
日不落（抖音版）,如懿、,流行、,抒情、悲伤、孤独、酒吧、,国语,55,
别忘了我爱你,赖蕊、,,,,,
你的痛苦我都心疼 想为你解决,赖蕊、,,,,,
需要你陪 (prod. by Nadiak),LuluSweety、,嘻哈说唱-流行说唱、,抒情、悲伤、思念、孤独、酒吧、,国语,94,
september調子はどうだい（女声版）（翻自 うじたまい）,熊太kuma、,流行、,悲伤、慵懒、放松、,日语,98,
sleepyhead,submarine boy、Ocoenia、,流行、,抒情、悲伤、爱情、思念、慵懒、浪漫、苦情、放松、KTV、咖啡厅、正能量、,英语,78,
Crush/Punch-爱如潮水remix（kpasian/situasian张太郎 Remix）,Kp、situasian张太郎、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、爱情、思念、浪漫、活力、酒吧、,国语,76,
我会在那腥臭腐朽的日子里熠熠生辉.,赖蕊、,,,,,
你口中的不合适(说唱版),群星、,,抒情、悲伤、思念、,国语,78,
"KukriΧll Hop BoomBap type beat""藤原豆腐店""",Kukri、,嘻哈说唱-说唱伴奏、,悲伤、爱情、浪漫、放松、孤独、,华语,92,
“慢慢长大，瞬间成长”,赖蕊、,,,,,
爱是双向。,赖蕊、,,,,,
兰亭序,詠远明天见、葭妧、,流行、,抒情、悲伤、抑郁、,国语,193,
晚风,7copy、BT07、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、快乐、爱情、苦情、放松、憧憬、治愈、孤独、酒吧、轻快、洒脱、遗憾、感人、,国语,88,
去追求有结果的人和事才有意义,赖蕊、,,,,,
偷偷,赖蕊、,,,,,
爱错人,赖蕊、,,,,,
你相信有平行时空吗,北斗小七、,,抒情、悲伤、孤独、,国语,136,
如果词不达意 那就把爱藏在心里,赖蕊、,,,,,
断线,Shang、lil sophy、,嘻哈说唱-中文嘻哈、,抒情、紧张、悲伤、抑郁、思念、苦情、放松、治愈、孤独、遗憾、,国语,63,
如果,赖蕊、,,,,,
不说（翻自 周公）,小恒在这里、,,抒情、悲伤、爱情、苦情、孤独、,国语,177,
日 暮 温 柔,Riva、,电子-缓拍、,甜蜜、抒情、悲伤、平静、爱情、思念、苦情、放松、正能量、,英语,67,
病变,彭梓骞、,嘻哈说唱、,抒情、悲伤、爱情、思念、浪漫、孤独、,国语,120,
身边碎碎念念的人也要成为岁岁年年的人,赖蕊、,,,,,
我走后（女版很难过）,予瑄、,流行-华语流行、,抒情、悲伤、思念、孤独、,国语,115,
空白格,毛亦周、,流行、,抒情、悲伤、思念、苦情、孤独、KTV、,国语,139,
忽而今夏,洛依er、,流行-华语流行、,抒情、悲伤、爱情、苦情、,国语,65,
哎呦喂（懒惰女声）,龙昱彤、,流行、,爱情、浪漫、,国语,141,
中间人（女生片段）,白井秋绘、,流行、,悲伤、,国语,77,
淡黄的长裙（抖音女版）（翻自 秦牛正威）,赵飞机、,嘻哈说唱-中文嘻哈、,抒情、悲伤、抑郁、爱情、思念、,国语,87,
what that means ？,鹿子野、,嘻哈说唱-中文嘻哈、,抒情、动感、爱情、思念、浪漫、放松、酒吧、,国语,98,
废柴独白,TOUTBEBOP、,,,,,
亲亲（抖音版）（翻自 梁静茹）,如懿、,流行、,苦情、爱情、悲伤、,国语,139,
丝路,你的星冰乐、,流行、,悲伤、,国语,67,
回到夏天,傲七爷、小田音乐社、,流行-华语流行、,抒情、悲伤、快乐、爱情、思念、浪漫、孤独、轻快、,国语,131,
都市丽人生存报告（ft.Biscuits）,蜜瓜大爷、Biscuits、,流行、,,国语,150,
4U(吉他弹唱版）（翻自 Vinida万妮达）,陈阳、,流行-华语流行、,悲伤、爱情、,国语,178,
7%,言泽、,流行-华语流行、,抒情、动感、悲伤、爱情、浪漫、活力、,英语,93,
那个男孩,千里狗、,流行-华语流行、,抒情、动感、悲伤、爱情、思念、孤独、,国语,123,
Hello Makka Pakka!,Andrew Davenport、,,快乐、,英语,136,
fever（翻自 rosy）,于梓贝、,流行、,甜蜜、抒情、爱情、思念、,韩语,64,
The way I still love you,山己几睿、,流行-器乐流行、,平静、放松、冥想、,纯音乐,159,
时迁（片段版demo）,耳朵玥、,流行、,悲伤、爱情、苦情、孤独、,国语,60,
特别的人（李飘飘抖音版）（翻自 方大同）,Kag Chuu、,流行-华语流行、,悲伤、爱情、孤独、,国语,130,
过火,ukakakaxxl、,民谣-华语民谣、,悲伤、孤独、酒吧、,国语,99,
substitute,有只芥子、,嘻哈说唱、,动感、快乐、,英语,159,
부드러운 温柔的,江灿Zzang、,流行、,,韩语,75,
I know you so well（翻自 XXXTENTACION）,SWAGGER、,流行-欧美流行、,抒情、悲伤、孤独、咖啡厅、,英语,62,
爱的魔法,jiajia不熬夜、,流行-华语流行、,悲伤、孤独、,国语,89,
Melody Remix-抖音版（翻自 卢广仲）,齐欣雨、,流行-华语流行、,抒情、悲伤、爱情、慵懒、放松、,国语,95,
遇见,郑豪豪、,流行、,悲伤、,国语,83,
是心动啊（翻自 IU）,哎鸭芝士没了、,流行、,悲伤、孤独、可爱、快乐、,国语,88,
如一,桃茸、,流行、,可爱、快乐、KTV、,国语,65,
时迁,北田共、,流行、,悲伤、,国语,60,
Hard to Start（片段）（翻自 015B）,忆迟、,,可爱、快乐、放松、,韩语,133,
不喜欢下雨天(抖音片段版、我讨厌坏天气)（翻自 无）,Mpyinma、,节奏布鲁斯-灵魂乐、流行-华语流行、,抒情、悲伤、孤独、,国语,152,
爱出发,峰峰、,,,,,
怪家,赖蕊、,,,,,
痛快（翻自 Aioz）,不称职歌手、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,112,
第三人称,菜篮中的菜、,流行、,抒情、悲伤、爱情、思念、苦情、,国语,118,
颓,九块钱、KINGSLAND、,嘻哈说唱-中文嘻哈、,抒情、悲伤、爱情、思念、苦情、放松、,国语,97,
Hey Kong,张宇豪、,嘻哈说唱、,抒情、,国语,94,
不如不见面,梁老师Tsong、彭非凡Gus、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、抑郁、快乐、爱情、思念、苦情、活力、憧憬、孤独、酒吧、洒脱、遗憾、,国语,93,
我的一个道姑朋友（翻自 双笙）,不是花火呀、,,抒情、悲伤、爱情、浪漫、,国语,140,
殉情的抹香鲸(抖音版),阿YueYue、,流行、,抒情、动感、悲伤、,国语,147,
忍者心得（翻自 筱天才）,筱天才、,流行、,悲伤、,纯音乐,126,
后会无期,jiajia不熬夜、,流行、,悲伤、爱情、浪漫、,国语,133,
我走后,筱天才、,流行、,悲伤、孤独、,国语,126,
想说,言泽、,流行-华语流行、,抒情、悲伤、放松、,国语,121,
Love Song,洪婷、,流行、,悲伤、孤独、,纯音乐,113,
整个世界都能听得到我的心跳 想都没想转身我就跑,赖蕊、,,,,,
你在想起他的时候,赖蕊、,,,,,
年年有风 风吹年年 慢慢即漫漫,赖蕊、,,,,,
遇见,冲冲小猪、,流行、,抒情、悲伤、孤独、,国语,73,
蜡笔小心-MOM「即兴钢琴REMIX」（隔壁大王 remix）,隔壁大王、,,抒情、动感、悲伤、思念、苦情、活力、,国语,155,
乘坐地铁三号线 往返的两点一线,赖蕊、,,,,,
方糖,赖蕊、,,,,,
我想,孙睡觉、,流行、,悲伤、,国语,167,
心似烟火,陈壹千、,流行-华语流行、,抒情、动感、悲伤、爱情、思念、苦情、放松、孤独、KTV、有氧、暴走、家务、通勤、,国语,80,
我的未来式,火羊瞌睡了、,流行-华语流行、,抒情、悲伤、思念、,国语,120,
没有回应的主动尴尬难堪又自厌,赖蕊、,,,,,
没有理由 (翻自 永彬Ryan.B / 周延英),浙音4811（一个大金意）、B11合唱团、,流行、,可爱、快乐、,国语,87,
日不落,林小珂、,流行、,抒情、悲伤、孤独、,国语,120,
Wonderful U（翻自 AGA）,迷人耗子精、,流行、,抒情、爱情、浪漫、,英语,159,
“云雾 梧桐”(Prod.by.LGlywww),RONIN.J、LEX、,嘻哈说唱-中文嘻哈、,甜蜜、抒情、悲伤、爱情、思念、浪漫、,国语,83,
＂ 人生不能太过于圆满 求而不得未必是遗憾  ＂,赖蕊、,,,,,
你是对的人（女声抖音版）,知事、,流行、,抒情、悲伤、,国语,105,
Blueming(抖音版）（翻自 IU）,蕾蕾软糖、,流行、,动感、快乐、,韩语,106,
Luh Kel So Sick Freestyle,Luh Kel、,嘻哈说唱-旋律说唱、,抒情、悲伤、快乐、爱情、思念、浪漫、放松、轻快、,英语,94,
足够（温柔烟嗓）（翻自 周星星）,七元、,流行、,抒情、悲伤、,国语,90,
花.间.酒（念白御少音）,坤坤阿、,流行、,抒情、悲伤、KTV、,国语,130,
不怪她（女声版）（翻自 Maswei）,一一、,嘻哈说唱-陷阱说唱、,热血、动感、活力、酒吧、,国语,159,
天下（抖音 女声版）,筱天才、马常九日、陈渝、,流行、,抒情、悲伤、孤独、,国语,132,
雨爱,卢卢快闭嘴、,,悲伤、孤独、,国语,159,
blue（翻自 Troye Sivan）,Brando、,流行、,悲伤、可爱、快乐、爱情、浪漫、苦情、,英语,111,
一分一寸,不是花火呀、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,64,
样（YOUNG）,KF9、,,,,,
