歌名,歌手,曲风,推荐标签,语种,BPM,乐评
Burning Up For You,Sara、,电子、,动感、可爱、快乐、,英语,,
Night Fever,Dave Rodgers、Mega NRG Man、,电子-电子舞曲、流行-流行舞曲、,动感、活力、,英语,153,
Dancing,VICKY VALE、,电子、,KTV、动感、活力、热血、,英语,,
Love & Money,Za-Za、,电子、,快乐、可爱、动感、,英语,,
Don't Stand So Close,Dr. Love、,电子、,动感、活力、,英语,105,
Maybe Tonite,Norma Sheffield、,原声带、电子、,动感、可爱、快乐、,英语,,
Love Is In Danger,Priscilla、,电子、,动感、可爱、快乐、,英语,,
Lost Into The Night,Elisa、,电子、流行-意大利流行、,热血、动感、活力、,英语,,
Stay,Victoria、,二次元、电子、,热血、动感、快乐、活力、轻快、,英语,162,
Everybody's Warming,Tension、,电子、流行、,动感、可爱、快乐、,英语,,
Wings Of Fire,Mako、SAYUKI、,电子、,动感、可爱、快乐、,日语,,
Night of Fire,Niko、,电子、,热血、动感、活力、,英语,,
Saturday Night Fever,Dave Rodgers、,流行-流行舞曲、,热血、动感、活力、,英语,,
One Night in Arabia,Go Go Girls、,二次元-动漫歌曲、,动感、可爱、快乐、,英语,150,
Boom Boom Japan,Dave Rodgers、,流行-流行舞曲、,热血、动感、,英语,149,
Black Out,Overload、,二次元-动漫歌曲、,动感、可爱、快乐、热血、,英语,,
Night & Day,Mr. Groove、,电子、,动感、活力、,英语,150,
Rock Me to the Top,Dusty、,电子-欧陆节拍、,动感、快乐、活力、,英语,,
Number One,Fastway、,电子-欧陆节拍、,动感、快乐、轻快、,英语,,
Break in2 the Nite (Dave Rodgers remix),m.o.v.e、,流行-日本流行、,动感、活力、,日语,,
Initial D ~Hyper Mega Mix~,V.A.、,电子、,动感、活力、,英语,,
Stuck,FindMyName、,电子、,悲伤、酒吧、,英语,60,
BACK2BACK,STRLGHT、Roonin、,电子、,动感、活力、愤怒、激烈、,英语,125,
FTP,MUPP、,电子-漂移冯克、,,英语,130,
GigaChad Theme (Phonk House Version),g3ox_em、,电子-漂移冯克、,动感、紧张、快乐、活力、,纯音乐,127,
EASY PEAZY,Romantica、Lestmor、,电子、,动感、活力、,纯音乐,115,
Revocation,Yvetzal、,电子、,动感、紧张、活力、放松、神秘、激烈、,纯音乐,64,
Kazumi,Trishna、,电子-漂移冯克、嘻哈说唱、,夜店、动感、活力、放松、,纯音乐,120,
TIRED OF PROBLEMS,NUEKI、TOLCHONOV、Glichery、,电子-漂移冯克、,动感、活力、放松、正能量、热血、大气、梦幻、慵懒、激烈、轻快、快乐、神秘、紧张、洒脱、,英语,122,
Sugarfree,M()RE、CREEPYMANE、,电子、,热血、动感、,英语,127,
IMPENDING DOOM,OUTSPKN、,电子-漂移冯克、,动感、悲伤、抑郁、活力、夜店、,纯音乐,120,
FACE TO FACE,Kute、,电子-漂移冯克、,活力、动感、热血、,纯音乐,125,
PRINCE OF DARKNESS,SHADXWBXRN、Archez、KXNVRA、,电子-漂移冯克、,,纯音乐,124,
FRENZY,VIN VULGAR、,电子、,热血、动感、活力、夜店、,英语,113,
BLOODY ASSASSIN,Synn、,电子-漂移冯克、嘻哈说唱、,热血、动感、活力、夜店、,英语,109,
MAKE DRIFT,XAN$X、,电子-漂移冯克、,动感、活力、放松、,英语,120,
GRAVES,T-Mass、broke.、,电子-漂移冯克、,动感、活力、放松、,英语,130,
Sea Of Problems,Glichery、,电子-深浩室舞曲、电子-漂移冯克、,动感、,英语,127,
DEMONS IN MY SOUL,SCXR SOUL、Sx1nxwy、,电子-漂移冯克、,活力、动感、家务、夜店、神秘、紧张、热血、激烈、洒脱、,英语,100,
DEMONCVNT,CRYPTZZ COFFIN、DVRKMANE、,电子-漂移冯克、嘻哈说唱、,热血、动感、活力、,英语,95,
anything!,MUPP、Sadfriendd、,电子-漂移冯克、,动感、悲伤、抑郁、活力、,英语,125,
Born to Fly,7vvch、,电子-漂移冯克、,,英语,125,
Crystals,Isolate.exe、,电子-漂移冯克、,动感、梦幻、活力、放松、,英语,100,
SHUT UP,CRYPTZZ COFFIN、DVRKMANE、,电子-漂移冯克、,夜店、活力、动感、热血、,英语,125,
DARK RAVE,l19u1d、killanoia、,电子-电子流行、电子-漂移冯克、,,英语,115,
DARK LADY,Kute、,电子-漂移冯克、,动感、活力、放松、夜店、,英语,61,
Moonlight,Narvent、Forbidden、,电子-漂移冯克、,动感、活力、梦幻、放松、,英语,115,
Escape,V21、,电子-漂移冯克、,动感、悲伤、活力、酒吧、,英语,113,
RAPTURE,INTERWORLD、,电子-漂移冯克、,热血、动感、黑暗、,英语,105,
Night Ride,FindMyName、,电子-漂移冯克、,动感、活力、放松、,纯音乐,120,
BREAKYOURBONES,Nateki、Grioten、Scythermane、,电子、,动感、活力、放松、,英语,117,
FETISH,Max + Johann、Cxxlion、,电子、,动感、活力、放松、,英语,122,
ANNIHILATION,blueberry、,电子、,动感、活力、,英语,120,
Break Off,NØCTRIS、,电子-贝斯浩室舞曲、电子-漂移冯克、,动感、活力、放松、激烈、,英语,122,
Scopin,Kordhell、,电子-漂移冯克、,热血、动感、紧张、快乐、活力、放松、神秘、夜店、轻快、黑暗、洒脱、正能量、激烈、大气、举铁、有氧、家务、,英语,98,
Última Oportunidad 2 (feat. KEMPERMANE),2upset2die、KEMPERMANE、,嘻哈说唱、,动感、活力、,西班牙语,120,
Disaster,KSLV Noh、,电子-漂移冯克、,动感、活力、放松、夜店、黑暗、有氧、家务、,纯音乐,117,"PHONK(冯克)是一种迷幻电子的Trap音乐,主要结构是JAZZ、BLUES、SOUL的采样(或原创旋律)加上Memphis Rap或Modern Trap的Acapella,给人一种脱离现实,迷幻沉醉的感觉"
Sahara,Hensonn、,电子-漂移冯克、,热血、动感、紧张、悲伤、梦幻、快乐、活力、放松、孤独、神秘、夜店、轻快、黑暗、烦躁、洒脱、激烈、惊悚、,纯音乐,114,
RAVE,Dxrk ダーク、,电子-漂移冯克、,,纯音乐,119,"PHONK是一种迷幻电子的Trap音乐,主要结构是JAZZ、BLUES、SOUL的采样(或也可以是原创旋律)加上Memphis Rap或Modern Trap的Acapella,给人一种脱离现实,迷幻沉醉的感觉"
Phonk Save the World,Hikki Gaya、,电子-漂移冯克、,动感、活力、,英语,120,
Murder In My Mind,Kordhell、,电子-漂移冯克、,热血、动感、活力、放松、夜店、举铁、有氧、家务、,英语,60,
HOUSE,PRXSXNT FXTURE、,电子-漂移冯克、,动感、活力、,英语,120,
Angel Slayer,Savas、KOANS、,电子、,活力、动感、放松、,英语,93,
Devil Eyes,zodivk、,电子-漂移冯克、,甜蜜、热血、动感、爱情、活力、激烈、,英语,102,
AVOID ME,Kute、,电子-漂移冯克、,动感、活力、放松、夜店、激烈、,纯音乐,113,
Live Another Day,Kordhell、,电子-漂移冯克、,甜蜜、热血、动感、紧张、快乐、爱情、活力、放松、神秘、夜店、正直、轻快、黑暗、洒脱、正能量、激烈、大气、极限运动、举铁、惊悚、,英语,114,
SHADOW (Slowed + Reverb),ONIMXRU、SMITHMANE、,电子-漂移冯克、,动感、可爱、快乐、活力、夜店、,英语,105,
LAST ONE,Luga、,电子-漂移冯克、,热血、动感、活力、,纯音乐,125,
Queen of Pain,Voj、Lastfragment、,电子-漂移冯克、,动感、活力、,英语,122,
MIDNIGHT,Playamane、Nateki、,电子-漂移冯克、,热血、动感、紧张、活力、神秘、激烈、,纯音乐,122,
Toxic,SIDRENCHIK、,电子-漂移冯克、,动感、活力、,英语,122,
TOKYO DRIFT,PRXSXNT FXTURE、,电子-漂移冯克、,动感、活力、,英语,59,
Close Eyes,DVRST、,电子-漂移冯克、,热血、动感、紧张、悲伤、活力、放松、孤独、夜店、极限运动、举铁、,英语,96,
Devil Ride,RAIZHELL、Dxrk ダーク、,电子-漂移冯克、,,英语,127,
ADRENALIN,SHADXWBXRN、,电子-漂移冯克、,动感、活力、,英语,122,
showdown,Shadowraze、,电子-漂移冯克、,热血、动感、活力、,俄语,115,
Dead on Arrival,Kute、Kordhell、,电子-漂移冯克、,动感、活力、放松、,英语,100,
INCOMING,MC ORSEN、,电子-陷阱舞曲、电子-漂移冯克、,,纯音乐,125,
KNIGHT,SHADXWBXRN、,电子-漂移冯克、,动感、活力、夜店、,英语,117,
Override,KSLV Noh、,电子-漂移冯克、,动感、,纯音乐,111,
BLOOD FLAME,BADTRIP MUSIC、GREEN ORXNGE、PRXSXNT FXTURE、$WERVE、FORGOTTENAGE、KRiQ、Лукамор、Gxxrx Okxmi、sillicium、Send 1、,电子-漂移冯克、,热血、动感、活力、,英语,120,
Why Not,Ghostface Playa、,电子-漂移冯克、,热血、动感、紧张、快乐、活力、放松、神秘、夜店、轻快、黑暗、洒脱、激烈、大气、极限运动、举铁、惊悚、,纯音乐,120,
DOWNING ME,FORGOTTENAGE、,电子-漂移冯克、,动感、活力、,纯音乐,80,
vendetta!,MUPP、Sadfriendd、,电子-漂移冯克、,热血、动感、活力、放松、,英语,125,
RUNWAY,HXVRMXN、,电子-漂移冯克、,动感、活力、,英语,107,
KILLKA,Ghostface Playa、fkbambam、,电子-漂移冯克、,动感、紧张、快乐、活力、神秘、,英语,125,
Darling,DVRST、monrxe、,电子-漂移冯克、,动感、活力、,英语,96,
Tokyo Streets,RAIZHELL、gelowler、,电子-漂移冯克、,动感、活力、放松、,英语,127,
never enough,zxcursed、,电子-漂移冯克、嘻哈说唱、,动感、活力、夜店、,俄语,130,
HEADLIGHTS FLASHES,HXVRMXN、,电子-漂移冯克、,,英语,105,
Closer,VOLT VISION、,电子-漂移冯克、,动感、活力、,英语,120,
WAVE,Phonk Killer、,电子-漂移冯克、,动感、活力、,纯音乐,125,
Fast Turn,VOLT VISION、ETERNVL SVDNESS、,电子-漂移冯克、,动感、活力、,英语,61,
MIDNIGHT SHIFT,Phonk Killer、KSLV Noh、,电子-漂移冯克、,动感、活力、,英语,122,
REASON TO LIVE,DVRST、,电子-漂移冯克、,动感、活力、,英语,120,
Haunted House,Kaito Shoma、,电子-漂移冯克、,动感、活力、放松、,英语,125,
KILL GOD HAND,Archez、,电子、,动感、活力、,英语,78,
DEMON LORD,Naraku、,电子、,动感、活力、,英语,113,
JOKRR,DVRKMANE、6SIXSIX、,电子、,动感、活力、,英语,127,
WARLOCK,SHADXWBXRN、,电子-漂移冯克、,热血、动感、活力、,英语,61,
OSIRIS,ALTERNXTE、,电子、,活力、动感、,,80,
PHONK STREET,TRA$HCVNDY、,电子、嘻哈说唱、,热血、动感、活力、,,115,
YOUR SMILE,FORGOTTENAGE、SOLIZY、,电子-漂移冯克、,动感、活力、,纯音乐,105,
REVENGE,$WERVE、Leftoz、,电子-漂移冯克、,热血、动感、活力、,英语,113,
CLOUD,Dxrk ダーク、,电子-漂移冯克、,动感、梦幻、可爱、快乐、放松、夜店、,英语,120,
No More,Skipper、,电子-UK硬核、,热血、动感、活力、,英语,160,
One Day Left,Tweekacore、Da Tweekaz、,电子-快乐硬核、,热血、动感、,英语,171,
Love The Way You Lie（Mashup）,KERRY - SU、,,,,,
Vision Of Future Pt.II,FYK3T、MoryueCi、,电子-快乐硬核、,动感、活力、,纯音乐,162,
My Neighbor Totoro,DJ Mashiro、,电子-快乐硬核、,动感、可爱、快乐、,,175,
Barbra Streisand (UK Radio Edit),Duck Sauce、,电子-硬核、流行、,动感、活力、,英语,,
世界美好,What A Beautiful Day、,电子-硬核、,热血、动感、,粤语,,
Don't Stop,Alec、,电子-硬核、,动感、活力、,英语,109,
Wicked,Freesol、糯社KNXER、CEM Records、,电子-硬核、电子-硬派音乐、,,英语、国语,,
Stay Young (Original Mix),Darren Styles、Dougal、Gammer、,电子-UK硬核、,夜店、,英语,84,
Would You,Comao、,电子-UK硬核、,动感、活力、,英语,160,
Nothing Scares Me (Extended Mix),Comao、,电子-UK硬核、,动感、活力、,英语,82,
Feel It,Susan Corenelius、,电子-硬核、,,英语,,
厉鬼速核！续！1000BPM！Speedcore,Speedcore、,电子-速核、,,纯音乐,125,
Rewind,Audiofreq、,电子-UK硬核、,动感、活力、夜店、,英语,171,
Where Did You Go,ChAn.、,电子-UK硬核、,活力、动感、热血、,英语,160,
Let Me See Ya & DLMD (Lavida Edit),DJ Lavida、,,,,,
Dope Bass,杨晓明JYOUNG、,电子-硬核、,动感、活力、放松、夜店、,英语,,
You Are Hardcore (Original Mix),Punisher、,电子-硬核、电子-硬派音乐、,动感、活力、放松、,英语,84,
★、❤、☁,莱恩普西斯、,电子-硬核、,动感、可爱、快乐、,,75,
"Nightcore (Continuous Mix, Pt. 2)",Nightcore、,电子-快乐硬核、,抒情、动感、活力、放松、亲情、,英语,,
1000BPM With My **** In Your Face,m1dlet、,电子-速核、,正能量、,纯音乐,,
xuechu,Tolor、,,,,,
Bad Guy (Enemy Contact Bootleg),Enemy Contact、,电子-法核、,热血、动感、活力、夜店、,英语,,
白云飘飘,What A Beautiful Day、,电子-硬核、,,粤语,89,
Come Get Some,DJ Mad Dog、Anime、,电子-硬核、,动感、活力、放松、,英语,185,
Whip,Alpha、Hala、,慢摇DJ-慢摇、电子-硬核、,动感、活力、放松、夜店、,纯音乐,,
Underground Warrior (Original Mix),Loffciamcore、,电子-硬核、,,英语,240,
Bring Me Joy,Pegboard Nerds、lug00ber、,电子-Drumstep、电子-UK硬核、,热血、动感、活力、,英语,84,
Sleep At Night,YULTRON、Gammer、,电子-UK硬核、,动感、活力、夜店、,英语,80,
Hyper Beam (Original Mix),Chronosphere、,电子-迷幻舞曲、,动感、紧张、快乐、活力、放松、神秘、夜店、轻快、,英语,146,
Himalaya,Electric Universe、,电子-迷幻舞曲、,夜店、,,142,
Investigators (Original Mix),swell、,电子-迷幻舞曲、,放松、夜店、,英语,99,
Control Substance (Original Mix),GIGI、Noface、,电子-迷幻舞曲、,,英语,74,
Take a Shot,Mekkanikka、,电子-迷幻舞曲、,,英语,147,
Waste Of Life,Alienatic、Ital、,电子-迷幻舞曲、,,英语,147,
Glitch Beat,Biological (BR)、Improvement、,电子-迷幻舞曲、,,英语,146,
Jungle Jerky,Jumpstreet、Assioma、,电子-迷幻出神、,,纯音乐,,
Full of Noodle,Majide、,电子-迷幻舞曲、,,,,
Waveform Functions,Aktyum、,电子-迷幻舞曲、,,英语,72,
"Ok I am awake, now what?",Nektarios、,电子-迷幻舞曲、,,英语,,
Kotodama,Uni、Tsuyoshi Suzuki、Yuki-M、,电子-迷幻舞曲、,,英语,,
Tweaky (Volcano Remix),Astrix、,电子-迷幻舞曲、,,,,
Amplifiers (Original Mix),Hypnocoustics、,电子-迷幻舞曲、,,英语,,
Microdose,Ital、Improvement、,电子-迷幻出神、,惊悚、,纯音乐,146,
Memory Reset (Original Mix),GMS、Dickster、,电子-迷幻出神、,,英语,146,
Dirty Tricks,STRYKER、Space Tribe、,电子-迷幻出神、,动感、活力、放松、夜店、,英语,146,
Alien Sex Slave,Mad Tribe、,电子-迷幻出神、,动感、活力、放松、夜店、,英语,146,
Arambolian Nights,Electric Universe、Hujaboy、,电子-迷幻出神、,动感、活力、放松、夜店、,,146,
Souls on Earth,MoRsei、,电子-迷幻出神、,,纯音乐,,
Tantra (Original Mix),Fmesier、,电子-迷幻出神、,动感、活力、放松、夜店、,英语,146,
Extremists,Mad Tribe、,电子-迷幻出神、,,英语,,
Eternity (Original Mix),Mad Tribe、,电子-迷幻出神、,,英语,,
Aether,Imaginarium、,电子-迷幻出神、,,纯音乐,146,
Vivid Visions,Starlab (IN)、Chronosphere、,电子-迷幻出神、,,英语,,
11 Dimensions,Nektarios、Ingrained Instincts、,电子-迷幻出神、,抒情、放松、夜店、,英语,146,
A Dancefloor Odyssey,Ingrained Instincts、,电子-迷幻出神、,,纯音乐,,
Going to Direct (Original Mix),Turn the Doll、,电子-迷幻出神、,,英语,,
Space Love (Original Mix),Solitary Shell、,电子-迷幻舞曲、,动感、活力、放松、,,72,
Telekinetix,Sixsense、,电子-迷幻出神、,动感、活力、放松、夜店、,英语,146,
Sacred Circle (Original Mix),Neutro、,电子-迷幻舞曲、,动感、活力、放松、夜店、,英语,142,
Magico (Remix),Paralitic Twins、,电子-迷幻出神、,,西班牙语,73,
What Happen (Original Mix),SoundSpirit、,电子-迷幻舞曲、,,,139,
Tequila,Tikal、,电子、,,纯音乐,146,
Massive Trance (Original Mix),Didrapest、Indra、,电子-迷幻舞曲、,,英语,,
"Love, Secrets & God",Ananda Shake、,电子、,,纯音乐,146,
Begone,Marian Closca、,电子-迷幻出神、,,,,
Deniz,Soundbuster、,电子-迷幻出神、,,英语,,
4 Stages Of Life,Filteria、,电子-迷幻舞曲、,,英语,,
Gotik,Radioactive Project、,电子、,,英语,,
Other Planets,Artmind、,电子-迷幻出神、,,英语,,
El Caminho (Original Mix),Goastral、,电子-迷幻舞曲、,,西班牙语,,
Structure of the Cosmos,Nax、,电子-迷幻舞曲、,,英语,,
Born Underwater (Original Mix),Merr0w、,电子-迷幻舞曲、电子-缓拍、,,英语,,
Miracle,Tropical Bleyage、,电子-迷幻舞曲、,,英语,,
Fluid Motion (Original Mix),Magnus、,电子-迷幻舞曲、,,欧美,,
Dream Machine,Magnus、,流行、,,纯音乐,,
Ayahuasca (Original Mix),Champa、,电子-迷幻舞曲、,,英语,,
Adventure,Psilocybe Project、,电子-迷幻出神、,,纯音乐,72,
Memory (Original Mix),Alt Stones、,电子-迷幻舞曲、,,英语,,
Gaia,Faders、,电子-迷幻出神、,,纯音乐,146,
Crystal Vision (Original Mix),Sonic Species、Mad Maxx、,电子-迷幻出神、,,英语,142,
Fly High,Keller、,电子-迷幻出神、,,英语,,
Mystery Of Life (Original Mix),Nova Fractal、,电子-迷幻舞曲、,,英语,,
Brainhack,Maritumix、,电子、,动感、活力、可爱、快乐、,日语,,
Ponte Pa' Mi,Deorro、Jon Z、,电子、,热血、动感、活力、夜店、,西班牙语,115,
DRXGS,Yellow Claw、Sara Fajira、,电子、,动感、活力、,英语,95,
Jadi Buti (Nucleya VIP Remix),Major Lazer、Nucleya、Rashmeet Kaur、,电子、,动感、可爱、快乐、,印地语,103,
Tembleque,Nosfe、Alexandra Stan、Sak Noel、Los Tioz、,拉丁音乐-拉丁流行、,动感、活力、,英语,109,
Picante,Raaban、IZKO、,电子、,动感、活力、,英语,100,
Moomback Part 1 (Original Mix),GUALTIERO、,电子-浩室舞曲、,热血、动感、活力、夜店、,英语,101,
Shake Ya Boom Boom,Static & Ben El、Black Eyed Peas、,电子、流行、,动感、,英语,105,
Loco,SWACQ、Willy William、,电子、,动感、活力、,西班牙语,105,
Work U Back (Original Mix),Lvis Rose、,电子-电气浩室舞曲、,热血、动感、活力、夜店、,纯音乐,109,
Baila Conmigo (ETC!ETC! & Jay Silva Remix),Yellow Claw、ETC!ETC!、Jay Silva、Saweetie、INNA、Jenn Morel、,电子、,动感、活力、夜店、,英语,105,
Impacto (Moombahton Mix),Madtune、,电子-浩室舞曲、,动感、活力、放松、,英语,101,
Maldad (R3HAB Remix),Steve Aoki、Maluma、R3HAB、,电子-中速节奏、,动感、活力、,西班牙语,109,
Run Come,ILUS、,电子、,动感、活力、夜店、,英语,109,
Turn The Lights Off,DJ30A、,电子、,动感、活力、,英语,109,
Sweat (Original Mix),Noise Silver、,电子-浩室舞曲、,动感、活力、放松、夜店、,英语,109,
Booty,Clambake & Rav3era、,电子-电气浩室舞曲、,热血、动感、活力、夜店、,英语,109,
Mucho Calor,Yusuf OZER、,电子-炸房浩室、,动感、活力、,西班牙语,104,
Suda (Original Mix),Noise Silver、,电子、,活力、动感、热血、,英语,109,
Nasi Goreng,Arnny Montana、,电子、,动感、活力、热血、,英语,,
Cobra Style,Faylasuf、,电子、,活力、动感、,纯音乐,105,
Duro,Ivan Dola、,电子、,热血、动感、活力、夜店、,西班牙语,,
Mamacita Anthem,Matias、,电子、,活力、动感、热血、,英语,55,
Cobra Dance (Original Mix),Art Beatz、Fatman Scoop、,电子-浩室舞曲、,热血、动感、活力、夜店、,英语,55,
FLOW,Sick Individuals、Mightyfools、,电子-电子舞曲、,动感、活力、夜店、,英语,107,
Ju Do Ta Shiheni (Original Mix),Tony T、Alba Kras、DJ Combo、,电子-中速节奏、,动感、活力、,英语,105,
Ki Kehna,Qaran、R3HAB、,流行-印度流行、,动感、活力、,印地语,101,
Para Tras (Original Mix),desamor.、FRE$KO、,拉丁音乐-拉丁饶舌、,活力、动感、,西班牙语,109,
Vietnam (Jay Silva Remix),BLVK KRZ、Young Man、,电子-中速节奏、,热血、动感、活力、,英语,103,
Dale Chaca (Original Mix),Chucko、,拉丁音乐、,活力、动感、,英语,109,
La Colegiala,The Boy Next Door、Jody Bernal、Fresh Coast、,电子、,动感、活力、,西班牙语,107,
Instagram,Dimitri Vegas & Like Mike、David Guetta、Daddy Yankee、Afro Bros、Natti Natasha、,电子-电子舞曲、拉丁音乐、,动感、活力、夜店、,英语,96,
Savage (feat. La Toya Linger),Afro Bros、Trobi、,电子、,动感、活力、夜店、,英语,95,
Taki Taki,DJ Snake、Selena Gomez、Ozuna、Cardi B、,电子-浩室舞曲、电子-中速节奏、,动感、活力、夜店、酒吧、舞蹈、,西班牙语,96,
Takin' Ovah (feat. I-Octane),Noise Cans、I-Octane、,电子、,热血、动感、活力、夜店、,英语,109,
Chaka,Ivan Dola、,电子、,热血、动感、活力、夜店、,纯音乐,,
One On One (Shelco Garcia & Teenwolf Remix),Tujamo、Sorana、Shelco Garcia & Teenwolf、,电子、,热血、动感、活力、夜店、,英语,100,
OMG,Sak Noel、,电子-中速节奏、,热血、动感、活力、夜店、,纯音乐,105,
Mi Gente,J. Balvin、Willy William、Beyoncé、,嘻哈说唱-雷击顿、,动感、活力、,西班牙语,105,
No Lie,Sean Paul、Dua Lipa、,雷鬼、流行-欧美流行、,热血、动感、活力、夜店、,英语,102,
back in time,wilo wilde、,电子、,动感、活力、,英语,133,
Love,Mura Masa、Daniela Lalita、,电子、,动感、放松、,英语,122,
Way Back,Skrillex、PinkPantheress、Trippie Redd、,电子-流体鼓打贝斯、,动感、活力、,英语,86,
Lemme Fantasize,Take Van、,流行、,可爱、快乐、动感、,英语,128,
easy breezy,Yaeji、,电子、,动感、,英语,80,
Running Out Of Time,Handsome、Flowerkid、St. South、,另类/独立-独立流行、,抒情、,英语,172,
GASLIGHT,INJI、,流行、,动感、活力、,英语,122,
CHEMISTRY,BÉBE YANA、,电子、流行、,动感、,英语,136,
shy girl,wilo wilde、,电子、,动感、梦幻、活力、放松、,英语,86,
Glimmer,FOURA、,电子、,动感、梦幻、活力、放松、,,133,
Kerosene,Biig Piig、,另类/独立、,放松、,英语,121,
Pain,PinkPantheress、,流行、,动感、快乐、活力、,英语,126,
What You Like (feat. yunè pinku),LOGIC1000、Yunè Pinku、,电子、,动感、活力、,英语,125,
Conveniency,Nia Archives、,电子、,放松、动感、,英语,80,
Water,Bicep、Clara La San、,电子、,动感、活力、快乐、,纯音乐,130,
head,Maisi、piri、,流行、,活力、动感、,英语,117,
Fahrenheit,Lo5ive、,电子、,动感、活力、,英语,132,
Prada Princess,HONEY、Vrdnyn、Alé Araya、,流行、,大气、,英语,139,
Baby,Ultraflex、,电子-新迪斯科、,动感、活力、放松、,英语,125,
Pleasure Peak,Eliza Rose、The Martinez Brothers、,电子-浩室舞曲、,动感、活力、,英语,130,
STAR OF THE MOMENT,Sam Gellaitry、,电子、,,英语,162,
Glue,Bicep、,电子、,动感、,纯音乐,130,
Be With U (feat. DETO BLACK),Coco & Clair Clair、DETO BLACK、,流行、,活力、动感、,英语,134,
Buzzkill,Take Van、,流行、,,英语,138,
Stuck In A Bubble,George Alice、NASAYA、,流行、,动感、活力、,英语,101,
PIRILAMPO,NASAYA、MARO、,电子、,活力、动感、,英语,,
Automatic,Porij、,另类/独立、电子-电子舞曲、,慵懒、放松、,英语,127,
badly,joss lockwood、Jon Santana、,电子、,快乐、轻快、,英语,77,
The Beast,Godford、,电子、,,英语,127,
WOOF,Kojaque、Biig Piig、,另类/独立、嘻哈说唱-另类嘻哈、,动感、放松、,英语,114,
FUN,Biig Piig、,另类/独立、,动感、放松、,英语,162,
Giving Up,TSHA、Mafro、,电子、,正能量、,英语,133,
Rhodos,Ultraflex、,电子-Electronica、,动感、活力、,英语,,
Cleo,Shygirl、,电子、,动感、活力、放松、,英语,125,
words,piri、Tommy Villiers、,流行、,动感、可爱、快乐、,英语,,
Set Me Free,Lo5ive、,电子、,动感、活力、,英语,129,
Anymore,YAZ、,流行、,正直、,英语,161,
YourLove,LOGIC1000、,电子、,动感、快乐、,英语,61,
Puppy,Doss、,电子、流行、,,英语,139,
Space Mulan,BÉBE YANA、,电子、流行-韩国流行、,动感、放松、,韩语,80,
NO INTENTION,SBTRKT、Leiláh、,电子、,快乐、,英语,95,
Fantasy,Y U QT、Ell Murphy、,电子-英国车库舞曲、,动感、活力、,英语,130,
beachin,piri、Tommy Villiers、,流行、,动感、浪漫、爱情、,英语,87,
I Said (O.J.C Remix),Swami Sound、,电子、,抒情、,英语,162,
take me home,PinkPantheress、,流行、,动感、,英语,,
How’d You Go out Like That,Take Van、,电子、,动感、活力、,英语,127,
Easy,Priya Ragu、,节奏布鲁斯、,动感、慵懒、放松、,英语,130,
Blue Racecar,SASSY 009、,另类/独立、电子、,轻快、快乐、,英语,82,
Nobody Scared,Porij、,另类/独立、电子-电子舞曲、,抒情、,英语,115,
The Right Place (feat. Teira),DJ Seinfeld、Teira、,电子、,活力、动感、,纯音乐,,
U Want It,Tibasko、,电子、,幸福、快乐、轻快、,英语,139,
City Lights,Rebelion、,电子-生猛硬派、,热血、动感、活力、,英语,80,
Animal In Me,Da Tweekaz、Sound Rush、Xception、,电子-生猛硬派、,活力、动感、放松、,英语,149,
Fly With Me,Sub Zero Project、,电子-硬派音乐、,动感、活力、,英语,150,
Nature Of Time,Hard Driver、Atmozfears、,电子-硬派音乐、,动感、活力、,英语,76,
Illuminate The Way,Audiotricz、Jay Reeve、,电子-硬派音乐、,动感、活力、,英语,75,
Inside My Head,Ghost Stories、D-Block & S-te-Fan、,电子-硬派音乐、,活力、动感、热血、,英语,150,
Everybody Dance Now,Primeshock、,电子-浩室舞曲、,动感、活力、放松、,英语,150,
Follow Me,DJ Isaac、,电子-硬派音乐、,夜店、动感、活力、热血、,英语,150,
Here Without You,Blasterjaxx、Dr Phunk、,电子、,动感、活力、放松、夜店、,英语,150,
HALO,Sub Zero Project、,电子-硬派音乐、,动感、热血、活力、,英语,147,
Lose It All,Brennan Heart、Jake Reese、,电子-硬派音乐、,热血、动感、快乐、活力、夜店、轻快、,英语,142,
Sunglasses At Night (Hardstyle Mix),DJ Gollum、Mark Future、,电子、,动感、活力、放松、,,150,
Fight Fire With Fire,Ran-D、LePrince、,电子-硬派音乐、,热血、动感、活力、,英语,77,
Warriors,Wildstylez、Ran-D、,电子-生猛硬派、,热血、动感、活力、,英语,75,
Nothing Left (Original Mix),JTS、,电子-UK硬核、,夜店、活力、动感、放松、,英语,80,
Let Me Know,D-Charged、Neolite、,电子-硬派音乐、,动感、,英语,77,
Children Of The Sun,Zatox、,电子-硬派音乐、,热血、动感、活力、,英语,153,
Time Machine,Sub Zero Project、MC Stretch、,电子-生猛硬派、,动感、活力、放松、夜店、,英语,142,
Child Of The Devil,Timmy Trumpet、Jebroer、Dr Phunk、,电子、,动感、活力、夜店、,英语,77,
Take Me Higher,Unsenses、Nino Lucarelli、,电子-硬派音乐、,动感、活力、,英语,150,
On My Own,Demi Kanon、,电子-生猛硬派、,动感、活力、,英语,153,
Dragonborn part 3 (Oceans Apart),Headhunterz、Sian Evans、,电子-硬派音乐、,热血、动感、快乐、活力、夜店、轻快、,英语,75,
Healing Me,Stonebank、EMEL、,电子-硬派音乐、,动感、活力、放松、,英语,150,
Walk Away,Demi Kanon、,电子-硬派音乐、,动感、活力、,英语,77,
