歌名,歌手,曲风,推荐标签,语种,BPM,乐评
♡B l u e ℉,bbbluelee、,流行-器乐流行、,抒情、悲伤、抑郁、孤独、,英语,59,Blue就好像是在深海的一望无际中出现的一种25℃的颜色，像冷静的冰也像诗意的秋风夹杂等着冬日的含蓄。有时好像走很温暖，那是一种孤独的自在感，一种安静的却又美丽的，想沉浸在中世纪欧洲的忧郁色彩。
She is S-Class,Lehvi、,电子、,动感、爱情、慵懒、浪漫、活力、放松、,英语,109,
Enamel,Luca Rain、,电子、,清新、动感、紧张、快乐、活力、放松、神秘、,纯音乐,65,迷幻空灵的前奏引人入胜，Lofi风拂动神经，Trap鼓组灵巧欢快，在环绕渐隐不觉跌入梦幻之境时4/4拍鼓组涌现而出，唤醒那沉睡的节奏感，整首歌突然显得活灵活现，最后又回到零碎的Trap鼓组。简单的旋律中暗藏着一只赛博仿生鸟，带你进入这个微醺的迷幻世界。
ʟᴏᴠᴇ ʜᴇᴀʀᴛラブ・ハート♥,DENKI SAMA、,电子-蒸汽波、,甜蜜、抒情、爱情、浪漫、放松、咖啡厅、,英语,92,
夜 間 約 會,Lopu$、,电子-蒸汽波、,甜蜜、动感、可爱、快乐、爱情、慵懒、浪漫、活力、放松、,纯音乐,106,
嘉 禾 天 橙 国 际 大 影 院 . 芬 芳 厅,银河骑士GalaxyKnight、,电子、,抒情、动感、思念、慵懒、放松、,纯音乐,69,
恋愛热线,抛、,电子、,动感、慵懒、活力、放松、,英语,124,
愛野 美奈子,银河骑士GalaxyKnight、,电子、,动感、活力、放松、,英语,104,
蒸汽波2,朱成杰FFAG、,电子、,动感、可爱、快乐、,韩语,108,
virgo,jadu jadu、,电子-缓拍、,抒情、动感、紧张、可爱、快乐、爱情、浪漫、活力、放松、神秘、,英语,143,
Cute,Prod by Rose、,嘻哈说唱-低保真嘻哈、,悲伤、慵懒、放松、孤独、,英语,86,
深夜浪漫,张蔓姿、,流行-粤语流行、,抒情、动感、梦幻、爱情、慵懒、浪漫、放松、,粤语,75,从词曲到演绎一手包办的张蔓姿虽是模特出身，却独具一份卓尔气质，慵懒的声线中带出女中音的磁性，在有些怀旧的深夜乐队氛围里娓娓道来一个萌生于当下社交平台的线上暗恋故事。
有时寂寞,陈慧琳、,流行-粤语流行、,可爱、快乐、放松、,粤语,96,
娱乐人生,陈蕾、,流行、,热血、抒情、动感、悲伤、孤独、KTV、,粤语,116,
Don't Break My Heart,黑豹乐队、,摇滚-流行摇滚、,抒情、动感、爱情、浪漫、放松、KTV、,国语,100,
无情画,王唯旖、,原声带-电视剧原声、国风-国风流行、,抒情、,国语,60,相思何处可寄，笛声夜风苍崖。这句歌词绝了，整首歌最佳，曲调也是这一句最让人心动。
西厢寻他,伯爵Johnny、唐伯虎Annie、,国风-国风流行、,抒情、动感、爱情、思念、浪漫、放松、KTV、有氧、家务、通勤、,国语,112,曲调清新，悠扬的音乐声响起，一句一句更胜一句，戏腔一起气氛瞬间达到高潮，让人不禁心生向往，仿佛置身其中，无法自拔。循环往复，仿佛那岁月悠悠，阻断不了情意绵绵。哪怕世间不许，但也要勇于追求美好，珍惜眼前人，不要让本该得到的逝去，因此后悔。
蚵仔面线,琳谊 Ring、,民谣-流行民谣、,放松、治愈、,国语,98,
若把你,Kirsty刘瑾睿、,流行-华语流行、,抒情、悲伤、洒脱、,国语,107,无论是作词还是作曲《若把你》都让人眼前一亮，曲调悠扬悦耳像流水一般灵动，词句不拘泥于韵脚意趣横生，刘瑾睿自信稳定的发挥更是锦上添花，流行性与个人风格的取舍拿捏的恰到好处。而且声音可空灵，就像来自远方的呼唤。
虚拟,陈粒、,民谣-华语民谣、,抒情、放松、KTV、,国语,129,陈粒的音乐特点表现于她在演唱中所表达的那种野性，是摆脱男性社会评头论足的自逐，是脱离孤芳自赏暗自神伤的开阔，是一种超脱性别桎梏的幽暗心情，所以她的歌声男女通吃。
然后,萧亚轩、倪子冈、,流行-华语流行、,悲伤、,国语,86,
倒数,萧亚轩、,流行-华语流行、,抒情、,国语,135,
爱的主打歌,萧亚轩、,流行-华语流行、,甜蜜、动感、可爱、快乐、爱情、活力、,国语,128,这首歌是一首萧亚轩招牌式的动感舞曲，也是萧亚轩招牌快歌中最上乘的一首，House舞曲配以非常适合的电子乐，轻快通畅的旋律听起来感到意外的舒服。萧亚轩精彩的演绎让爱恋的感觉在歌中芳香四溢，强势的节拍充满了主打的味道，而在强烈的House节拍下，更是让人忍不住舞动身体。
太坦白,李荣浩、,流行-华语流行、,抒情、,国语,98,没错，太坦白是李荣浩的第一张专辑《模特》里的一首歌，也算是一首情歌了，只是这首情歌不是用以往的情歌模式去表达，而是用一种调皮的爵士风格，这样听上去就显得有点滑稽，但也能表现出人物内心的孤单，离开只是因为对方太坦白了。有时间听听 《Vultures》，李荣浩偶像的歌，两首歌的和弦是相同的
复古女孩，我的爱！,HAO付豪、上官喜爱、,流行-华语流行、,动感、放松、,国语,122,
CACTUS,LÜCY、,另类/独立-独立流行、,抒情、动感、快乐、爱情、浪漫、放松、,英语,114,这首歌的氛围像：身在超脱凡俗的仙境，思绪却飘离，像浅眠时的潜意识在渴求人间的七情六欲
电线杆上的鸟,LÜCY、,另类/独立-独立流行、,清新、可爱、快乐、爱情、慵懒、浪漫、放松、治愈、洒脱、,国语,110,写给窗外的小鸟的一首“情歌”格外可爱迷人。词曲纯熟中带着浑然天成的灵动，编曲层次分明，稍加鸟鸣采样，一片chill的氛围之中，竟不确定她写的是少女心事的寄托还是真实生活的记录，也许更多是两者兼有。
唯一,告五人、,另类/独立-独立流行、,甜蜜、抒情、悲伤、抑郁、快乐、爱情、思念、浪漫、苦情、放松、憧憬、治愈、孤独、酒吧、洒脱、遗憾、感人、,国语,69,前奏缓缓淡入的钢琴声，感觉和《on my way》（《唐人街探案3》插曲）有异曲同工之妙，副歌和人声部分也是温柔刚毅兼备，两首歌的律动传递的感觉谜之相似，奇妙的是，可以随心而变，低落时它能足以安静疗愈，兴奋时亦可愉悦心境，特适合一个人安静时单曲循环。
上心,长晴、,流行-粤语流行、,悲伤、爱情、苦情、酒吧、,国语,108,歌曲就像一张空白的光盘，把你听它这阵子的记忆和情绪全都刻录下来。
当年情 (复古女生版),Simyee陈芯怡、,流行、,酒吧、动感、浪漫、爱情、,粤语,80,
悬溺,葛东琪、,流行-华语流行、,甜蜜、抒情、清新、动感、幸福、紧张、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、活力、放松、憧憬、治愈、孤独、神秘、KTV、酒吧、轻快、黑暗、洒脱、正能量、激烈、友情、有氧、遗憾、感人、家务、,国语,72,这首歌的前奏，可以用来形容世间所有转瞬即逝美好易碎的瞬间，绚烂的烟花，一夜凋零的昙花，可遇不可求的那个ta，城市的霓虹，西下的夕阳，退去的海浪，还有清晨的薄雾。太有画面感又触不可及！
致命情人,方拾贰（方十二）、,另类/独立-独立流行、,慵懒、放松、爱情、浪漫、苦情、清新、动感、快乐、正能量、舞蹈、悲伤、,国语,104,这是充满极致诱惑的一首歌，整首歌的旋律充满魅惑。能让人联想到风情万种的上海滩舞女，穿着华丽，边唱边摇摆。听着非常惬意享受，让人欲罢不能。又独具雅致。
上心,阿细、,流行-华语流行、,抒情、,粤语,113,
习惯失恋,容祖儿、,流行-粤语流行、,抒情、,粤语,69,
心上失火,Ayi、,流行-华语流行、流行-粤语流行、,抒情、动感、可爱、快乐、思念、,粤语,100,
梦里水乡,陈婧霏、,流行-华语流行、,,国语,125,
吻得太逼真,刘大拿、Wiz_H张子豪、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、动感、悲伤、爱情、苦情、遗憾、,国语,69,
用情·2023,刘大拿、,流行-华语流行、,抒情、悲伤、快乐、爱情、放松、憧憬、孤独、遗憾、,国语,56,
寂寞沙洲冷 (女声治愈版),刘大拿、,流行、,KTV、抒情、悲伤、,国语,61,
带我去找夜生活,告五人、,摇滚-流行摇滚、,热血、抒情、清新、悲伤、快乐、爱情、浪漫、放松、治愈、孤独、轻快、洒脱、正能量、,国语,128,听这歌我感觉就像是在一个末夏的晚上和一个开朗的女友在她家楼顶吹晚风看烟火气的悠闲喜悦。
向云端,小霞、海洋Bo、,流行-华语流行、嘻哈说唱-流行说唱、民谣-流行民谣、,甜蜜、热血、抒情、清新、动感、幸福、紧张、悲伤、平静、梦幻、抑郁、可爱、快乐、爱情、思念、慵懒、浪漫、活力、放松、憧憬、治愈、孤独、神秘、正直、轻快、洒脱、正能量、亲情、大气、友情、遗憾、感人、,国语,69,
他和她的故事,萧亚轩、,流行-华语流行、,抒情、KTV、,国语,74,
爱情抗体,许慧欣、,流行-华语流行、,抒情、动感、爱情、浪漫、放松、KTV、,国语,96,
不哭,王心凌、,流行-华语流行、,抒情、悲伤、,国语,92,
无人之岛,任然、,流行-华语流行、,抒情、动感、悲伤、平静、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、孤独、KTV、酒吧、遗憾、感人、,国语,70,这首曲子给人带来了一种敞开心胸释怀的感觉，仿佛面朝大海，眼前只有一片广大无边的天际。
黑白画映,张学友、,节奏布鲁斯、,抒情、动感、爱情、浪漫、,国语,89,
月亮代表谁的心,陶喆、,节奏布鲁斯、,动感、爱情、慵懒、浪漫、放松、,国语,84,
一拍两散,Fine乐团、,流行-华语流行、,热血、抒情、动感、,国语,89,
普通朋友,陶喆、,节奏布鲁斯-当代节奏布鲁斯、,甜蜜、抒情、清新、平静、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、轻快、洒脱、友情、,国语,85,这首歌非常能体现陶喆的作曲功力和灵气，而且陶的音色给人典雅、纯净的感觉，非常完美
出卖,周传雄、,流行-华语流行、,抒情、,华语,113,饱满悲戚的声线高于钢琴演奏，像在讲诉一个遥远真实的故事，故事里面有你有我有他。喜欢雄雄的大墨镜，削瘦的脸颊性感的胡子，蓬乱的头发，深邃而感人
金风玉露,旅行新蜜蜂、,摇滚-民谣摇滚、流行、,快乐、放松、慵懒、浪漫、爱情、甜蜜、轻快、思念、抒情、治愈、憧憬、幸福、洒脱、,国语,92,
又到了星期天 | Sunday Comes Again,万玲琳、,流行-华语流行、,抒情、动感、爱情、思念、慵懒、浪漫、放松、,国语,55,蛮好听的一首歌，慵懒、随意、简单，歌手音色也很舒适
最后一页（完整版）,洛尘鞅_、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、遗憾、,国语,69,喜欢开头卡带似的渐强音，到达高潮那句的戛然而止，像极了仓促落幕的那个夏天。
他不爱我,莫文蔚、,流行-华语流行、,抒情、悲伤、,国语,59,很喜欢莫文蔚的唱腔，不似少女清纯甜美，也不带饱经沧桑。有的仅是浓浓的叙事感，仿佛趴在你耳边，把某个人的故事向你娓娓道来。故事从耳进入，而后流进心坎，涌入大脑。这使得你把某个人带入成这个故事的主角：他使某个日子区别于其他的日子，某个时刻区别于其他的时刻，这正是这个故事存在的意义。
我们的歌,刘大拿、,流行-华语流行、,甜蜜、幸福、快乐、爱情、放松、,国语,74,
爱就一个字（女声版）,傲七爷、,流行-华语流行、,抒情、悲伤、爱情、苦情、KTV、,国语,60,
一生爱你千百回,梅艳芳、,流行-华语流行、,抒情、悲伤、爱情、浪漫、KTV、婚礼、,国语,117,梅艳芳的情歌，往往区别于其他的女歌手；更多的感情像是以情人或者是局外人的角度去诠释。低沉磁性的声音里永远多了那么一分凄怨，一种无奈，只有懂她的人，才能品味到这种情歌独特的魅力。
爱要怎么说出口,澪恩Seiwen、,节奏布鲁斯-灵魂乐、流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、酒吧、,国语,122,
忘不掉的你,h3R3、,嘻哈说唱-旋律说唱、,抒情、动感、幸福、悲伤、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、活力、放松、憧憬、治愈、孤独、轻快、洒脱、遗憾、,国语,184,这首歌前一部分有雷电的声音 十分新颖独特 让听众直接沉浸其中 歌词里韵脚也许多 听感更上一个层 高潮部分也是用高音 让歌进入另外一个层次
雨,朱主爱、,流行-华语流行、,抒情、悲伤、,国语,65,
鱼,魏如萱、,,抒情、KTV、,国语,68,
入秋,RAMBO GANG、Trakin(Tk酱(*^o^*))、T-BONE、江楠江楠_、,嘻哈说唱、,抒情、动感、悲伤、快乐、爱情、思念、浪漫、苦情、活力、放松、治愈、轻快、遗憾、感人、,国语,60,
万千花蕊慈母悲哀,珂拉琪、,摇滚-独立摇滚、另类/独立、,抒情、思念、放松、,闽南语,74,编曲用了非常传统经典的摇滚音乐的配器、节奏，奠定了歌曲的力量感和厚重感和悦耳感，solo乐段也很耐听，紧接着用了一点点黑嗓，把主唱女声的轻薄感拉入了一个能屈能伸的动态平衡中，也达到了整曲的高潮。
雨爱,不是花火呀、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、放松、孤独、,国语,79,
落在生命里的光,尹昔眠、,流行-华语流行、,甜蜜、抒情、悲伤、爱情、思念、浪漫、放松、治愈、婚礼、,国语,64,整首歌曲听来轻柔舒缓，给人一种舒服的感觉，就像歌中的那束光一样，落在心里暖洋洋的，自然而惬意。
迟来的人,蔡琴、,流行-华语流行、,动感、爱情、浪漫、KTV、,国语,86,
你啊你啊,魏如萱、,流行-华语流行、,抒情、幸福、悲伤、平静、快乐、爱情、思念、慵懒、浪漫、苦情、放松、治愈、孤独、轻快、,国语,61,难得如此恬静又别有韵味的歌，魅惑的嗓音搭配温柔缱绻的闽南语言，作词又染着莫名张狂，个性大胆的旋律，如女子呢喃亲密情话…
NUNA 2.0,队长、叶琼琳、,流行-华语流行、,抒情、悲伤、抑郁、爱情、思念、浪漫、苦情、放松、治愈、孤独、洒脱、遗憾、,国语,68,很舒服的一首歌，两个人的声音也很搭，男声声音很温柔，烧酒啤酒兑成两杯这句超级好听，有种娓娓道来的感觉，女声声音很干净清亮，适合坐在湖边吹着晚风听。
封心锁爱请敲门,邓乐怡、,流行、嘻哈说唱、,动感、活力、酒吧、,粤语,105,
有你的快乐,王若琳、,节奏布鲁斯、,,国语,112,这慵懒的调，每次听都会无比放松。总让我感觉身处在仲夏夜，站在种满鲜花的阳台上，吹着夜风看远处琉璃光景，身边摇椅上坐着正在看书的爱人。
而家到咗夏天未,灵山村帮、邓乐怡、,嘻哈说唱、,幸福、快乐、放松、,粤语,85,
但求疼,谭维维、,流行-华语流行、,动感、放松、KTV、正直、大气、,国语,111,
银河下的浪漫,h3R3、叶琼琳、,流行-华语流行、,抒情、爱情、浪漫、放松、,国语,93,这首歌真的好温柔啊 点点滴滴都透露着懵懂的喜欢。
轮回,小狮子、,原声带-电视剧原声、,抒情、,国语,81,
给你一瓶魔法药水,告五人、,摇滚-独立摇滚、流行-华语流行、,热血、抒情、动感、快乐、爱情、浪漫、活力、旅游、有氧、家务、,华语,98,这是一首男女音混合，略微带点快节奏的歌，踩着架子鼓的节拍伴奏，欢快又向往自由的奔放，旋律轻松又有能量，感受到了游遍了宇宙银河系般的乐趣，却不及跟随你的脚步一起，只对你偏心的爱，这是魔法一样的神奇，期待着只想和你一起的美好心愿！
看遍这世界最后遇见你,梦涵、,流行、,悲伤、抒情、,华语,69,
30岁的女人 (Live),谭维维、,原声带-综艺原声、流行、,KTV、悲伤、抒情、,国语,58,
三十岁的女人,赵雷、,民谣-华语民谣、,抒情、悲伤、爱情、思念、苦情、孤独、酒吧、旅游、正能量、,国语,85,我真的太喜欢这首歌了，他描绘出了一个少年眼里，像母亲一样温柔，像父亲一样严厉，有时如阳光般温暖有时又如月光一样清冽，她是潇洒的也是孤独的，是坚强的也是脆弱的，是入秋后的花，是春天的散落雪花，她是少年的憧憬是得不到的遗憾
若是明仔载,曹雅雯、坏特 ?te、,流行-华语流行、流行-闽南语流行、,抒情、清新、动感、悲伤、梦幻、爱情、思念、苦情、活力、放松、治愈、,闽南语,68,闽南歌抓人在于除去技巧全是感情。曹雅雯的创作加怀特的烟嗓，千回百转收放自如的曲子异常抓耳，配上萨克斯直接让人微醺，歌词部分自思自省自我修复也很真诚动人，明明有十级海啸在心里打转，表达却很克制，飞逝的友情，不散的离愁，永隔的相思，独处的逞强，最后的最后都只能放在若是明仔载五个字里。
精卫,30年前，50年后、,摇滚-流行摇滚、,抒情、动感、紧张、悲伤、梦幻、抑郁、快乐、爱情、思念、活力、放松、憧憬、治愈、孤独、神秘、洒脱、激烈、大气、遗憾、感人、,国语,110,第一个音符出来那一瞬间，鸡皮疙瘩不受控制冒出，身体在战栗，眼泪不受控制，震撼至极的歌曲
小镇姑娘,陶喆、,节奏布鲁斯-当代节奏布鲁斯、流行-华语流行、,抒情、悲伤、快乐、爱情、思念、浪漫、苦情、放松、憧憬、KTV、酒吧、旅游、遗憾、,国语,76,这是经过特殊处理的，刻意用这种音效突出收音机喇叭的粗糙声感，另外这首的旋律和陶喆其他的曲子也有明显不同，旋律走向偏向于上世纪六七十年代的中国民歌，换句话说搞这些就是为了和歌词里所处的年代背景契合
她比我懂你吗,金海心、,流行-华语流行、,抒情、,国语,63,
右手戒指,金海心、,流行、,抒情、快乐、放松、KTV、,国语,133,
那么骄傲,金海心、,原声带-电视剧原声、流行-华语流行、,甜蜜、抒情、悲伤、快乐、爱情、苦情、放松、KTV、,国语,74,这首歌旋律优美，歌词委婉动人。这首爱情歌曲讲述了一个老套而又浪漫的爱情故事，一个女孩爱上了一个男人，而这个男人却不为女孩的柔情所动，表现得十分骄傲。该曲是表现少男少女的情感世界的作品，演唱起来情感表现并不复杂，金海心的声音较单纯、清澈，十分悦耳。
爱似水仙,金海心、,流行-华语流行、,抒情、悲伤、,国语,67,金海心，一个不可多得的音乐才女，出生于音乐世家，母亲是音乐教授。从小学习古典音乐，后来偶然一次在学校的比赛中，其在台上的优质表现得到了著名音乐人三宝的肯定，并力荐到索尼唱片。她的唱功得到了业界一致的高度评价：惊为天人的嗓音和独特个性的唱腔。
恶作剧,Sasablue、,流行-华语流行、,甜蜜、抒情、清新、幸福、快乐、爱情、浪漫、放松、KTV、,国语,68,循环听了许多遍，很好听的旋律，或许有的人的出现就像一场恶作剧一样，只能是短暂的交集惊鸿一瞥。
红豆,方大同、,原声带-综艺原声、节奏布鲁斯-当代节奏布鲁斯、,抒情、爱情、思念、放松、KTV、,国语,61,这首歌真的好温柔呀！刚好在看穿堂惊掠琵琶声 觉得世界好浪漫和温柔呀！
想你的夜 (Live),茜拉、,原声带-综艺原声、流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、KTV、,国语,123,
哪里都是你,叶琼琳、sea蕊、,流行-华语流行、,抒情、悲伤、爱情、,国语,65,
飞机场的10:30,陶喆、,节奏布鲁斯-当代节奏布鲁斯、,抒情、爱情、浪漫、,国语,73,不管多烦躁，每次听到陶喆的歌都能安静下来，享受完整个歌曲，他的歌真有一种独特的温柔感。超前的编曲，无懈可击的转音，无法想象这是23年前的作品，我想他的歌永远都不会过时。
告白 (V.O. Version),吴雨霏、周柏豪、,流行-粤语流行、,抒情、,粤语,63,这首歌除了吴雨霏的声音之外还有三个地方让人最印象深刻 周柏豪讲话的语调、“归家饰演你的好情人”后面那一小段吉他拨弦和C段的编曲。
越长大越孤单,牛奶咖啡、,流行-华语流行、,热血、动感、悲伤、爱情、孤独、KTV、校园、,国语,81,清脆的嗓音和让人喑哑的现实——越长大越孤单，美好和残酷，听觉和思考，表与里，强烈的对比，直击人心。
哪里都是你,队长、,流行-华语流行、嘻哈说唱、,抒情、动感、悲伤、抑郁、快乐、爱情、思念、苦情、放松、憧憬、治愈、孤独、轻快、遗憾、感人、,国语,65,这首歌表达了对已经失去感情的一种怀念之情，这首歌的整个旋律和高昂的声线，以及所表达的细腻感情，都完美地结合在一起。尤其是歌曲中所使用的乐器，更是给人一种不一样的体验。带有抒情摇滚风味的《哪里都是你》，让人一听就非常怀念从前。
兄妹,刘大拿、,流行-华语流行、,抒情、悲伤、,国语,69,
够钟,阿梨粤、,流行-粤语流行、,抒情、,粤语,69,
爱与诚,Ecrolyn、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,134,如果连伴奏也可以一起改就好，不然太过温柔的声音压不住伴奏，华丽的伴奏和现在的唱法听起来很违和
明天过后,张杰、,流行-华语流行、,抒情、放松、治愈、,国语,60,这首歌听起来让人感到很是舒心，幸福。仿佛整个世界上全是粉色。美好，宁静，和谐
下雨时候特别想你,陈壹千、,流行-华语流行、,抒情、爱情、思念、KTV、,国语,81,下雨了淅淅沥沥，人们都跑回自己的家，只有我看着窗外欣赏着大自然的艺术，犹如风吹动牡丹上的雨滴滴落的声音，悦耳而又忧伤。不知此时海边的雨声是否也如此刻那样值得伤心的人聆听，明明是自己多情盼望着大海的雨声却又忘却了我与海边的距离。聆听着雨声想念着知己却又忘记我和她已经花开两天各一方
致你,yihuik苡慧、,流行-华语流行、,抒情、悲伤、快乐、爱情、思念、苦情、孤独、,国语,107,当清澈的和弦从耳边流过，你感到一腔的柔情，一个如火的心在跳动。那丰富的、细腻的情感，迷人的自然境界，在音乐里流动着，给人带来无限的联想。
我是一只鱼,yihuik苡慧、,流行-华语流行、,抒情、,国语,95,我听的第三个版本了，就是好喜欢任贤齐的这首歌，原版有种期待不甘，落日飞车版比较躺平慵懒，这版比较温柔小心翼翼
我爱他,周星星、,流行-华语流行、,抒情、悲伤、爱情、思念、放松、治愈、KTV、夜店、,国语,82,
爱似水仙,苏星婕、,流行-华语流行、,抒情、悲伤、孤独、,国语,68,
一,AGA、,流行-粤语流行、,抒情、悲伤、,粤语,67,第一次接触江海迦是《圆》。这一次听这首歌的时候给我一种心空的感觉。仿佛整个世界都安静了下来。
钟无艳,谢安琪、,流行-粤语流行、,抒情、悲伤、,粤语,111,这首歌旋律非常动人，由钢琴来伴奏，再搭配上其他弦乐，诉说了钟无艳那种想要爱但却得不到的无奈与矛盾，谢安琪那动人的声线让钟无艳这种感情表达得非常淋漓尽致，而个人也拿捏得很准确，旋律一层一层的递进！
年少有为,李荣浩、,流行-华语流行、,抒情、悲伤、平静、爱情、思念、苦情、放松、憧憬、治愈、孤独、KTV、遗憾、感人、,国语,65,有些时光更是无法被复制的，歌词将男人面对感情时的压抑和在爱情里的坚强与温柔很直白的表达出来，而最终表达的事实就是“责任”二字。
夜车,刘大拿、,流行-华语流行、,抒情、放松、,国语,66,
必杀技,古巨基、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,68,许多歌都是高潮部分比较有感觉，但偏偏古的歌，最让我有感觉的是前面的哼唱铺垫，殉情记更是如此，不一样的魅力
戒不掉（原声版）,欧阳耀莹、,流行-粤语流行、,悲伤、孤独、,粤语,71,耀莹的声线像是一片羽毛一样轻盈，在乐谱上飘过来挠着回忆中的痒。
Letting Go,刘大拿、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,67,每次听到这首歌的前奏都有一种悠扬的感觉，让人仿佛又回到了那个年少无忧无虑的时候，现在负担着生活的重担，只能默默前行
来不及（Live）,刘瑞琦、,流行-华语流行、,抒情、悲伤、,国语,72,柔美音乐流泄满室，清新悠扬的旋律，彷佛送来阵阵自然芳香。
晴天,周杰伦、,流行-华语流行、,抒情、清新、幸福、悲伤、平静、快乐、爱情、思念、浪漫、放松、憧憬、治愈、KTV、遗憾、,国语,69,
一路向北,周杰伦、,流行-华语流行、,,国语,67,带感的吉他前奏，低沉忧郁的声音，完美的编曲，优美伤感的歌词，成就了这首完美的情歌
红尘客栈,周杰伦、,流行-华语流行、,抒情、清新、幸福、平静、可爱、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、KTV、轻快、洒脱、正能量、大气、,国语,89,这套曲子模拟大海浩淼，万里无波，远处潮水缓缓推近，渐近渐快。其后洪涛汹涌，白浪连山。而潮水中鱼跃鲸浮，海面上风啸鸥飞，再加上水妖海怪，群魔弄潮。
轨迹,周杰伦、,流行-华语流行、,,国语,75,这首歌的旋律太美，似乎只有杰伦能作出这样的旋律，而阿郎的词也是配的恰到好处，丝毫没有打乱旋律的完整性，没有任何华丽的词藻，但每句都透着悲伤，编曲上更是锦上添花，钟兴民用他最拿手的弦乐点缀上零星的吉他，把整个歌曲定格在忧伤的氛围。
浪漫手机,周杰伦、,节奏布鲁斯-当代节奏布鲁斯、流行-华语流行、,甜蜜、抒情、清新、幸福、平静、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、KTV、轻快、洒脱、正能量、大气、,国语,84,
稻香,周杰伦、,,抒情、爱情、正能量、,国语,82,喜欢这首歌的阵阵蝉鸣声，仿佛回到了乡村夏日的感觉
反方向的钟,周杰伦、,流行、,放松、,国语,94,
反方向的钟,周杰伦、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、悲伤、梦幻、抑郁、快乐、爱情、思念、浪漫、放松、憧憬、治愈、孤独、洒脱、遗憾、感人、,国语,94,以前的歌曲有种深沉的忧伤，以及更多的寓意，包括一些快歌，从配乐语气重复音等细枝末节之处都可显现。那种厚重感就像是文学名著，反复品味，经久不衰，而后来的欢快曲风更像是段子，解压却难以触及心灵。
暗号,周杰伦、,节奏布鲁斯-当代节奏布鲁斯、,抒情、动感、紧张、悲伤、快乐、爱情、放松、,国语,126,《暗号》优美的小提琴前奏后，周杰伦又玩起了他擅长的R&B曲风，先是低声轻吟，随后力度逐渐加强，到了两段副歌之间的高Key部分，似乎已经是“哽咽”到了要流泪的感觉，在一段假声颷高后，进入歌曲收尾阶段。最后的合声rap处理的实在巧妙，声音逐渐变小，让人回味无穷
蛇舞,周杰伦、梁心颐、,流行-华语流行、,动感、活力、KTV、,国语,108,
外婆,周杰伦、,嘻哈说唱-流行说唱、,放松、,国语,80,
飘移,周杰伦、,嘻哈说唱-流行说唱、,动感、活力、旅游、洒脱、,国语,93,
不能说的秘密,周杰伦、,原声带-电影原声、流行-华语流行、,抒情、清新、幸福、悲伤、平静、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、孤独、KTV、轻快、正能量、遗憾、,国语,71,前奏是钢琴伴奏，缓缓吟唱，中间很英伦摇滚，最后有种嘶吼的情感让人觉得遗憾也是一种美，杰伦的这首是他的摇滚风格最佳代表作！
爱你不是两三天,梁静茹、,流行-华语流行、,抒情、,国语,77,
终于开了口,杨拾叁、冯泳、,嘻哈说唱-流行说唱、,抒情、悲伤、爱情、思念、浪漫、,国语,89,这么好听的歌，绝对冷门金曲，旋律动听，吟唱富含感情
3AM,AGA、,流行-粤语流行、,抒情、悲伤、爱情、苦情、,粤语,88,
再见莫妮卡,刘大拿、褚晨茜、,嘻哈说唱-流行说唱、,动感、悲伤、放松、,国语,84,
圆,AGA、,流行-粤语流行、,抒情、悲伤、爱情、思念、苦情、放松、治愈、孤独、感人、,粤语,92,
孤雏,AGA、,流行-粤语流行、,抒情、悲伤、孤独、,粤语,78,
慕容雪,薛凯琪、,流行-粤语流行、,,粤语,59,粤语的词意境，韵味真的很醇厚，像一饼陈年普洱，掘下一角，碎入壶中，点化，酝出一汪诗意，撞进味蕾，沁入身心！
命运,粉太狼、,流行-华语流行、,抒情、悲伤、爱情、浪漫、孤独、KTV、,国语,68,明明很悲伤的歌词，但整体唱起来都在温柔地祝福。
天真,弦子、,流行-华语流行、,,国语,73,
听说爱情回来过,蔡依林、,流行-华语流行、,抒情、悲伤、,国语,111,
感应,泳儿、,流行-粤语流行、,,粤语,103,
春夏秋冬,阎韦伶、,民谣、,抒情、放松、,国语,74,
Melody,ZIV、KIPES、,流行-华语流行、,甜蜜、动感、幸福、可爱、快乐、爱情、浪漫、活力、放松、酒吧、轻快、,国语,94,这首歌百听不厌，像是回到了从前夕阳下放学的那条路口，或是走在校园旁正在飘落的樱花的樱花树下，走着、望着…
